,LTime, LSensorID, LAccelX, LAccelY, LAccelZ, LGyroX, LGyroY, LGyroZ,RTime, RSensorID, RAccelX, RAccelY, RAccelZ, RGyroX, RGyroY, RGyroZ, 
382,2016-05-02 23:53:47 +0000,LC,2996,14548,-2148,1253,-1591,-2563,2016-05-02 23:53:47 +0000,RC,-2880,15940,1432,-313,-1626,220,
383,2016-05-02 23:53:47 +0000,LC,4324,14912,-1980,1700,-1464,-3941,2016-05-02 23:53:47 +0000,RC,-3408,14524,2244,755,-1952,2208,
384,2016-05-02 23:53:47 +0000,LC,2528,14044,-2128,1554,-238,-4210,2016-05-02 23:53:47 +0000,RC,-2392,14452,480,423,888,2345,
385,2016-05-02 23:53:47 +0000,LC,1096,16184,-3572,1212,165,-4882,2016-05-02 23:53:47 +0000,RC,908,12824,912,1544,-1134,3708,
386,2016-05-02 23:53:47 +0000,LC,520,15744,-2132,87,325,-4451,2016-05-02 23:53:47 +0000,RC,16,15144,236,1455,-1943,3449,
387,2016-05-02 23:53:48 +0000,LC,-952,15100,-1600,-1182,-299,-2389,2016-05-02 23:53:47 +0000,RC,1276,14792,12,301,-930,2614,
388,2016-05-02 23:53:48 +0000,LC,-1072,17868,-2812,-1580,248,-751,2016-05-02 23:53:48 +0000,RC,2796,17060,-1480,-914,93,1956,
389,2016-05-02 23:53:48 +0000,LC,-2368,16556,-1260,-1310,284,1144,2016-05-02 23:53:48 +0000,RC,2808,16424,-484,-2398,292,-177,
390,2016-05-02 23:53:48 +0000,LC,-2012,16932,-432,-2975,192,-34,2016-05-02 23:53:48 +0000,RC,2108,15492,1240,-3866,107,-1917,
391,2016-05-02 23:53:48 +0000,LC,-2244,17512,-832,-3407,-462,306,2016-05-02 23:53:48 +0000,RC,1956,17424,1652,-5171,562,-356,
392,2016-05-02 23:53:48 +0000,LC,-3756,19396,1656,-555,-1058,-1483,2016-05-02 23:53:48 +0000,RC,1892,15928,5032,-4306,712,-834,
393,2016-05-02 23:53:48 +0000,LC,-3300,20176,408,6101,-2766,-402,2016-05-02 23:53:48 +0000,RC,1100,19084,4644,2866,1413,1326,
394,2016-05-02 23:53:49 +0000,LC,-2068,16356,-1716,3763,-518,-891,2016-05-02 23:53:49 +0000,RC,1960,19444,2872,2895,-1562,2718,
395,2016-05-02 23:53:49 +0000,LC,-1508,15416,-2416,568,678,2044,2016-05-02 23:53:49 +0000,RC,3356,14424,1244,1773,-845,-2705,
396,2016-05-02 23:53:49 +0000,LC,-1500,15736,-2408,-2022,-552,4193,2016-05-02 23:53:49 +0000,RC,1236,15176,1740,-1160,52,-4843,
397,2016-05-02 23:53:49 +0000,LC,-1520,16036,-1832,-2887,-1928,7265,2016-05-02 23:53:49 +0000,RC,-1556,14388,1244,-2141,987,-4441,
398,2016-05-02 23:53:49 +0000,LC,2348,12724,-1288,-3596,-1346,6505,2016-05-02 23:53:49 +0000,RC,-2760,11256,3404,-3025,4957,-6422,
399,2016-05-02 23:53:49 +0000,LC,1432,12292,-728,-291,-2846,3055,2016-05-02 23:53:49 +0000,RC,-4556,12768,656,-3450,6118,-5895,
400,2016-05-02 23:53:50 +0000,LC,4384,14760,-844,1314,-1816,-920,2016-05-02 23:53:49 +0000,RC,-5720,15036,1728,1612,1411,1112,
401,2016-05-02 23:53:50 +0000,LC,1048,12608,-2964,3048,-2900,-6290,2016-05-02 23:53:50 +0000,RC,-4384,14660,2260,2547,-2603,3917,
402,2016-05-02 23:53:50 +0000,LC,300,16088,-1876,4886,-703,-7491,2016-05-02 23:53:50 +0000,RC,52,9836,2020,3629,-1657,5218,
403,2016-05-02 23:53:50 +0000,LC,1916,15760,-2192,-56,-818,-5810,2016-05-02 23:53:50 +0000,RC,-2688,14820,-228,1630,1343,4898,
404,2016-05-02 23:53:50 +0000,LC,-3032,15784,-2088,163,-2844,-3098,2016-05-02 23:53:50 +0000,RC,1820,17532,-2528,996,-112,2756,
405,2016-05-02 23:53:50 +0000,LC,-4716,17608,-2708,-2292,-708,-323,2016-05-02 23:53:50 +0000,RC,2872,17176,-568,-1230,-4297,2462,
406,2016-05-02 23:53:50 +0000,LC,-4216,17276,-1100,-2327,-1251,2229,2016-05-02 23:53:50 +0000,RC,1464,17168,668,-2217,-1072,371,
407,2016-05-02 23:53:51 +0000,LC,-3608,16732,-1424,-2590,1137,1044,2016-05-02 23:53:51 +0000,RC,2432,16756,1572,-3089,-1081,629,
408,2016-05-02 23:53:51 +0000,LC,-720,15908,-948,-2713,165,1136,2016-05-02 23:53:51 +0000,RC,2968,15968,1036,-4537,0,-801,
409,2016-05-02 23:53:51 +0000,LC,-3524,20204,472,-2188,-696,-577,2016-05-02 23:53:51 +0000,RC,3108,16508,3012,-4914,1139,-765,
410,2016-05-02 23:53:51 +0000,LC,-2708,18932,-1316,3022,-1926,-104,2016-05-02 23:53:51 +0000,RC,2048,17564,2748,1824,914,861,
411,2016-05-02 23:53:51 +0000,LC,-3640,19536,-1260,3981,-1036,-1853,2016-05-02 23:53:51 +0000,RC,5200,18908,4180,4228,-1792,3069,
412,2016-05-02 23:53:51 +0000,LC,-2776,15300,-376,1876,-80,1299,2016-05-02 23:53:51 +0000,RC,4208,16880,848,2195,2251,-1209,
413,2016-05-02 23:53:51 +0000,LC,-1796,15716,-3348,-2379,-1233,4637,2016-05-02 23:53:51 +0000,RC,3024,16260,1176,-1743,-1011,-4187,
414,2016-05-02 23:53:52 +0000,LC,1308,13240,-704,-4414,1933,7617,2016-05-02 23:53:52 +0000,RC,-816,15448,2044,-1413,1228,-5465,
415,2016-05-02 23:53:52 +0000,LC,-476,12820,-1204,-3535,-2317,6837,2016-05-02 23:53:52 +0000,RC,-1356,12456,1804,-3882,1077,-6295,
416,2016-05-02 23:53:52 +0000,LC,3596,14000,72,-240,-815,1814,2016-05-02 23:53:52 +0000,RC,-1464,13108,2076,-1830,2870,-5032,
417,2016-05-02 23:53:52 +0000,LC,5956,17008,-1264,420,-736,-748,2016-05-02 23:53:52 +0000,RC,-4620,15984,1740,1153,872,977,
418,2016-05-02 23:53:52 +0000,LC,4612,16160,-664,-607,71,220,2016-05-02 23:53:52 +0000,RC,-2528,16864,2720,413,-2237,504,
419,2016-05-02 23:53:52 +0000,LC,3364,14864,212,30,-1166,-989,2016-05-02 23:53:52 +0000,RC,-2384,15460,2592,-254,-1137,-270,
420,2016-05-02 23:53:53 +0000,LC,3744,15332,328,-1454,-366,-703,2016-05-02 23:53:52 +0000,RC,-2360,15032,2352,-156,-1466,433,
421,2016-05-02 23:53:53 +0000,LC,3612,15960,24,-299,-991,-647,2016-05-02 23:53:53 +0000,RC,-1824,16368,1624,-135,-526,1364,
422,2016-05-02 23:53:53 +0000,LC,104,14588,-856,3088,-1490,-3552,2016-05-02 23:53:53 +0000,RC,-1704,13856,2852,497,-1244,761,
423,2016-05-02 23:53:53 +0000,LC,-1188,16516,-1672,3820,1388,-5850,2016-05-02 23:53:53 +0000,RC,-484,10508,2452,3826,-2628,5096,
424,2016-05-02 23:53:53 +0000,LC,36,13144,-2612,3759,1028,-3934,2016-05-02 23:53:53 +0000,RC,2164,14324,-936,3085,1459,6382,
425,2016-05-02 23:53:53 +0000,LC,-1660,18724,-4468,1222,101,-2180,2016-05-02 23:53:53 +0000,RC,1156,15540,-140,2005,2485,3316,
