,LTime, LSensorID, LAccelX, LAccelY, LAccelZ, LGyroX, LGyroY, LGyroZ,RTime, RSensorID, RAccelX, RAccelY, RAccelZ, RGyroX, RGyroY, RGyroZ, 
108,2016-05-02 23:50:51 +0000,LC,3644,10152,11044,422,-910,-193,2016-05-02 23:50:51 +0000,RC,2464,13212,10468,922,1701,-1573,
109,2016-05-02 23:50:51 +0000,LC,3472,9664,9456,1409,1266,614,2016-05-02 23:50:51 +0000,RC,1808,10920,9576,-154,952,1418,
110,2016-05-02 23:50:52 +0000,LC,1780,10956,10412,-485,-131,501,2016-05-02 23:50:52 +0000,RC,1760,12332,10180,771,549,117,
111,2016-05-02 23:50:52 +0000,LC,1684,10428,9608,-1117,-1795,-115,2016-05-02 23:50:52 +0000,RC,932,11488,10244,-95,48,265,
112,2016-05-02 23:50:52 +0000,LC,1940,10568,10204,-118,-1331,862,2016-05-02 23:50:52 +0000,RC,732,11220,10192,992,112,-526,
113,2016-05-02 23:50:52 +0000,LC,2360,10196,10104,-561,-1258,-473,2016-05-02 23:50:52 +0000,RC,1552,12488,9992,-169,-171,92,
114,2016-05-02 23:50:52 +0000,LC,2268,9956,8920,917,-2455,154,2016-05-02 23:50:52 +0000,RC,1412,11632,9416,-250,-340,-107,
115,2016-05-02 23:50:52 +0000,LC,1288,11036,10068,105,-1324,-1227,2016-05-02 23:50:52 +0000,RC,1268,12876,9276,1101,318,-972,
116,2016-05-02 23:50:52 +0000,LC,1964,10660,7760,1478,-3808,-1412,2016-05-02 23:50:52 +0000,RC,756,11968,8336,3,95,-1609,
117,2016-05-02 23:50:53 +0000,LC,3088,10384,9128,-244,-1366,-540,2016-05-02 23:50:53 +0000,RC,-264,12972,9416,-791,337,-1720,
118,2016-05-02 23:50:53 +0000,LC,3156,12016,9376,-1368,-1873,-1497,2016-05-02 23:50:53 +0000,RC,976,13880,8912,-1044,-54,130,
119,2016-05-02 23:50:53 +0000,LC,2824,12160,8612,-1920,-1928,-1603,2016-05-02 23:50:53 +0000,RC,1144,12288,9420,-2111,647,221,
120,2016-05-02 23:50:53 +0000,LC,3248,12308,10572,-1976,-2242,-1649,2016-05-02 23:50:53 +0000,RC,936,12504,10992,-2024,-152,1611,
121,2016-05-02 23:50:53 +0000,LC,2404,9720,11012,-742,-1012,-784,2016-05-02 23:50:53 +0000,RC,1276,11956,10704,-1201,-1160,443,
122,2016-05-02 23:50:53 +0000,LC,2376,10276,11352,-2175,-1175,-787,2016-05-02 23:50:53 +0000,RC,1092,11444,12204,-1070,-182,578,
123,2016-05-02 23:50:54 +0000,LC,2432,9536,12784,-1014,-1406,148,2016-05-02 23:50:54 +0000,RC,1176,11904,12616,-440,-596,593,
124,2016-05-02 23:50:54 +0000,LC,3228,11508,15392,-1021,-2874,265,2016-05-02 23:50:54 +0000,RC,2744,12656,14732,1336,919,520,
125,2016-05-02 23:50:54 +0000,LC,3480,11516,13696,1070,-819,236,2016-05-02 23:50:54 +0000,RC,1464,12472,11556,-672,638,-953,
126,2016-05-02 23:50:54 +0000,LC,2108,11052,12364,1968,2507,1541,2016-05-02 23:50:54 +0000,RC,1428,12452,13016,627,886,-896,
127,2016-05-02 23:50:54 +0000,LC,3496,11340,13004,296,1673,1208,2016-05-02 23:50:54 +0000,RC,1016,14212,13060,823,-126,-206,
128,2016-05-02 23:50:54 +0000,LC,2248,9596,10936,1087,2512,2217,2016-05-02 23:50:54 +0000,RC,432,11760,10772,1683,165,-1245,
129,2016-05-02 23:50:54 +0000,LC,2496,9688,7692,1893,-91,1568,2016-05-02 23:50:54 +0000,RC,1644,10528,8724,1524,-702,-1812,
130,2016-05-02 23:50:55 +0000,LC,1748,8708,7300,365,-206,257,2016-05-02 23:50:55 +0000,RC,616,8712,7200,-1151,-293,-769,
131,2016-05-02 23:50:55 +0000,LC,2508,10308,8452,-20,103,1508,2016-05-02 23:50:55 +0000,RC,0,11936,7096,-791,465,-276,
132,2016-05-02 23:50:55 +0000,LC,2076,11396,9624,657,730,119,2016-05-02 23:50:55 +0000,RC,0,13092,9892,1316,644,-832,
133,2016-05-02 23:50:55 +0000,LC,2720,11996,8592,377,-660,-132,2016-05-02 23:50:55 +0000,RC,2116,12856,10316,-818,361,-972,
134,2016-05-02 23:50:55 +0000,LC,1788,10880,8956,454,847,-727,2016-05-02 23:50:55 +0000,RC,300,13516,10292,-559,-918,-754,
135,2016-05-02 23:50:55 +0000,LC,2340,13056,8992,2025,597,-575,2016-05-02 23:50:55 +0000,RC,1012,13588,8596,581,-3051,-2985,
136,2016-05-02 23:50:56 +0000,LC,3380,10032,9316,331,517,-1758,2016-05-02 23:50:55 +0000,RC,556,12156,10732,544,390,-2084,
137,2016-05-02 23:50:56 +0000,LC,1860,13520,8364,2392,-3288,2301,2016-05-02 23:50:56 +0000,RC,-1144,11140,10580,-1624,-191,1700,
138,2016-05-02 23:50:56 +0000,LC,2272,13120,6948,-1141,-594,500,2016-05-02 23:50:56 +0000,RC,-712,14352,8884,727,642,-164,
139,2016-05-02 23:50:56 +0000,LC,2380,13028,8516,-705,-630,97,2016-05-02 23:50:56 +0000,RC,-792,12596,9032,772,165,-163,
140,2016-05-02 23:50:56 +0000,LC,2144,12708,8284,-909,-644,161,2016-05-02 23:50:56 +0000,RC,-740,11944,9380,-629,169,491,
141,2016-05-02 23:50:56 +0000,LC,2600,12456,8348,-948,161,328,2016-05-02 23:50:56 +0000,RC,-108,12312,10120,74,786,-258,
142,2016-05-02 23:50:56 +0000,LC,1252,12236,8604,-1587,70,190,2016-05-02 23:50:56 +0000,RC,-404,12556,9520,-1855,168,1032,
143,2016-05-02 23:50:57 +0000,LC,-144,11816,8976,-1389,-720,56,2016-05-02 23:50:57 +0000,RC,-3148,12124,12632,-2393,577,845,
