,LTime, LSensorID, LAccelX, LAccelY, LAccelZ, LGyroX, LGyroY, LGyroZ,RTime, RSensorID, RAccelX, RAccelY, RAccelZ, RGyroX, RGyroY, RGyroZ, 
470,2016-05-02 23:55:13 +0000,LC,4648,15280,-1760,469,-1222,66,2016-05-02 23:54:00 +0000,RC,-2760,13524,800,3692,-4121,5787,
471,2016-05-02 23:55:13 +0000,LC,5256,15800,-1880,202,-657,-577,2016-05-02 23:55:13 +0000,RC,-4944,16612,1080,852,301,873,
472,2016-05-02 23:55:13 +0000,LC,2528,11684,-2864,1461,-2126,-3923,2016-05-02 23:55:13 +0000,RC,-2224,16460,-356,307,1621,1146,
473,2016-05-02 23:55:14 +0000,LC,-1140,9612,-2664,4355,-915,-6619,2016-05-02 23:55:13 +0000,RC,-4888,16268,924,-90,-643,2055,
474,2016-05-02 23:55:14 +0000,LC,3892,14140,-1840,2097,-2104,-4681,2016-05-02 23:55:13 +0000,RC,-3584,12552,1376,1483,-1236,4198,
475,2016-05-02 23:55:14 +0000,LC,1244,13024,-2984,33,-1067,-2748,2016-05-02 23:55:14 +0000,RC,1576,9164,1952,2836,-715,5632,
476,2016-05-02 23:55:14 +0000,LC,364,17836,-1636,-3957,2254,-463,2016-05-02 23:55:14 +0000,RC,-224,15080,256,2014,-501,3946,
477,2016-05-02 23:55:14 +0000,LC,160,18732,-4152,-2938,734,3180,2016-05-02 23:55:14 +0000,RC,1616,11744,-944,-1329,96,3210,
478,2016-05-02 23:55:14 +0000,LC,-1316,18864,956,-6070,-178,1171,2016-05-02 23:55:14 +0000,RC,1304,15564,3580,-4366,-993,1343,
479,2016-05-02 23:55:14 +0000,LC,-2064,21888,108,7347,-132,728,2016-05-02 23:55:14 +0000,RC,2212,11540,4232,-8801,-319,906,
480,2016-05-02 23:55:15 +0000,LC,-2924,17472,-916,1549,35,-2803,2016-05-02 23:55:14 +0000,RC,4472,31024,7204,-1250,-1908,258,
481,2016-05-02 23:55:15 +0000,LC,-3036,14572,-432,-306,-204,677,2016-05-02 23:55:15 +0000,RC,3852,21652,3028,3528,-2952,273,
482,2016-05-02 23:55:15 +0000,LC,-344,15104,-2284,-2434,803,5192,2016-05-02 23:55:15 +0000,RC,3952,13492,2968,3229,-569,-2497,
483,2016-05-02 23:55:15 +0000,LC,216,15028,-704,-3689,-723,6803,2016-05-02 23:55:15 +0000,RC,1512,17808,932,-1075,-1045,-2661,
484,2016-05-02 23:55:15 +0000,LC,4716,13488,600,-5393,-5733,9831,2016-05-02 23:55:15 +0000,RC,-496,19356,1276,-2856,430,-5223,
485,2016-05-02 23:55:15 +0000,LC,4528,10396,220,1807,-753,-2654,2016-05-02 23:55:15 +0000,RC,-3132,14788,4236,-4084,6488,-8784,
486,2016-05-02 23:55:15 +0000,LC,11152,18676,-20,4005,-1675,-4498,2016-05-02 23:55:15 +0000,RC,-2272,11056,1324,-2559,1499,-5702,
487,2016-05-02 23:55:16 +0000,LC,1564,10932,-2096,4183,305,-5086,2016-05-02 23:55:15 +0000,RC,-1284,9904,592,4135,-2584,5600,
