,LTime, LSensorID, LAccelX, LAccelY, LAccelZ, LGyroX, LGyroY, LGyroZ,RTime, RSensorID, RAccelX, RAccelY, RAccelZ, RGyroX, RGyroY, RGyroZ, 
160,2016-05-05 01:57:31 +0000,LC,2108,12036,9716,-1057,332,-976,2016-05-05 01:56:37 +0000,RC,-3360,14144,7448,337,580,-203,
161,2016-05-05 01:57:31 +0000,LC,1088,13004,9768,-13,-873,416,2016-05-05 01:57:31 +0000,RC,-1992,12616,9956,-1569,237,-690,
162,2016-05-05 01:57:31 +0000,LC,2652,11444,8612,-642,489,1270,2016-05-05 01:57:31 +0000,RC,-3888,11916,11852,1142,-225,-326,
163,2016-05-05 01:57:31 +0000,LC,2984,11812,8692,-45,-909,890,2016-05-05 01:57:31 +0000,RC,-2432,11676,9560,377,27,200,
164,2016-05-05 01:57:31 +0000,LC,3416,11364,9888,-345,-206,1548,2016-05-05 01:57:31 +0000,RC,-2300,12776,10476,1143,-209,-187,
165,2016-05-05 01:57:31 +0000,LC,1344,13628,7484,-343,-1380,-371,2016-05-05 01:57:31 +0000,RC,-1856,12984,9208,855,104,55,
166,2016-05-05 01:57:32 +0000,LC,2508,11944,9532,292,-975,20,2016-05-05 01:57:31 +0000,RC,-2364,12576,9604,780,630,-157,
167,2016-05-05 01:57:32 +0000,LC,2728,11968,8952,-213,-1106,22,2016-05-05 01:57:32 +0000,RC,-2016,12832,9128,-507,-1085,-78,
168,2016-05-05 01:57:32 +0000,LC,3068,12040,9080,-1247,-348,-181,2016-05-05 01:57:32 +0000,RC,-2416,12520,9296,-882,-306,-492,
169,2016-05-05 01:57:32 +0000,LC,3176,11828,9152,428,-469,141,2016-05-05 01:57:32 +0000,RC,-2324,12840,9516,-488,-196,-279,
170,2016-05-05 01:57:32 +0000,LC,3164,11616,9116,-217,-508,75,2016-05-05 01:57:32 +0000,RC,-2432,12712,9624,-715,909,209,
171,2016-05-05 01:57:32 +0000,LC,2716,11996,8880,-420,-445,68,2016-05-05 01:57:32 +0000,RC,-2396,12464,9784,-916,-286,-8,
172,2016-05-05 01:57:32 +0000,LC,2764,12048,9244,35,-246,303,2016-05-05 01:57:32 +0000,RC,-2200,12572,10652,-1,334,-52,
173,2016-05-05 01:57:33 +0000,LC,2576,11824,8600,-628,-202,98,2016-05-05 01:57:32 +0000,RC,-2048,12740,9452,-135,161,22,
174,2016-05-05 01:57:33 +0000,LC,2672,10184,8160,-1252,-523,-335,2016-05-05 01:57:33 +0000,RC,-2076,12772,8960,336,247,66,
175,2016-05-05 01:57:33 +0000,LC,2100,8864,6660,1553,-1214,-568,2016-05-05 01:57:33 +0000,RC,-1844,10848,7804,-479,-222,252,
