,LTime, LSensorID, LAccelX, LAccelY, LAccelZ, LGyroX, LGyroY, LGyroZ,RTime, RSensorID, RAccelX, RAccelY, RAccelZ, RGyroX, RGyroY, RGyroZ, 
442,2016-05-05 02:01:31 +0000,LC,3800,15096,-764,1611,-988,-3,2016-05-05 02:00:05 +0000,RC,-2156,15328,-2040,4207,214,-1337,
443,2016-05-05 02:01:31 +0000,LC,3868,16000,-1204,1122,-917,-53,2016-05-05 02:01:31 +0000,RC,-2036,16148,704,1202,-894,-564,
444,2016-05-05 02:01:31 +0000,LC,4524,15644,-2500,1366,314,-392,2016-05-05 02:01:31 +0000,RC,-2912,16168,-396,590,-133,-1100,
445,2016-05-05 02:01:32 +0000,LC,4276,15844,-2552,1351,-635,966,2016-05-05 02:01:32 +0000,RC,-2488,16104,64,556,-178,-1417,
446,2016-05-05 02:01:32 +0000,LC,4032,15296,-3668,1453,-138,117,2016-05-05 02:01:32 +0000,RC,-3616,16072,-2076,1099,-1012,-169,
447,2016-05-05 02:01:32 +0000,LC,3804,15868,-4944,-348,-441,31,2016-05-05 02:01:32 +0000,RC,-2620,15492,-808,117,-1465,686,
448,2016-05-05 02:01:32 +0000,LC,4400,15824,-4080,-756,-397,-112,2016-05-05 02:01:32 +0000,RC,-1548,17236,132,-1264,1067,-461,
449,2016-05-05 02:01:32 +0000,LC,3392,15504,-2556,-633,74,-1470,2016-05-05 02:01:32 +0000,RC,-3556,15812,-1836,-670,-531,600,
450,2016-05-05 02:01:32 +0000,LC,3520,15820,-3680,-698,-645,695,2016-05-05 02:01:32 +0000,RC,-1960,15896,-20,-285,329,514,
451,2016-05-05 02:01:33 +0000,LC,4316,16052,-2316,-487,-581,-73,2016-05-05 02:01:32 +0000,RC,-2548,15920,-932,-430,446,928,
452,2016-05-05 02:01:33 +0000,LC,4296,15900,-3148,-1001,-489,1119,2016-05-05 02:01:33 +0000,RC,-2416,16456,-288,-751,99,361,
453,2016-05-05 02:01:33 +0000,LC,4464,15428,-2588,124,207,-800,2016-05-05 02:01:33 +0000,RC,-1568,16084,-284,-472,-69,62,
