,LTime, LSensorID, LAccelX, LAccelY, LAccelZ, LGyroX, LGyroY, LGyroZ,RTime, RSensorID, RAccelX, RAccelY, RAccelZ, RGyroX, RGyroY, RGyroZ
798,2016-05-03 20:34:17 +0000,LC,1736,-16788,-6000,-689,2911,-84,2016-05-03 20:31:29 +0000,RC,2872,-16740,-1268,-453,-82,-163
799,2016-05-03 20:34:17 +0000,LC,1664,-16856,-3180,-885,2041,678,2016-05-03 20:31:29 +0000,RC,1944,-16512,-1096,-405,-310,-357
800,2016-05-03 20:34:17 +0000,LC,4244,-16188,-1972,-945,7718,1924,2016-05-03 20:31:29 +0000,RC,2708,-15900,-8284,-1156,-364,-1171
801,2016-05-03 20:34:17 +0000,LC,436,-15528,-2624,-1098,1655,420,2016-05-03 20:34:17 +0000,RC,-456,-16288,-3016,-1164,-4098,557
802,2016-05-03 20:34:17 +0000,LC,1948,-17916,-2572,-254,-3162,796,2016-05-03 20:34:17 +0000,RC,1308,-16948,-1140,-920,-1044,574
803,2016-05-03 20:34:17 +0000,LC,4512,-16188,5064,2717,-5101,-1181,2016-05-03 20:34:17 +0000,RC,-756,-15508,-2216,437,7325,-1944
804,2016-05-03 20:34:18 +0000,LC,-1648,-15372,1504,277,-2127,-1089,2016-05-03 20:34:17 +0000,RC,-500,-16512,-1212,1622,-8285,-1551
805,2016-05-03 20:34:18 +0000,LC,360,-16684,-944,-2296,268,-1455,2016-05-03 20:34:17 +0000,RC,-5468,-18560,-2636,-281,5454,-338
806,2016-05-03 20:34:18 +0000,LC,1304,-12904,-1904,592,-3155,-3292,2016-05-03 20:34:17 +0000,RC,-3668,-13472,-3900,-364,1277,-1797
807,2016-05-03 20:34:18 +0000,LC,2876,-14940,-1496,544,-4853,27,2016-05-03 20:34:18 +0000,RC,7288,-15716,-4040,-559,-15,3311
808,2016-05-03 20:34:18 +0000,LC,3156,-21312,-6928,25,-1038,117,2016-05-03 20:34:18 +0000,RC,1008,-17968,-4780,321,5292,2077
