,LTime, LSensorID, LAccelX, LAccelY, LAccelZ, LGyroX, LGyroY, LGyroZ,RTime, RSensorID, RAccelX, RAccelY, RAccelZ, RGyroX, RGyroY, RGyroZ
724,2016-05-03 20:31:18 +0000,LC,-96,-16252,-2584,-108,-974,937,2016-05-03 20:29:23 +0000,RC,3112,-17548,112,236,414,-334
725,2016-05-03 20:31:18 +0000,LC,1496,-16384,-3692,-109,-433,848,2016-05-03 20:29:23 +0000,RC,2424,-17500,668,-851,-15,-745
726,2016-05-03 20:31:19 +0000,LC,2528,-27192,-1144,3923,2354,-5084,2016-05-03 20:29:23 +0000,RC,2076,-15412,-156,-610,77,-908
727,2016-05-03 20:31:19 +0000,LC,7584,-22140,-456,3511,-10812,-10935,2016-05-03 20:29:23 +0000,RC,2072,-15256,-1852,-807,-1382,-171
728,2016-05-03 20:31:19 +0000,LC,1952,-9444,4844,-10844,3796,2675,2016-05-03 20:31:18 +0000,RC,-1136,-19828,-3928,-472,925,202
729,2016-05-03 20:31:19 +0000,LC,348,-3668,-2500,8545,-4395,867,2016-05-03 20:31:18 +0000,RC,-3004,-22412,52,89,2892,-634
730,2016-05-03 20:31:19 +0000,LC,2920,-13332,92,2321,912,-2758,2016-05-03 20:31:19 +0000,RC,-3360,-29372,-48,5403,2673,10010
731,2016-05-03 20:31:19 +0000,LC,3932,-14580,320,-930,4800,-958,2016-05-03 20:31:19 +0000,RC,-8640,-13272,2236,595,6916,4635
732,2016-05-03 20:31:19 +0000,LC,-3304,-19740,-932,-1928,3018,3772,2016-05-03 20:31:19 +0000,RC,-5008,-2948,2200,-13761,-1924,-4661
733,2016-05-03 20:31:20 +0000,LC,-468,-9364,-4844,-2271,-1015,4593,2016-05-03 20:31:19 +0000,RC,-1116,-5380,6332,2345,-5025,6347
734,2016-05-03 20:31:20 +0000,LC,-436,-12032,-2260,-4437,982,4917,2016-05-03 20:31:19 +0000,RC,-10632,-18020,9972,-2054,1120,593
735,2016-05-03 20:31:20 +0000,LC,-740,-20192,-3820,-2391,-900,4446,2016-05-03 20:31:19 +0000,RC,-10668,-19048,4664,1724,6364,-3799
736,2016-05-03 20:31:20 +0000,LC,-2832,-17644,-3028,-1542,540,86,2016-05-03 20:31:20 +0000,RC,208,-9596,-6708,-2048,-3004,-2838
737,2016-05-03 20:31:20 +0000,LC,-684,-19084,-2172,-744,-341,1000,2016-05-03 20:31:20 +0000,RC,5288,-14992,-1392,-2280,-4777,-3251
738,2016-05-03 20:31:20 +0000,LC,-3556,-19916,-5836,1509,-1271,-3900,2016-05-03 20:31:20 +0000,RC,2904,-15204,-280,-2463,-4062,-4082
739,2016-05-03 20:31:21 +0000,LC,4104,-25708,416,4689,-2884,-12101,2016-05-03 20:31:20 +0000,RC,3780,-17516,-844,-2807,-3712,-4423
740,2016-05-03 20:31:21 +0000,LC,5068,-16820,2756,-1525,-3412,-5309,2016-05-03 20:31:20 +0000,RC,-248,-18076,2124,-389,-816,-64
741,2016-05-03 20:31:21 +0000,LC,4348,336,184,-8499,5217,1180,2016-05-03 20:31:20 +0000,RC,1632,-15516,-1620,-174,-198,-254
742,2016-05-03 20:31:21 +0000,LC,-4732,-6816,-2768,7308,1775,-3190,2016-05-03 20:31:20 +0000,RC,3672,-23072,-1776,4079,4094,4428
743,2016-05-03 20:31:21 +0000,LC,9044,-17956,3660,1474,-2169,-495,2016-05-03 20:31:21 +0000,RC,-2716,-22992,1580,3934,5157,11796
744,2016-05-03 20:31:21 +0000,LC,3128,-20900,7000,1521,3540,4171,2016-05-03 20:31:21 +0000,RC,-8752,-11852,9200,-6471,8044,2167
745,2016-05-03 20:31:21 +0000,LC,9836,-11104,-7036,-1599,3645,5562,2016-05-03 20:31:21 +0000,RC,6508,-5096,-14468,5206,194,2328
746,2016-05-03 20:31:22 +0000,LC,7400,-18740,-3700,-982,-2620,4482,2016-05-03 20:31:21 +0000,RC,-2560,-17828,-1832,774,-2478,2158
747,2016-05-03 20:31:22 +0000,LC,136,-16740,-3524,-2246,-525,3301,2016-05-03 20:31:21 +0000,RC,-11996,-20932,-3592,2652,2670,-3105
748,2016-05-03 20:31:22 +0000,LC,-1388,-16072,-2248,-3659,-2300,5105,2016-05-03 20:31:21 +0000,RC,-8528,-16948,-876,-764,-4682,-193
749,2016-05-03 20:31:22 +0000,LC,-1248,-19264,-1948,447,-3365,-160,2016-05-03 20:31:22 +0000,RC,-8396,-11076,-1360,923,-3164,-2989
750,2016-05-03 20:31:22 +0000,LC,-1664,-17820,-872,331,-1182,-1122,2016-05-03 20:31:22 +0000,RC,-3480,-15112,-1648,155,2119,-6810
751,2016-05-03 20:31:22 +0000,LC,-2376,-22236,-5672,1565,-1445,-2696,2016-05-03 20:31:22 +0000,RC,1072,-20108,2528,-1616,5194,-6907
752,2016-05-03 20:31:22 +0000,LC,952,-24316,-3956,5898,-3080,-8489,2016-05-03 20:31:22 +0000,RC,2504,-18140,424,-5734,-1406,-6405
753,2016-05-03 20:31:23 +0000,LC,8980,-20700,-3348,2869,-6123,-10126,2016-05-03 20:31:22 +0000,RC,1936,-18124,-2280,-1777,-2889,-476
754,2016-05-03 20:31:23 +0000,LC,3028,-4216,-7940,-4829,-190,637,2016-05-03 20:31:22 +0000,RC,2764,-17888,-288,385,-1463,620
755,2016-05-03 20:31:23 +0000,LC,1476,-5448,-5056,7398,-984,-3368,2016-05-03 20:31:22 +0000,RC,-1248,-29092,-1812,4283,1622,5955
756,2016-05-03 20:31:23 +0000,LC,-88,-9684,-2624,1697,2538,-944,2016-05-03 20:31:23 +0000,RC,-3484,-20924,-480,4397,2651,11407
757,2016-05-03 20:31:23 +0000,LC,520,-10116,-12028,-1258,-492,394,2016-05-03 20:31:23 +0000,RC,-6272,-11468,-296,-3593,6991,4688
758,2016-05-03 20:31:23 +0000,LC,24,-8980,-5796,-2849,1842,2814,2016-05-03 20:31:23 +0000,RC,1860,-444,-10620,-1795,-1937,-9485
759,2016-05-03 20:31:24 +0000,LC,-1252,-11040,-6316,-1600,1349,4131,2016-05-03 20:31:23 +0000,RC,1256,-8332,-2304,3975,-3083,640
760,2016-05-03 20:31:24 +0000,LC,2152,-15052,-1736,-5595,4162,7009,2016-05-03 20:31:23 +0000,RC,-272,-13936,-7488,2254,-1794,-2275
761,2016-05-03 20:31:24 +0000,LC,908,-21540,-976,-3219,1103,5789,2016-05-03 20:31:23 +0000,RC,2600,-17416,2116,-732,-3670,-2349
762,2016-05-03 20:31:24 +0000,LC,-1140,-13628,-2924,-669,-3227,1818,2016-05-03 20:31:23 +0000,RC,-36,-12728,2148,-1155,-1658,-5864
763,2016-05-03 20:31:24 +0000,LC,-444,-18608,-1704,-503,1853,-107,2016-05-03 20:31:24 +0000,RC,6552,-10348,-4372,-1683,-10584,-1381
764,2016-05-03 20:31:24 +0000,LC,-52,-17876,-4308,69,-1633,100,2016-05-03 20:31:24 +0000,RC,-2392,-10896,2324,-2348,4609,-7601
765,2016-05-03 20:31:24 +0000,LC,-1836,-24976,-3916,7371,-5932,-9994,2016-05-03 20:31:24 +0000,RC,-652,-16148,4164,-3311,453,-6296
766,2016-05-03 20:31:25 +0000,LC,6244,-23756,-1088,266,950,-12054,2016-05-03 20:31:24 +0000,RC,-1932,-20332,-728,-2194,6970,-5304
767,2016-05-03 20:31:25 +0000,LC,5512,-12904,-1528,-3165,-4495,-807,2016-05-03 20:31:24 +0000,RC,1516,-15864,-1944,-1195,-2498,359
768,2016-05-03 20:31:25 +0000,LC,-212,-5876,-508,6638,2966,307,2016-05-03 20:31:24 +0000,RC,2124,-25048,-1112,1819,847,3250
769,2016-05-03 20:31:25 +0000,LC,5976,-12412,1108,5850,1702,-2704,2016-05-03 20:31:25 +0000,RC,-3520,-25076,-336,4974,2185,10911
770,2016-05-03 20:31:25 +0000,LC,6260,-14964,-1708,-1481,623,570,2016-05-03 20:31:25 +0000,RC,-6260,-17540,2576,-5668,7114,7397
771,2016-05-03 20:31:25 +0000,LC,12840,-15980,496,-3720,-2855,3203,2016-05-03 20:31:25 +0000,RC,-4068,-7772,-1200,-8985,1184,-8357
772,2016-05-03 20:31:25 +0000,LC,740,-13640,-8368,605,-732,7523,2016-05-03 20:31:25 +0000,RC,3888,-2036,-7136,4332,-10656,1649
773,2016-05-03 20:31:26 +0000,LC,880,-15008,-5996,-2174,651,5531,2016-05-03 20:31:25 +0000,RC,-3004,-10444,-3944,1332,-2607,2204
774,2016-05-03 20:31:26 +0000,LC,-1636,-15096,-3444,-3609,760,5467,2016-05-03 20:31:25 +0000,RC,1612,-15396,-820,-2121,-7279,-2148
775,2016-05-03 20:31:26 +0000,LC,756,-19280,-424,-1871,380,3479,2016-05-03 20:31:25 +0000,RC,2904,-14320,3356,281,-9207,-3466
776,2016-05-03 20:31:26 +0000,LC,368,-15444,-3260,-1331,-271,1482,2016-05-03 20:31:26 +0000,RC,228,-9112,-5944,-135,-6540,-4891
777,2016-05-03 20:31:26 +0000,LC,-2188,-17936,-1624,-859,846,-315,2016-05-03 20:31:26 +0000,RC,-6484,-12076,-792,-604,133,-5777
778,2016-05-03 20:31:26 +0000,LC,-2432,-29036,-6248,2803,2484,-5613,2016-05-03 20:31:26 +0000,RC,-2628,-15472,-2492,-1778,2781,-5610
779,2016-05-03 20:31:27 +0000,LC,3000,-24328,-860,1259,2919,-13031,2016-05-03 20:31:26 +0000,RC,3408,-16228,-364,-2366,-2293,-4010
780,2016-05-03 20:31:27 +0000,LC,8620,-8972,-328,-5155,-5623,-6619,2016-05-03 20:31:26 +0000,RC,3172,-16624,-3396,-420,-540,753
781,2016-05-03 20:31:27 +0000,LC,-5156,28,-5000,618,6513,1141,2016-05-03 20:31:26 +0000,RC,3288,-20996,-4144,1242,-1332,4621
782,2016-05-03 20:31:27 +0000,LC,-2608,-6692,-284,5875,4511,-2441,2016-05-03 20:31:27 +0000,RC,-4216,-26588,2524,5062,4134,11254
783,2016-05-03 20:31:27 +0000,LC,1688,-20648,-2944,1292,1986,3677,2016-05-03 20:31:27 +0000,RC,-10504,-12812,840,-7257,9657,3631
784,2016-05-03 20:31:27 +0000,LC,7444,-3352,-3916,-4342,-4159,3997,2016-05-03 20:31:27 +0000,RC,-2508,1188,-2460,-5991,-1595,-5811
785,2016-05-03 20:31:27 +0000,LC,1868,-10832,-2796,-4686,5756,5272,2016-05-03 20:31:27 +0000,RC,1320,-5012,-6452,5917,-6947,4195
786,2016-05-03 20:31:28 +0000,LC,-1192,-19892,-1356,-3331,-559,5245,2016-05-03 20:31:27 +0000,RC,-24600,-21196,1044,6033,12400,-3835
