,LTime, LSensorID, LAccelX, LAccelY, LAccelZ, LGyroX, LGyroY, LGyroZ,RTime, RSensorID, RAccelX, RAccelY, RAccelZ, RGyroX, RGyroY, RGyroZ
447,2016-05-03 20:23:22 +0000,LC,-3884,16384,-4084,3743,514,-2585,2016-05-03 20:23:21 +0000,RC,3552,16188,-5396,3714,-2003,3632
448,2016-05-03 20:25:03 +0000,LC,-88,16884,-508,-810,-46,-369,2016-05-03 20:23:21 +0000,RC,2240,24876,-2120,2223,1434,2679
449,2016-05-03 20:25:03 +0000,LC,724,16920,-1488,-236,-2508,-138,2016-05-03 20:23:22 +0000,RC,3212,9904,24,2456,-2077,812
450,2016-05-03 20:25:04 +0000,LC,880,16184,-1116,605,-1526,-771,2016-05-03 20:25:03 +0000,RC,1116,16252,1636,378,1007,1125
451,2016-05-03 20:25:04 +0000,LC,1700,15756,-388,272,-2869,63,2016-05-03 20:25:03 +0000,RC,1864,17416,1452,-548,2617,-674
452,2016-05-03 20:25:04 +0000,LC,-1296,15504,1156,-42,-1951,471,2016-05-03 20:25:04 +0000,RC,2012,15108,2044,42,-163,-448
453,2016-05-03 20:25:04 +0000,LC,-1540,16148,-2264,-93,-1091,-391,2016-05-03 20:25:04 +0000,RC,516,17072,-520,-372,1480,-131
454,2016-05-03 20:25:04 +0000,LC,184,15896,-1172,368,-552,-820,2016-05-03 20:25:04 +0000,RC,584,15848,1236,-160,-855,-143
455,2016-05-03 20:25:04 +0000,LC,-1056,12424,-380,3790,-565,-4798,2016-05-03 20:25:04 +0000,RC,1288,15752,884,73,664,-503
456,2016-05-03 20:25:05 +0000,LC,-4740,18100,-5952,3698,-758,-3769,2016-05-03 20:25:04 +0000,RC,1184,14852,2592,-338,-382,747
457,2016-05-03 20:25:05 +0000,LC,-3324,16224,-3112,3508,-2109,-3178,2016-05-03 20:25:04 +0000,RC,2376,12128,-3252,3377,1835,3002
458,2016-05-03 20:25:05 +0000,LC,-8488,14388,-2968,2889,-3736,-2739,2016-05-03 20:25:05 +0000,RC,2592,10760,-1092,6595,1523,5392
459,2016-05-03 20:25:05 +0000,LC,-7212,13408,-972,1180,-1841,325,2016-05-03 20:25:05 +0000,RC,6760,13792,-7648,4302,3093,3421
460,2016-05-03 20:25:05 +0000,LC,-6624,14120,-2264,-1589,-579,885,2016-05-03 20:25:05 +0000,RC,8508,13608,-5860,3967,156,1162
461,2016-05-03 20:25:05 +0000,LC,-3608,15184,-6020,-2469,-1172,2797,2016-05-03 20:25:05 +0000,RC,4532,9524,1900,2394,1379,-177
462,2016-05-03 20:25:05 +0000,LC,-6304,18824,-5752,-1158,324,-138,2016-05-03 20:25:05 +0000,RC,3200,15496,-2624,-5379,6695,-2241
463,2016-05-03 20:25:06 +0000,LC,-6220,17320,-6424,-2185,1146,-2251,2016-05-03 20:25:05 +0000,RC,5980,18796,-4996,-3566,182,-4452
464,2016-05-03 20:25:06 +0000,LC,-6688,16096,-1896,1620,-42,-2222,2016-05-03 20:25:05 +0000,RC,4592,18748,368,-1401,1527,-200
465,2016-05-03 20:25:06 +0000,LC,-6388,15944,-4020,-2024,174,294,2016-05-03 20:25:06 +0000,RC,6172,19428,-3628,2473,1283,5105
466,2016-05-03 20:25:06 +0000,LC,-5124,17652,-7840,-5170,-721,5284,2016-05-03 20:25:06 +0000,RC,8316,18364,-2432,5347,-640,2411
467,2016-05-03 20:25:06 +0000,LC,-9708,21004,-16656,-7473,-494,5202,2016-05-03 20:25:06 +0000,RC,5516,13256,-3768,-630,220,-3433
468,2016-05-03 20:25:06 +0000,LC,-3252,11800,-3712,-5553,-4449,7006,2016-05-03 20:25:06 +0000,RC,2600,14336,2872,-3909,-108,-2503
469,2016-05-03 20:25:07 +0000,LC,420,15228,-500,-596,787,944,2016-05-03 20:25:06 +0000,RC,-1752,18132,-1144,-5869,2456,-7554
470,2016-05-03 20:25:07 +0000,LC,7116,18932,1252,1359,-6357,-93,2016-05-03 20:25:06 +0000,RC,-4016,8356,2896,-8844,-472,-8531
471,2016-05-03 20:25:07 +0000,LC,-248,15036,652,4149,-1404,-5083,2016-05-03 20:25:06 +0000,RC,-1968,16588,504,-40,-3662,36
472,2016-05-03 20:25:07 +0000,LC,324,15896,1748,5303,-2442,-4656,2016-05-03 20:25:07 +0000,RC,-1868,13420,-808,-375,-4993,1031
473,2016-05-03 20:25:07 +0000,LC,1392,11348,3064,902,4123,-913,2016-05-03 20:25:07 +0000,RC,1192,12108,2668,289,302,-482
474,2016-05-03 20:25:07 +0000,LC,-8232,16100,-9924,3304,-2588,-1391,2016-05-03 20:25:07 +0000,RC,2720,18668,-1752,4199,1593,3531
475,2016-05-03 20:25:07 +0000,LC,-8144,13724,-10832,1809,-1852,-1079,2016-05-03 20:25:07 +0000,RC,572,18468,-200,2263,711,3251
476,2016-05-03 20:25:08 +0000,LC,-9776,19172,-12064,-1186,-1959,1234,2016-05-03 20:25:07 +0000,RC,6164,18076,-7120,2036,542,3722
477,2016-05-03 20:25:08 +0000,LC,-6888,18128,-6808,-4393,-4452,2821,2016-05-03 20:25:07 +0000,RC,3568,12208,-4056,4447,4162,1291
478,2016-05-03 20:25:08 +0000,LC,-7540,17712,-3596,-1976,-41,1074,2016-05-03 20:25:08 +0000,RC,2044,16412,-3484,-4168,-244,-982
479,2016-05-03 20:25:08 +0000,LC,-7284,20136,-5684,800,689,-1128,2016-05-03 20:25:08 +0000,RC,7516,21908,-1772,-4543,1009,-93
480,2016-05-03 20:25:08 +0000,LC,-5620,19576,-2948,2386,1571,-4257,2016-05-03 20:25:08 +0000,RC,7676,21532,-6800,-1414,-2297,-1999
481,2016-05-03 20:25:08 +0000,LC,-6644,16760,-6900,1894,-158,136,2016-05-03 20:25:08 +0000,RC,3132,15656,2540,1616,1169,-505
482,2016-05-03 20:25:09 +0000,LC,-6212,15732,-7076,-3508,-1788,4813,2016-05-03 20:25:08 +0000,RC,2676,19864,2340,217,-972,4538
483,2016-05-03 20:25:09 +0000,LC,-6604,15868,-7920,-3872,-3799,2093,2016-05-03 20:25:08 +0000,RC,7064,17484,-2824,1036,-6201,3962
484,2016-05-03 20:25:09 +0000,LC,-4288,14964,-3264,-7343,3489,3719,2016-05-03 20:25:08 +0000,RC,6556,11348,-4944,-454,-425,-2262
485,2016-05-03 20:25:09 +0000,LC,-1284,14280,1660,-8654,227,5600,2016-05-03 20:25:09 +0000,RC,5072,17708,-2240,-1995,23,-3427
486,2016-05-03 20:25:09 +0000,LC,836,17044,2448,990,380,-1364,2016-05-03 20:25:09 +0000,RC,1816,18848,-2592,-5654,3238,-6987
487,2016-05-03 20:25:09 +0000,LC,2832,17932,1536,1893,-3363,-782,2016-05-03 20:25:09 +0000,RC,2024,17272,-1652,-7755,2242,-9507
488,2016-05-03 20:25:09 +0000,LC,1900,20084,4036,3690,-2465,-3561,2016-05-03 20:25:09 +0000,RC,-2952,9248,1500,-143,-2246,592
489,2016-05-03 20:25:10 +0000,LC,5740,16676,1208,2751,1800,-652,2016-05-03 20:25:09 +0000,RC,-4216,23404,2916,-391,-1099,592
490,2016-05-03 20:25:10 +0000,LC,-2324,16872,-5436,1016,3810,-2283,2016-05-03 20:25:09 +0000,RC,-1536,12628,3304,525,1824,1513
491,2016-05-03 20:25:10 +0000,LC,-5516,14804,-2776,2030,221,-1472,2016-05-03 20:25:09 +0000,RC,292,23296,996,3401,2069,3849
492,2016-05-03 20:25:10 +0000,LC,-6056,10408,-2396,-1223,2257,-684,2016-05-03 20:25:10 +0000,RC,1944,15872,-3572,4943,1914,2934
493,2016-05-03 20:25:10 +0000,LC,-9400,15780,-3816,-3883,5159,-182,2016-05-03 20:25:10 +0000,RC,8908,15208,-12748,4198,106,3914
494,2016-05-03 20:25:10 +0000,LC,-5956,15476,-2684,-5954,-2048,1085,2016-05-03 20:25:10 +0000,RC,3192,12080,1484,-1655,-1468,3316
495,2016-05-03 20:25:10 +0000,LC,-9832,20476,-2352,-560,-2440,271,2016-05-03 20:25:10 +0000,RC,5648,16864,-1836,-2330,-733,-200
496,2016-05-03 20:25:11 +0000,LC,-6060,19148,-3172,1740,3236,-6,2016-05-03 20:25:10 +0000,RC,4348,16292,-324,-3962,5865,-6839
497,2016-05-03 20:25:11 +0000,LC,-6876,17296,-5516,3594,-405,-829,2016-05-03 20:25:10 +0000,RC,5136,14096,840,-6371,1614,-2043
498,2016-05-03 20:25:11 +0000,LC,-7020,16636,-6316,-1055,-232,-1406,2016-05-03 20:25:11 +0000,RC,4852,17672,3272,4731,-5205,3056
499,2016-05-03 20:25:11 +0000,LC,-6336,19592,-7500,-6647,-2803,4642,2016-05-03 20:25:11 +0000,RC,6260,12088,3416,5604,-2737,5484
500,2016-05-03 20:25:11 +0000,LC,-2396,10856,-2264,-7023,265,7651,2016-05-03 20:25:11 +0000,RC,3792,19464,1996,-2278,994,-1632
501,2016-05-03 20:25:11 +0000,LC,-4056,8296,488,-8170,-2873,6630,2016-05-03 20:25:11 +0000,RC,3484,16248,40,-3462,-566,-2666
502,2016-05-03 20:25:12 +0000,LC,3748,12908,592,-246,-1926,-1921,2016-05-03 20:25:11 +0000,RC,10224,4684,3688,-1921,-5351,-5287
503,2016-05-03 20:25:12 +0000,LC,-696,17684,1236,2327,-3973,-540,2016-05-03 20:25:11 +0000,RC,5784,8320,-780,-9480,-2391,-9361
504,2016-05-03 20:25:12 +0000,LC,-1108,14708,2084,3308,2044,-3808,2016-05-03 20:25:11 +0000,RC,3712,9260,1216,311,-2732,-553
505,2016-05-03 20:25:12 +0000,LC,-2568,7204,2388,8168,-2000,-4611,2016-05-03 20:25:12 +0000,RC,8016,20424,1080,1171,-736,491
506,2016-05-03 20:25:12 +0000,LC,-4028,11908,-3320,7770,-5646,-6425,2016-05-03 20:25:12 +0000,RC,1064,13744,2684,1154,712,925
507,2016-05-03 20:25:12 +0000,LC,-432,10732,-876,5064,-3293,-4489,2016-05-03 20:25:12 +0000,RC,588,13388,3152,2405,-323,2644
508,2016-05-03 20:25:12 +0000,LC,-3196,23500,-18380,-705,60,-1835,2016-05-03 20:25:12 +0000,RC,5256,17884,-2808,5433,-1806,6014
509,2016-05-03 20:25:13 +0000,LC,-6408,18124,-9900,-1887,-8204,1173,2016-05-03 20:25:12 +0000,RC,9840,14928,-5624,4059,-1116,6457
510,2016-05-03 20:25:13 +0000,LC,-6072,17992,-5872,-4141,-2634,1109,2016-05-03 20:25:12 +0000,RC,11924,15484,-6632,4437,-100,2214
511,2016-05-03 20:25:13 +0000,LC,-5956,17776,-5380,3115,-2507,348,2016-05-03 20:25:13 +0000,RC,4780,10236,3048,169,3190,-6344
512,2016-05-03 20:25:13 +0000,LC,-6296,16472,-5856,-1264,1887,-2508,2016-05-03 20:25:13 +0000,RC,5668,19296,1352,-6867,-1568,-4832
513,2016-05-03 20:25:13 +0000,LC,-6936,19452,-5360,3015,-281,456,2016-05-03 20:25:13 +0000,RC,8172,27756,-1352,990,166,-3219
514,2016-05-03 20:25:13 +0000,LC,-8392,15092,-3388,-2261,748,1984,2016-05-03 20:25:13 +0000,RC,6944,19212,-2524,2392,-4278,3379
515,2016-05-03 20:25:13 +0000,LC,-4776,17452,-6324,-6542,-1973,4814,2016-05-03 20:25:13 +0000,RC,7360,18224,-2956,7009,61,1864
516,2016-05-03 20:25:14 +0000,LC,212,16464,-732,-6486,-3150,3705,2016-05-03 20:25:13 +0000,RC,3316,18524,-2312,-1434,665,-1309
517,2016-05-03 20:25:14 +0000,LC,324,6920,3776,-7274,-3221,7952,2016-05-03 20:25:13 +0000,RC,3344,8764,6380,-5416,-5475,-3844
518,2016-05-03 20:25:14 +0000,LC,-2728,19148,-604,-229,2813,-788,2016-05-03 20:25:14 +0000,RC,5812,23460,-1040,-7180,-5484,-9391
519,2016-05-03 20:25:14 +0000,LC,168,15288,3476,42,-1615,-397,2016-05-03 20:25:14 +0000,RC,6060,8928,256,-4325,4074,-7956
