LTime, LSensorID, LAccelX, LAccelY, LAccelZ, LGyroX, LGyroY, LGyroZ,RTime, RSensorID, RAccelX, RAccelY, RAccelZ, RGyroX, RGyroY, RGyroZ
2016-05-03 20:17:53 +0000,LC,-2732,11540,8336,-3047,-804,-499,2016-05-03 20:17:53 +0000,RC,1980,12788,9452,558,257,-340
2016-05-03 20:17:53 +0000,LC,-3716,13052,10612,-2672,-1184,325,2016-05-03 20:17:53 +0000,RC,3860,15156,11004,-2371,61,963
2016-05-03 20:17:54 +0000,LC,-2492,12904,11984,-476,-754,-236,2016-05-03 20:17:54 +0000,RC,5456,14676,11684,-1623,-224,13
2016-05-03 20:17:54 +0000,LC,-5032,12812,12336,228,-936,-397,2016-05-03 20:17:54 +0000,RC,2912,15104,14016,-935,-201,577
2016-05-03 20:17:54 +0000,LC,-3880,15624,13576,-173,-664,493,2016-05-03 20:17:54 +0000,RC,4624,17464,13068,1710,399,-1102
2016-05-03 20:17:54 +0000,LC,-4640,13780,12184,100,-417,324,2016-05-03 20:17:54 +0000,RC,3432,14752,12316,-1541,-1159,523
2016-05-03 20:17:54 +0000,LC,-3068,12168,11484,-1210,-349,-157,2016-05-03 20:17:54 +0000,RC,4304,14036,10876,1174,-343,-860
2016-05-03 20:17:54 +0000,LC,-3824,11088,10176,313,-282,-282,2016-05-03 20:17:54 +0000,RC,2324,12040,9732,-1573,-479,-913
2016-05-03 20:17:54 +0000,LC,-1864,9444,6940,4028,-424,659,2016-05-03 20:17:55 +0000,RC,2892,9712,7064,3467,770,-1200
2016-05-03 20:17:55 +0000,LC,-1356,8220,4620,2567,179,-202,2016-05-03 20:17:55 +0000,RC,1964,8488,4756,2062,85,-595
2016-05-03 20:17:55 +0000,LC,-2568,10480,6964,792,-736,1352,2016-05-03 20:17:55 +0000,RC,2160,14228,9136,-2184,-160,-1884
2016-05-03 20:17:55 +0000,LC,-2764,12848,6248,-275,-330,-852,2016-05-03 20:17:55 +0000,RC,1256,12064,7548,124,204,-244
2016-05-03 20:17:55 +0000,LC,-3732,13964,7828,-711,-938,911,2016-05-03 20:17:55 +0000,RC,2360,14280,9268,24,-644,658
2016-05-03 20:17:55 +0000,LC,-2404,11836,7600,-1168,-457,606,2016-05-03 20:17:55 +0000,RC,2444,13476,8208,862,-445,-313
2016-05-03 20:17:55 +0000,LC,-3120,12900,7804,541,-803,-168,2016-05-03 20:17:55 +0000,RC,2044,13292,8640,-1137,-293,102
2016-05-03 20:17:56 +0000,LC,-2632,13104,7428,-912,-827,310,2016-05-03 20:17:56 +0000,RC,2836,13228,7808,-319,-126,62
2016-05-03 20:17:56 +0000,LC,-2608,11716,6680,-938,-305,-272,2016-05-03 20:17:56 +0000,RC,1644,11440,6320,-436,-291,375
2016-05-03 20:17:56 +0000,LC,-1548,7616,4620,-1035,-443,-597,2016-05-03 20:17:56 +0000,RC,1976,9024,4756,-2994,-24,1489
2016-05-03 20:17:56 +0000,LC,-3376,10384,6404,-2725,-138,-652,2016-05-03 20:17:56 +0000,RC,1464,11324,7624,-675,-81,1119
2016-05-03 20:17:56 +0000,LC,-3548,11540,10216,-2255,-502,170,2016-05-03 20:17:56 +0000,RC,3072,13592,11112,-1225,163,-120
2016-05-03 20:17:56 +0000,LC,-4000,13012,12736,-946,-705,199,2016-05-03 20:17:56 +0000,RC,4932,13804,13512,441,262,638
2016-05-03 20:17:56 +0000,LC,-4636,14968,13164,-425,-932,628,2016-05-03 20:17:56 +0000,RC,3936,16240,13712,318,328,-436
2016-05-03 20:17:57 +0000,LC,-5208,15632,14300,1320,-507,-191,2016-05-03 20:17:57 +0000,RC,3652,17224,13576,259,-240,-835
2016-05-03 20:17:57 +0000,LC,-3988,13792,10736,292,-730,308,2016-05-03 20:17:57 +0000,RC,3848,14476,11560,10,-24,433
2016-05-03 20:17:57 +0000,LC,-3828,12356,10676,-1477,-255,-193,2016-05-03 20:17:57 +0000,RC,3484,13892,10632,-937,-647,-780
2016-05-03 20:17:57 +0000,LC,-2780,10904,8440,2884,-622,500,2016-05-03 20:17:57 +0000,RC,3228,12280,8900,751,-173,-161
2016-05-03 20:17:57 +0000,LC,-2000,9276,5304,1001,-95,1162,2016-05-03 20:17:57 +0000,RC,1976,10260,5384,3839,16,-1290
2016-05-03 20:17:57 +0000,LC,-1776,7776,4156,2120,160,-760,2016-05-03 20:17:57 +0000,RC,1240,9268,5320,-805,323,-131
2016-05-03 20:17:58 +0000,LC,-3980,15132,8596,-178,-274,795,2016-05-03 20:17:58 +0000,RC,2984,16192,7944,1792,266,59
2016-05-03 20:17:58 +0000,LC,-2884,12396,6788,-173,-475,1093,2016-05-03 20:17:58 +0000,RC,1644,13828,7464,-378,156,-899
2016-05-03 20:17:58 +0000,LC,-2908,12656,6976,1186,-162,-960,2016-05-03 20:17:58 +0000,RC,1760,13088,7096,-2075,167,112
2016-05-03 20:17:58 +0000,LC,-3384,13272,6908,-756,-575,714,2016-05-03 20:17:58 +0000,RC,2240,14744,8144,439,-91,127
2016-05-03 20:17:58 +0000,LC,-2892,12596,7364,-1973,-971,749,2016-05-03 20:17:58 +0000,RC,2440,14128,7948,-1189,-130,554
2016-05-03 20:17:58 +0000,LC,-2896,12984,7204,-158,-617,139,2016-05-03 20:17:58 +0000,RC,2076,13668,8064,639,-76,216
2016-05-03 20:17:58 +0000,LC,-2864,12468,7060,-916,-56,-107,2016-05-03 20:17:58 +0000,RC,2552,13280,6952,1331,-152,-538
2016-05-03 20:17:59 +0000,LC,-1396,8636,4100,-404,-303,-730,2016-05-03 20:17:59 +0000,RC,1388,9532,4892,-2938,-291,618
2016-05-03 20:17:59 +0000,LC,-2060,8044,4872,-2756,-314,-993,2016-05-03 20:17:59 +0000,RC,1896,9656,5116,-1945,-16,676
2016-05-03 20:17:59 +0000,LC,-2108,11048,8256,-2765,-951,-179,2016-05-03 20:17:59 +0000,RC,2764,11608,9136,-964,749,1625
2016-05-03 20:17:59 +0000,LC,-4944,13740,12832,-828,-831,-154,2016-05-03 20:17:59 +0000,RC,4952,15268,13604,143,1119,607
2016-05-03 20:17:59 +0000,LC,-5336,15504,14348,1826,-1014,851,2016-05-03 20:17:59 +0000,RC,4908,18240,14128,78,-485,429
2016-05-03 20:17:59 +0000,LC,-5568,17388,14172,-2358,-690,-700,2016-05-03 20:17:59 +0000,RC,4728,19552,13484,2875,527,-1445
2016-05-03 20:17:59 +0000,LC,-5196,13988,12360,1074,-917,724,2016-05-03 20:17:59 +0000,RC,3384,16896,10440,-2366,-242,1052
2016-05-03 20:18:00 +0000,LC,-3896,11940,10620,-725,234,-363,2016-05-03 20:18:00 +0000,RC,3488,14200,9796,64,652,-1875
2016-05-03 20:18:00 +0000,LC,-2632,9472,6852,4592,138,457,2016-05-03 20:18:00 +0000,RC,2856,10052,7312,550,-167,-14
2016-05-03 20:18:00 +0000,LC,-752,7712,3960,784,357,1059,2016-05-03 20:18:00 +0000,RC,2224,8140,4664,2938,4,-1601
2016-05-03 20:18:00 +0000,LC,-2688,10520,5352,2423,22,1223,2016-05-03 20:18:00 +0000,RC,2104,12516,6564,-289,773,-1234
2016-05-03 20:18:00 +0000,LC,-3340,13576,7016,-1372,-240,-199,2016-05-03 20:18:00 +0000,RC,2492,14272,7912,1598,398,466
2016-05-03 20:18:00 +0000,LC,-3516,13932,8472,-802,-220,1181,2016-05-03 20:18:00 +0000,RC,2604,14928,8048,1092,57,-1300
2016-05-03 20:18:01 +0000,LC,-2964,12292,7028,181,-883,-594,2016-05-03 20:18:01 +0000,RC,2008,13588,6724,-3335,-155,218
2016-05-03 20:18:01 +0000,LC,-3424,13060,6756,922,-482,-314,2016-05-03 20:18:01 +0000,RC,2448,14036,8256,256,-277,-357
2016-05-03 20:18:01 +0000,LC,-3228,12976,6816,-984,-738,204,2016-05-03 20:18:01 +0000,RC,1832,14028,7912,-1485,-254,-429
2016-05-03 20:18:01 +0000,LC,-2948,12576,7216,-1610,-734,238,2016-05-03 20:18:01 +0000,RC,2404,13880,7868,581,-127,193
2016-05-03 20:18:01 +0000,LC,-2724,12268,6684,-663,-341,-12,2016-05-03 20:18:01 +0000,RC,2360,13136,6680,390,-617,545
2016-05-03 20:18:01 +0000,LC,-1940,9888,5404,-1646,-708,275,2016-05-03 20:18:01 +0000,RC,1364,11072,5184,-1812,-89,171
2016-05-03 20:18:01 +0000,LC,-1636,7416,4260,-1485,-729,-1159,2016-05-03 20:18:02 +0000,RC,2532,8764,5020,-3645,300,1125
2016-05-03 20:18:02 +0000,LC,-3364,10184,7940,-2468,-554,229,2016-05-03 20:18:02 +0000,RC,4016,14832,10584,-788,1253,266
2016-05-03 20:18:02 +0000,LC,-5648,14856,13148,-2639,-585,-330,2016-05-03 20:18:02 +0000,RC,4800,16904,13056,778,510,429
2016-05-03 20:18:02 +0000,LC,-6464,14620,15020,1060,-717,147,2016-05-03 20:18:02 +0000,RC,4816,20032,13328,644,114,-1342
2016-05-03 20:18:02 +0000,LC,-5388,16840,14560,489,-651,474,2016-05-03 20:18:02 +0000,RC,3928,17952,12004,730,-300,-579
2016-05-03 20:18:02 +0000,LC,-4744,13692,10816,1160,-1134,-85,2016-05-03 20:18:02 +0000,RC,3696,15464,9428,-1866,-111,749
2016-05-03 20:18:02 +0000,LC,-3092,11488,9468,-1344,-575,115,2016-05-03 20:18:02 +0000,RC,2640,13008,8380,729,-671,-852
2016-05-03 20:18:03 +0000,LC,-3548,10460,7560,464,-710,643,2016-05-03 20:18:03 +0000,RC,2828,10368,5772,1046,-234,-330
2016-05-03 20:18:03 +0000,LC,-1292,5980,3568,1989,246,-364,2016-05-03 20:18:03 +0000,RC,1676,7132,3804,1302,66,332
2016-05-03 20:18:03 +0000,LC,-3632,12016,8488,-1522,-850,2823,2016-05-03 20:18:03 +0000,RC,3520,16400,8340,-712,457,-599
2016-05-03 20:18:03 +0000,LC,-3020,11664,5940,4486,-571,-1194,2016-05-03 20:18:03 +0000,RC,2196,13324,7376,500,524,-926
2016-05-03 20:18:03 +0000,LC,-4768,13592,7764,-2289,-27,-793,2016-05-03 20:18:03 +0000,RC,1228,13760,8312,-1334,348,-516
2016-05-03 20:18:03 +0000,LC,-3828,11872,6748,2285,-528,639,2016-05-03 20:18:03 +0000,RC,2164,15300,8328,1749,569,-1170
2016-05-03 20:18:03 +0000,LC,-3936,12588,6216,-1183,-414,-360,2016-05-03 20:18:04 +0000,RC,2612,14304,7220,-2039,220,-449
2016-05-03 20:18:04 +0000,LC,-3268,14784,7068,-1115,-560,818,2016-05-03 20:18:04 +0000,RC,3176,14200,6676,-689,108,902
2016-05-03 20:18:04 +0000,LC,-1164,12704,6704,-1609,-1578,1200,2016-05-03 20:18:04 +0000,RC,4272,13772,6652,-591,-353,632
2016-05-03 20:18:04 +0000,LC,-3900,13360,9308,2228,-1459,1256,2016-05-03 20:18:04 +0000,RC,1572,14048,8756,1470,-778,-622
2016-05-03 20:18:04 +0000,LC,-5172,12404,8028,-767,-2001,1636,2016-05-03 20:19:23 +0000,RC,2304,11644,10876,1410,-1311,-2773
2016-05-03 20:19:23 +0000,LC,-3388,9600,10560,1720,819,427,2016-05-03 20:19:23 +0000,RC,3020,10024,10084,1331,-139,-1311
2016-05-03 20:19:23 +0000,LC,-1004,10872,10372,-174,98,343,2016-05-03 20:19:23 +0000,RC,5360,13416,10280,1874,212,1856
2016-05-03 20:19:23 +0000,LC,192,11428,7276,-1527,620,-730,2016-05-03 20:19:23 +0000,RC,6888,11504,8344,-771,47,2376
2016-05-03 20:19:23 +0000,LC,2332,11500,11396,-2487,-433,184,2016-05-03 20:19:23 +0000,RC,6612,12916,8340,1462,-53,-460
2016-05-03 20:19:24 +0000,LC,-312,11396,9420,2886,-2176,632,2016-05-03 20:19:24 +0000,RC,4792,13400,7388,33,-607,412
2016-05-03 20:19:24 +0000,LC,-820,12172,11540,-2524,-459,-46,2016-05-03 20:19:24 +0000,RC,2452,11368,10272,-2792,504,-972
2016-05-03 20:19:24 +0000,LC,-3692,10356,9344,102,-416,554,2016-05-03 20:19:24 +0000,RC,3964,15116,8416,2333,587,129
2016-05-03 20:19:24 +0000,LC,-1328,11464,11648,821,-160,-983,2016-05-03 20:19:24 +0000,RC,5032,12568,8728,453,35,1319
2016-05-03 20:19:24 +0000,LC,-344,10628,8812,3127,-2726,699,2016-05-03 20:19:24 +0000,RC,4716,13580,8528,1290,-557,-2367
2016-05-03 20:19:24 +0000,LC,-2056,12260,9720,1,-1028,-174,2016-05-03 20:19:24 +0000,RC,3768,12104,7128,-1240,-771,-807
2016-05-03 20:19:24 +0000,LC,-1448,11332,8672,-403,-1045,385,2016-05-03 20:19:25 +0000,RC,4512,12900,8604,192,207,-459
2016-05-03 20:19:25 +0000,LC,-1292,11288,8100,-2984,-723,588,2016-05-03 20:19:25 +0000,RC,3048,10212,6428,-476,-15,958
2016-05-03 20:19:25 +0000,LC,-1216,9428,8416,-692,55,-989,2016-05-03 20:19:25 +0000,RC,2960,10728,6688,1915,1277,1209
2016-05-03 20:19:25 +0000,LC,-1392,9668,8384,-860,-393,330,2016-05-03 20:19:25 +0000,RC,4348,11184,7516,-3378,254,994
2016-05-03 20:19:25 +0000,LC,-1532,10028,9720,-1055,-491,-1167,2016-05-03 20:19:25 +0000,RC,4360,12884,9140,-997,816,2563
2016-05-03 20:19:25 +0000,LC,-2444,10260,10912,1274,-302,-153,2016-05-03 20:19:25 +0000,RC,6000,14872,11076,-1131,178,430
2016-05-03 20:19:25 +0000,LC,-3296,11348,12892,-3953,-256,-1040,2016-05-03 20:19:25 +0000,RC,5808,14088,11844,-553,-749,134
2016-05-03 20:19:25 +0000,LC,-3872,11780,15004,-502,-304,241,2016-05-03 20:19:26 +0000,RC,6984,17580,14988,-1828,-157,-653
2016-05-03 20:19:26 +0000,LC,-4564,12936,16544,703,-481,-250,2016-05-03 20:19:26 +0000,RC,5888,13660,10660,2776,-143,-1112
2016-05-03 20:19:26 +0000,LC,-2924,11464,13620,-270,-637,504,2016-05-03 20:19:26 +0000,RC,4504,12844,10436,-3018,-222,-813
2016-05-03 20:19:26 +0000,LC,-3764,10688,11832,1609,-1046,-18,2016-05-03 20:19:26 +0000,RC,5004,11544,9992,783,308,601
2016-05-03 20:19:26 +0000,LC,-1696,11160,10352,3038,-689,733,2016-05-03 20:19:26 +0000,RC,4012,10392,5752,3918,430,-2911
2016-05-03 20:19:26 +0000,LC,-1048,8048,4404,-337,-434,-379,2016-05-03 20:19:26 +0000,RC,2256,5480,3780,-1675,-43,2274
2016-05-03 20:19:26 +0000,LC,88,7676,4956,849,760,24,2016-05-03 20:19:27 +0000,RC,5684,17484,10492,1596,314,-2147
2016-05-03 20:19:27 +0000,LC,-2812,12748,11412,922,-486,-570,2016-05-03 20:19:27 +0000,RC,3840,9748,7272,-2257,-1113,164
2016-05-03 20:19:27 +0000,LC,-1912,10648,8896,300,-604,1711,2016-05-03 20:19:27 +0000,RC,4580,14160,9720,-187,32,546
2016-05-03 20:19:27 +0000,LC,-2024,11308,9404,-1639,-270,-590,2016-05-03 20:19:27 +0000,RC,3464,12144,8716,984,-551,-347
2016-05-03 20:19:27 +0000,LC,-2500,11132,8860,-451,-900,458,2016-05-03 20:19:27 +0000,RC,3392,11332,7168,-188,344,282
2016-05-03 20:19:27 +0000,LC,-2304,8860,7740,-1081,49,-849,2016-05-03 20:19:27 +0000,RC,3604,10176,7380,-1750,-13,110
2016-05-03 20:19:27 +0000,LC,-880,8684,5596,-1166,-742,-740,2016-05-03 20:19:27 +0000,RC,3292,9920,6680,-2510,-78,552
2016-05-03 20:19:27 +0000,LC,-2216,8916,8872,-426,-770,-316,2016-05-03 20:19:28 +0000,RC,4140,12360,9460,1275,1045,-121
2016-05-03 20:19:28 +0000,LC,-2572,10960,10164,-1880,-67,-1315,2016-05-03 20:19:28 +0000,RC,5660,14532,11248,-1152,606,516
2016-05-03 20:19:28 +0000,LC,-4372,12140,13960,-1055,-908,-1210,2016-05-03 20:19:28 +0000,RC,5028,15588,12404,-2391,-174,1018
2016-05-03 20:19:28 +0000,LC,-4052,12832,15840,-2694,-810,-312,2016-05-03 20:19:28 +0000,RC,7200,18608,15436,-718,46,-1011
2016-05-03 20:19:28 +0000,LC,-4624,13680,15452,1536,-722,50,2016-05-03 20:19:28 +0000,RC,5044,13612,12616,-852,-157,113
2016-05-03 20:19:28 +0000,LC,-3184,10684,12772,-222,-686,416,2016-05-03 20:19:28 +0000,RC,5776,13268,10928,-98,-302,-893
2016-05-03 20:19:28 +0000,LC,-3008,10360,12440,-411,-162,-248,2016-05-03 20:19:28 +0000,RC,3880,11440,10400,-205,-561,-589
2016-05-03 20:19:29 +0000,LC,-2716,9184,10648,652,-803,1157,2016-05-03 20:19:29 +0000,RC,3712,10764,7832,1335,551,-1357
2016-05-03 20:19:29 +0000,LC,-2172,9344,8616,2909,-166,1065,2016-05-03 20:19:29 +0000,RC,2456,8128,5696,1604,20,-55
2016-05-03 20:19:29 +0000,LC,-1196,4712,3472,560,338,-1510,2016-05-03 20:19:29 +0000,RC,3148,10276,7908,-3885,1000,-2437
2016-05-03 20:19:29 +0000,LC,-4184,13288,12336,-1921,-738,2113,2016-05-03 20:19:29 +0000,RC,4056,11664,9848,1178,458,1419
2016-05-03 20:19:29 +0000,LC,-1512,8492,8724,-188,111,195,2016-05-03 20:19:29 +0000,RC,4148,12956,8840,2353,8,-878
2016-05-03 20:19:29 +0000,LC,-3432,12748,11336,287,-896,321,2016-05-03 20:19:29 +0000,RC,3496,11624,8232,-1772,69,65
2016-05-03 20:19:29 +0000,LC,-2492,10064,9616,-554,-209,273,2016-05-03 20:19:30 +0000,RC,3948,12640,9480,1152,-255,63
2016-05-03 20:19:30 +0000,LC,-3000,10004,9500,-781,-786,343,2016-05-03 20:19:30 +0000,RC,3364,10336,7064,1092,-206,-13
2016-05-03 20:19:30 +0000,LC,-1840,8548,7104,-964,-103,-705,2016-05-03 20:19:30 +0000,RC,2880,8988,6612,-2864,-520,128
2016-05-03 20:19:30 +0000,LC,-1956,7856,5780,309,-470,-865,2016-05-03 20:19:30 +0000,RC,3484,10172,7128,-1969,72,-11
2016-05-03 20:19:30 +0000,LC,-2924,10080,9416,-1084,-525,-677,2016-05-03 20:19:30 +0000,RC,4200,13096,10172,-1121,188,162
2016-05-03 20:19:30 +0000,LC,-3996,10544,11908,-1949,-1155,-57,2016-05-03 20:19:30 +0000,RC,5672,14804,13648,-2586,655,1923
2016-05-03 20:19:30 +0000,LC,-5260,10656,14316,-1476,-1534,-561,2016-05-03 20:19:30 +0000,RC,6720,14680,13920,1638,-981,-1370
2016-05-03 20:19:30 +0000,LC,-4480,12124,16640,-355,-740,620,2016-05-03 20:19:31 +0000,RC,5688,16348,15004,-3322,18,304
2016-05-03 20:19:31 +0000,LC,-5016,11724,16808,-289,-817,-155,2016-05-03 20:19:31 +0000,RC,5888,15004,13584,759,-78,1263
2016-05-03 20:19:31 +0000,LC,-3276,9644,13684,242,-609,302,2016-05-03 20:19:31 +0000,RC,5108,11820,11044,2665,-786,-804
2016-05-03 20:19:31 +0000,LC,-3368,9908,12220,-176,-472,91,2016-05-03 20:19:31 +0000,RC,4988,11464,10140,-1507,204,566
2016-05-03 20:19:31 +0000,LC,-2164,8212,9972,1730,-1064,1217,2016-05-03 20:19:31 +0000,RC,3420,9688,8068,2323,368,-1872
2016-05-03 20:19:31 +0000,LC,-2656,7960,7124,1611,-496,943,2016-05-03 20:19:31 +0000,RC,2596,5540,4964,720,130,1040
2016-05-03 20:19:31 +0000,LC,-708,6656,5804,1937,196,352,2016-05-03 20:19:31 +0000,RC,5568,16000,10264,1335,-16,-1495
2016-05-03 20:19:32 +0000,LC,-3628,11952,10868,1717,-605,-664,2016-05-03 20:19:32 +0000,RC,2936,11112,7976,-1596,314,249
2016-05-03 20:19:32 +0000,LC,-3172,10312,9452,-325,-753,1529,2016-05-03 20:19:32 +0000,RC,4052,13568,10488,120,-282,-53
2016-05-03 20:19:32 +0000,LC,-2576,10564,9628,-2177,-441,-416,2016-05-03 20:19:32 +0000,RC,3792,11900,8964,-1089,-261,-173
2016-05-03 20:19:32 +0000,LC,-3144,11220,10328,844,-395,42,2016-05-03 20:19:32 +0000,RC,3544,12304,8424,163,-287,273
2016-05-03 20:19:32 +0000,LC,-2272,9832,9544,-2239,-373,80,2016-05-03 20:19:32 +0000,RC,3476,12344,8136,-681,279,35
2016-05-03 20:19:32 +0000,LC,-2868,9188,8636,71,-780,-148,2016-05-03 20:19:32 +0000,RC,3044,8476,6384,-1514,253,932
2016-05-03 20:19:32 +0000,LC,-1392,6976,5896,-422,-753,-182,2016-05-03 20:19:33 +0000,RC,3216,9376,7012,-1190,164,-100
2016-05-03 20:19:33 +0000,LC,-2340,8968,7512,-2731,-926,-61,2016-05-03 20:19:33 +0000,RC,4520,11588,10076,-1682,255,708
2016-05-03 20:19:33 +0000,LC,-2488,8796,11860,-4061,252,-1160,2016-05-03 20:19:33 +0000,RC,5108,12960,13044,-915,-494,813
2016-05-03 20:19:33 +0000,LC,-5556,10196,16052,-958,-1955,318,2016-05-03 20:19:33 +0000,RC,6680,16968,15944,276,-171,888
2016-05-03 20:19:33 +0000,LC,-6036,11972,17716,821,-1339,988,2016-05-03 20:19:33 +0000,RC,7200,16784,17144,-1789,-169,-799
2016-05-03 20:19:33 +0000,LC,-4892,12356,16744,-351,-521,-508,2016-05-03 20:19:33 +0000,RC,6496,13516,12084,2655,-238,562
2016-05-03 20:19:33 +0000,LC,-2628,9956,13552,-128,-616,264,2016-05-03 20:19:33 +0000,RC,5124,12404,10832,-1536,-347,-1023
