,LTime, LSensorID, LAccelX, LAccelY, LAccelZ, LGyroX, LGyroY, LGyroZ,RTime, RSensorID, RAccelX, RAccelY, RAccelZ, RGyroX, RGyroY, RGyroZ
342,2016-05-03 20:23:05 +0000,LC,-1468,15204,696,23,-5479,1739,2016-05-03 20:23:05 +0000,RC,-852,16464,-2592,-4712,-86,-1388
343,2016-05-03 20:23:06 +0000,LC,-876,18384,-2452,1106,-819,-1674,2016-05-03 20:23:06 +0000,RC,312,17400,1740,-1280,-2707,-2298
344,2016-05-03 20:23:06 +0000,LC,-276,18044,-2112,-1324,-3146,-377,2016-05-03 20:23:06 +0000,RC,-224,16164,180,-43,985,20
345,2016-05-03 20:23:06 +0000,LC,508,16000,-1632,-1131,-1864,1155,2016-05-03 20:23:06 +0000,RC,-864,17208,-480,-809,-1320,1076
346,2016-05-03 20:23:06 +0000,LC,564,16036,-2740,-1439,-350,-1451,2016-05-03 20:23:06 +0000,RC,484,15736,352,-1127,-855,-1147
347,2016-05-03 20:23:06 +0000,LC,-896,14980,-180,-369,-655,-176,2016-05-03 20:23:06 +0000,RC,-944,15888,2260,-1621,2613,-1118
348,2016-05-03 20:23:06 +0000,LC,-1448,15692,132,1254,-538,-1024,2016-05-03 20:23:06 +0000,RC,-656,15368,1384,-131,-643,1149
349,2016-05-03 20:23:07 +0000,LC,-128,12732,-2272,2810,-2170,-2938,2016-05-03 20:23:06 +0000,RC,544,14488,-848,828,1870,1367
350,2016-05-03 20:23:07 +0000,LC,-340,17280,-3500,1951,-197,-2144,2016-05-03 20:23:07 +0000,RC,496,13380,1260,2022,37,2689
351,2016-05-03 20:23:07 +0000,LC,-1948,14980,-6752,-203,2774,-1888,2016-05-03 20:23:07 +0000,RC,824,13752,-3460,3843,5308,3040
352,2016-05-03 20:23:07 +0000,LC,-3000,17172,-4420,2332,-2776,-2822,2016-05-03 20:23:07 +0000,RC,3188,18392,316,575,1378,2069
353,2016-05-03 20:23:07 +0000,LC,-3204,17584,-2768,1980,-4533,-2252,2016-05-03 20:23:07 +0000,RC,3392,16852,-1560,-1957,1577,1372
354,2016-05-03 20:23:07 +0000,LC,-2808,14892,-6572,-2253,1613,769,2016-05-03 20:23:07 +0000,RC,4612,18156,-3176,-2569,-1686,-738
355,2016-05-03 20:23:07 +0000,LC,-4240,15888,-3876,-350,-2014,2633,2016-05-03 20:23:07 +0000,RC,2728,16100,3116,-2799,2914,-1497
356,2016-05-03 20:23:08 +0000,LC,-4948,17188,-6468,-2115,248,1259,2016-05-03 20:23:08 +0000,RC,2872,18020,-344,-1597,641,-3336
357,2016-05-03 20:23:08 +0000,LC,-5584,17908,-2988,844,-6,212,2016-05-03 20:23:08 +0000,RC,4432,17544,-220,1442,-63,-1697
358,2016-05-03 20:23:08 +0000,LC,-3372,15676,-5140,-337,1523,334,2016-05-03 20:23:08 +0000,RC,2584,17736,-536,93,-492,1100
359,2016-05-03 20:23:08 +0000,LC,-7108,18484,-6160,238,-346,-4457,2016-05-03 20:23:08 +0000,RC,3944,15664,-1588,1299,-3241,2173
360,2016-05-03 20:23:08 +0000,LC,-4836,15792,-3624,1886,342,-1323,2016-05-03 20:23:08 +0000,RC,4832,18080,-1308,-254,-2456,4942
361,2016-05-03 20:23:08 +0000,LC,-7004,17356,-6624,2149,-1264,798,2016-05-03 20:23:08 +0000,RC,4944,18400,-2656,2481,-1521,2298
362,2016-05-03 20:23:09 +0000,LC,-4732,15172,-3092,-1071,-2289,2721,2016-05-03 20:23:08 +0000,RC,6540,16488,-3300,1437,-858,-1710
363,2016-05-03 20:23:09 +0000,LC,-488,12804,-1084,-6013,679,4606,2016-05-03 20:23:09 +0000,RC,5164,15436,-2244,-3091,-196,-2502
364,2016-05-03 20:23:09 +0000,LC,2716,8800,6232,-5588,1612,5729,2016-05-03 20:23:09 +0000,RC,3356,16536,144,-4550,-1773,-4540
365,2016-05-03 20:23:09 +0000,LC,-980,10216,1472,-5659,-2563,5826,2016-05-03 20:23:09 +0000,RC,-40,16160,1940,-6698,-672,-6924
366,2016-05-03 20:23:09 +0000,LC,-212,12352,332,977,314,-960,2016-05-03 20:23:09 +0000,RC,804,10748,-516,-4173,2844,-4508
367,2016-05-03 20:23:09 +0000,LC,-656,16716,-1220,1073,-2502,-885,2016-05-03 20:23:09 +0000,RC,-2384,15820,3580,-137,28,-485
368,2016-05-03 20:23:09 +0000,LC,-3788,15940,-3440,2826,-2169,-3045,2016-05-03 20:23:09 +0000,RC,-284,13160,1188,-826,-1487,1365
369,2016-05-03 20:23:10 +0000,LC,-928,13244,1948,3676,-825,-3738,2016-05-03 20:23:09 +0000,RC,-728,13660,4840,-54,-1427,3251
370,2016-05-03 20:23:10 +0000,LC,-2912,13376,2488,3328,704,-4224,2016-05-03 20:23:10 +0000,RC,1300,13672,3468,3223,-1430,2861
371,2016-05-03 20:23:10 +0000,LC,-2736,13124,2016,3789,1334,-1292,2016-05-03 20:23:10 +0000,RC,2804,18568,184,2283,2176,3077
372,2016-05-03 20:23:10 +0000,LC,-1484,14412,-4292,395,-1537,-1695,2016-05-03 20:23:10 +0000,RC,4968,15492,-5720,3823,2633,3258
373,2016-05-03 20:23:10 +0000,LC,-2180,13700,-2912,-1219,1662,-545,2016-05-03 20:23:10 +0000,RC,6068,15452,-3660,1527,1259,2685
374,2016-05-03 20:23:10 +0000,LC,-7136,17796,-10072,351,-5503,-1292,2016-05-03 20:23:10 +0000,RC,2912,15796,2732,-3263,-2386,-631
375,2016-05-03 20:23:10 +0000,LC,-5260,15288,-80,276,-1109,3184,2016-05-03 20:23:10 +0000,RC,6240,20324,-4348,-5462,3736,-2503
376,2016-05-03 20:23:11 +0000,LC,-5448,15204,-1492,733,-2849,1622,2016-05-03 20:23:11 +0000,RC,6056,21940,-2516,1095,-2444,-3600
377,2016-05-03 20:23:11 +0000,LC,-5716,16816,-1252,-860,-1583,-486,2016-05-03 20:23:11 +0000,RC,3360,18104,-1996,709,940,-173
378,2016-05-03 20:23:11 +0000,LC,-4088,15216,-3676,491,2273,-151,2016-05-03 20:23:11 +0000,RC,2408,16312,200,2793,-212,-1198
379,2016-05-03 20:23:11 +0000,LC,-5284,18252,-7344,302,-481,-1685,2016-05-03 20:23:11 +0000,RC,2744,16208,-1668,1195,-283,607
380,2016-05-03 20:23:11 +0000,LC,-5620,16488,-5972,24,806,-4937,2016-05-03 20:23:11 +0000,RC,4108,17592,4,852,-2580,3227
381,2016-05-03 20:23:11 +0000,LC,-6444,14864,-2940,3377,-2676,1686,2016-05-03 20:23:11 +0000,RC,5856,17228,-1384,2521,-1549,3444
382,2016-05-03 20:23:12 +0000,LC,-6520,14628,-2112,-1937,715,1808,2016-05-03 20:23:11 +0000,RC,5992,15264,-820,3438,-1217,429
383,2016-05-03 20:23:12 +0000,LC,-4788,14128,-3528,-5227,442,4102,2016-05-03 20:23:12 +0000,RC,6312,15840,-1768,-1575,-698,-2007
384,2016-05-03 20:23:12 +0000,LC,-2864,14448,-2240,-5697,-1109,5693,2016-05-03 20:23:12 +0000,RC,4780,14996,-552,-4878,-1385,-3807
385,2016-05-03 20:23:12 +0000,LC,2032,9264,2336,-8517,1751,8377,2016-05-03 20:23:12 +0000,RC,2500,9464,2564,-4164,-497,-6961
386,2016-05-03 20:23:12 +0000,LC,1912,13860,-476,-1613,88,1743,2016-05-03 20:23:12 +0000,RC,404,11176,1708,-4264,-2593,-5366
387,2016-05-03 20:23:12 +0000,LC,-1220,18588,0,675,-2257,-856,2016-05-03 20:23:12 +0000,RC,-932,12196,3472,-1246,-1629,-1804
388,2016-05-03 20:23:12 +0000,LC,432,18364,1948,1146,-676,-2006,2016-05-03 20:23:12 +0000,RC,872,14964,628,-138,-337,112
389,2016-05-03 20:23:13 +0000,LC,-4436,19344,-3776,3290,-136,-4186,2016-05-03 20:23:12 +0000,RC,1464,12848,2728,1380,-333,1513
390,2016-05-03 20:23:13 +0000,LC,-4256,13160,540,2092,1041,-3032,2016-05-03 20:23:13 +0000,RC,1068,11844,1656,1995,1021,2512
