,LTime, LSensorID, LAccelX, LAccelY, LAccelZ, LGyroX, LGyroY, LGyroZ,RTime, RSensorID, RAccelX, RAccelY, RAccelZ, RGyroX, RGyroY, RGyroZ
112,2016-05-03 20:19:23 +0000,LC,-3388,9600,10560,1720,819,427,2016-05-03 20:19:23 +0000,RC,3020,10024,10084,1331,-139,-1311
113,2016-05-03 20:19:23 +0000,LC,-1004,10872,10372,-174,98,343,2016-05-03 20:19:23 +0000,RC,5360,13416,10280,1874,212,1856
114,2016-05-03 20:19:23 +0000,LC,192,11428,7276,-1527,620,-730,2016-05-03 20:19:23 +0000,RC,6888,11504,8344,-771,47,2376
115,2016-05-03 20:19:23 +0000,LC,2332,11500,11396,-2487,-433,184,2016-05-03 20:19:23 +0000,RC,6612,12916,8340,1462,-53,-460
116,2016-05-03 20:19:24 +0000,LC,-312,11396,9420,2886,-2176,632,2016-05-03 20:19:24 +0000,RC,4792,13400,7388,33,-607,412
117,2016-05-03 20:19:24 +0000,LC,-820,12172,11540,-2524,-459,-46,2016-05-03 20:19:24 +0000,RC,2452,11368,10272,-2792,504,-972
118,2016-05-03 20:19:24 +0000,LC,-3692,10356,9344,102,-416,554,2016-05-03 20:19:24 +0000,RC,3964,15116,8416,2333,587,129
119,2016-05-03 20:19:24 +0000,LC,-1328,11464,11648,821,-160,-983,2016-05-03 20:19:24 +0000,RC,5032,12568,8728,453,35,1319
120,2016-05-03 20:19:24 +0000,LC,-344,10628,8812,3127,-2726,699,2016-05-03 20:19:24 +0000,RC,4716,13580,8528,1290,-557,-2367
121,2016-05-03 20:19:24 +0000,LC,-2056,12260,9720,1,-1028,-174,2016-05-03 20:19:24 +0000,RC,3768,12104,7128,-1240,-771,-807
122,2016-05-03 20:19:24 +0000,LC,-1448,11332,8672,-403,-1045,385,2016-05-03 20:19:25 +0000,RC,4512,12900,8604,192,207,-459
123,2016-05-03 20:19:25 +0000,LC,-1292,11288,8100,-2984,-723,588,2016-05-03 20:19:25 +0000,RC,3048,10212,6428,-476,-15,958
124,2016-05-03 20:19:25 +0000,LC,-1216,9428,8416,-692,55,-989,2016-05-03 20:19:25 +0000,RC,2960,10728,6688,1915,1277,1209
125,2016-05-03 20:19:25 +0000,LC,-1392,9668,8384,-860,-393,330,2016-05-03 20:19:25 +0000,RC,4348,11184,7516,-3378,254,994
126,2016-05-03 20:19:25 +0000,LC,-1532,10028,9720,-1055,-491,-1167,2016-05-03 20:19:25 +0000,RC,4360,12884,9140,-997,816,2563
127,2016-05-03 20:19:25 +0000,LC,-2444,10260,10912,1274,-302,-153,2016-05-03 20:19:25 +0000,RC,6000,14872,11076,-1131,178,430
128,2016-05-03 20:19:25 +0000,LC,-3296,11348,12892,-3953,-256,-1040,2016-05-03 20:19:25 +0000,RC,5808,14088,11844,-553,-749,134
129,2016-05-03 20:19:25 +0000,LC,-3872,11780,15004,-502,-304,241,2016-05-03 20:19:26 +0000,RC,6984,17580,14988,-1828,-157,-653
130,2016-05-03 20:19:26 +0000,LC,-4564,12936,16544,703,-481,-250,2016-05-03 20:19:26 +0000,RC,5888,13660,10660,2776,-143,-1112
131,2016-05-03 20:19:26 +0000,LC,-2924,11464,13620,-270,-637,504,2016-05-03 20:19:26 +0000,RC,4504,12844,10436,-3018,-222,-813
132,2016-05-03 20:19:26 +0000,LC,-3764,10688,11832,1609,-1046,-18,2016-05-03 20:19:26 +0000,RC,5004,11544,9992,783,308,601
133,2016-05-03 20:19:26 +0000,LC,-1696,11160,10352,3038,-689,733,2016-05-03 20:19:26 +0000,RC,4012,10392,5752,3918,430,-2911
134,2016-05-03 20:19:26 +0000,LC,-1048,8048,4404,-337,-434,-379,2016-05-03 20:19:26 +0000,RC,2256,5480,3780,-1675,-43,2274
135,2016-05-03 20:19:26 +0000,LC,88,7676,4956,849,760,24,2016-05-03 20:19:27 +0000,RC,5684,17484,10492,1596,314,-2147
136,2016-05-03 20:19:27 +0000,LC,-2812,12748,11412,922,-486,-570,2016-05-03 20:19:27 +0000,RC,3840,9748,7272,-2257,-1113,164
137,2016-05-03 20:19:27 +0000,LC,-1912,10648,8896,300,-604,1711,2016-05-03 20:19:27 +0000,RC,4580,14160,9720,-187,32,546
138,2016-05-03 20:19:27 +0000,LC,-2024,11308,9404,-1639,-270,-590,2016-05-03 20:19:27 +0000,RC,3464,12144,8716,984,-551,-347
139,2016-05-03 20:19:27 +0000,LC,-2500,11132,8860,-451,-900,458,2016-05-03 20:19:27 +0000,RC,3392,11332,7168,-188,344,282
140,2016-05-03 20:19:27 +0000,LC,-2304,8860,7740,-1081,49,-849,2016-05-03 20:19:27 +0000,RC,3604,10176,7380,-1750,-13,110
141,2016-05-03 20:19:27 +0000,LC,-880,8684,5596,-1166,-742,-740,2016-05-03 20:19:27 +0000,RC,3292,9920,6680,-2510,-78,552
142,2016-05-03 20:19:27 +0000,LC,-2216,8916,8872,-426,-770,-316,2016-05-03 20:19:28 +0000,RC,4140,12360,9460,1275,1045,-121
143,2016-05-03 20:19:28 +0000,LC,-2572,10960,10164,-1880,-67,-1315,2016-05-03 20:19:28 +0000,RC,5660,14532,11248,-1152,606,516
144,2016-05-03 20:19:28 +0000,LC,-4372,12140,13960,-1055,-908,-1210,2016-05-03 20:19:28 +0000,RC,5028,15588,12404,-2391,-174,1018
145,2016-05-03 20:19:28 +0000,LC,-4052,12832,15840,-2694,-810,-312,2016-05-03 20:19:28 +0000,RC,7200,18608,15436,-718,46,-1011
146,2016-05-03 20:19:28 +0000,LC,-4624,13680,15452,1536,-722,50,2016-05-03 20:19:28 +0000,RC,5044,13612,12616,-852,-157,113
147,2016-05-03 20:19:28 +0000,LC,-3184,10684,12772,-222,-686,416,2016-05-03 20:19:28 +0000,RC,5776,13268,10928,-98,-302,-893
148,2016-05-03 20:19:28 +0000,LC,-3008,10360,12440,-411,-162,-248,2016-05-03 20:19:28 +0000,RC,3880,11440,10400,-205,-561,-589
149,2016-05-03 20:19:29 +0000,LC,-2716,9184,10648,652,-803,1157,2016-05-03 20:19:29 +0000,RC,3712,10764,7832,1335,551,-1357
150,2016-05-03 20:19:29 +0000,LC,-2172,9344,8616,2909,-166,1065,2016-05-03 20:19:29 +0000,RC,2456,8128,5696,1604,20,-55
151,2016-05-03 20:19:29 +0000,LC,-1196,4712,3472,560,338,-1510,2016-05-03 20:19:29 +0000,RC,3148,10276,7908,-3885,1000,-2437
152,2016-05-03 20:19:29 +0000,LC,-4184,13288,12336,-1921,-738,2113,2016-05-03 20:19:29 +0000,RC,4056,11664,9848,1178,458,1419
153,2016-05-03 20:19:29 +0000,LC,-1512,8492,8724,-188,111,195,2016-05-03 20:19:29 +0000,RC,4148,12956,8840,2353,8,-878
154,2016-05-03 20:19:29 +0000,LC,-3432,12748,11336,287,-896,321,2016-05-03 20:19:29 +0000,RC,3496,11624,8232,-1772,69,65
155,2016-05-03 20:19:29 +0000,LC,-2492,10064,9616,-554,-209,273,2016-05-03 20:19:30 +0000,RC,3948,12640,9480,1152,-255,63
156,2016-05-03 20:19:30 +0000,LC,-3000,10004,9500,-781,-786,343,2016-05-03 20:19:30 +0000,RC,3364,10336,7064,1092,-206,-13
157,2016-05-03 20:19:30 +0000,LC,-1840,8548,7104,-964,-103,-705,2016-05-03 20:19:30 +0000,RC,2880,8988,6612,-2864,-520,128
158,2016-05-03 20:19:30 +0000,LC,-1956,7856,5780,309,-470,-865,2016-05-03 20:19:30 +0000,RC,3484,10172,7128,-1969,72,-11
159,2016-05-03 20:19:30 +0000,LC,-2924,10080,9416,-1084,-525,-677,2016-05-03 20:19:30 +0000,RC,4200,13096,10172,-1121,188,162
160,2016-05-03 20:19:30 +0000,LC,-3996,10544,11908,-1949,-1155,-57,2016-05-03 20:19:30 +0000,RC,5672,14804,13648,-2586,655,1923
161,2016-05-03 20:19:30 +0000,LC,-5260,10656,14316,-1476,-1534,-561,2016-05-03 20:19:30 +0000,RC,6720,14680,13920,1638,-981,-1370
162,2016-05-03 20:19:30 +0000,LC,-4480,12124,16640,-355,-740,620,2016-05-03 20:19:31 +0000,RC,5688,16348,15004,-3322,18,304
163,2016-05-03 20:19:31 +0000,LC,-5016,11724,16808,-289,-817,-155,2016-05-03 20:19:31 +0000,RC,5888,15004,13584,759,-78,1263
164,2016-05-03 20:19:31 +0000,LC,-3276,9644,13684,242,-609,302,2016-05-03 20:19:31 +0000,RC,5108,11820,11044,2665,-786,-804
165,2016-05-03 20:19:31 +0000,LC,-3368,9908,12220,-176,-472,91,2016-05-03 20:19:31 +0000,RC,4988,11464,10140,-1507,204,566
166,2016-05-03 20:19:31 +0000,LC,-2164,8212,9972,1730,-1064,1217,2016-05-03 20:19:31 +0000,RC,3420,9688,8068,2323,368,-1872
167,2016-05-03 20:19:31 +0000,LC,-2656,7960,7124,1611,-496,943,2016-05-03 20:19:31 +0000,RC,2596,5540,4964,720,130,1040
168,2016-05-03 20:19:31 +0000,LC,-708,6656,5804,1937,196,352,2016-05-03 20:19:31 +0000,RC,5568,16000,10264,1335,-16,-1495
