LTime, LSensorID, LAccelX, LAccelY, LAccelZ, LGyroX, LGyroY, LGyroZ,RTime, RSensorID, RAccelX, RAccelY, RAccelZ, RGyroX, RGyroY, RGyroZ
2016-05-05 01:05:42 +0000,LC,5620,-11056,-6700,-3603,559,-3001,2016-05-05 01:05:41 +0000,RC,36,-19500,2352,-9367,-3239,2412
2016-05-05 01:05:42 +0000,LC,1048,-2320,-3968,-2205,840,389,2016-05-05 01:05:41 +0000,RC,-5904,-20100,-6496,-11530,-1804,1316
2016-05-05 01:05:42 +0000,LC,7060,-12248,3760,3243,1557,6734,2016-05-05 01:05:41 +0000,RC,-5408,-12400,-4344,-3443,-578,-281
2016-05-05 01:05:42 +0000,LC,-1508,-13100,-11604,4634,2637,5850,2016-05-05 01:05:41 +0000,RC,-1752,-4636,-2868,1010,-1155,-77
2016-05-05 01:05:43 +0000,LC,2804,-22944,-3320,1570,-1395,357,2016-05-05 01:05:41 +0000,RC,-3328,-11432,-5544,-1211,4239,-2348
2016-05-05 01:05:43 +0000,LC,7696,-22596,-5912,-6121,-3735,-5373,2016-05-05 01:05:41 +0000,RC,-3540,-15076,-5348,3655,2030,-1116
2016-05-05 01:05:43 +0000,LC,5116,-15104,-8992,-5101,838,-2883,2016-05-05 01:05:42 +0000,RC,-3292,-19032,-6680,7298,2415,-1447
2016-05-05 01:05:43 +0000,LC,4832,-8316,-6136,-3058,630,-3597,2016-05-05 01:05:42 +0000,RC,-4128,-22864,-1024,-4702,1403,-137
2016-05-05 01:05:43 +0000,LC,4396,-4996,-4300,-637,-4153,718,2016-05-05 01:05:42 +0000,RC,-3744,-18784,-6180,-10444,798,2760
2016-05-05 01:05:43 +0000,LC,5824,-22004,-13396,6402,-1004,4251,2016-05-05 01:05:42 +0000,RC,-4080,-11032,-6220,-4862,-965,2452
2016-05-05 01:05:43 +0000,LC,7384,-17152,-6584,8270,-2447,3068,2016-05-05 01:05:42 +0000,RC,-1164,-2616,-1688,-1111,-1643,-989
2016-05-05 01:05:44 +0000,LC,6264,-24440,-3972,-701,-2538,-426,2016-05-05 01:05:42 +0000,RC,-4308,-9440,-2156,3445,-1026,-7332
2016-05-05 01:05:44 +0000,LC,7156,-20228,-5728,-7499,-1668,-4513,2016-05-05 01:05:42 +0000,RC,-6232,-18632,-10448,8241,3,256
2016-05-05 01:05:44 +0000,LC,2916,-13996,-8152,-6113,2669,2256,2016-05-05 01:05:43 +0000,RC,-4160,-20196,-2012,3682,-580,-1945
2016-05-05 01:05:44 +0000,LC,1148,-3272,-6356,233,-389,-2829,2016-05-05 01:05:43 +0000,RC,-4488,-23788,-5656,-6638,1607,1465
2016-05-05 01:05:44 +0000,LC,6356,-9996,-3332,2936,-3677,950,2016-05-05 01:05:43 +0000,RC,-4212,-15152,-8260,-7847,-416,2662
2016-05-05 01:05:44 +0000,LC,3240,-17836,-7852,9781,-5782,1247,2016-05-05 01:05:43 +0000,RC,-2664,-7684,-2896,-1861,-3309,618
2016-05-05 01:05:45 +0000,LC,2908,-23248,-2936,5384,-938,2390,2016-05-05 01:05:43 +0000,RC,-1224,-3716,-3256,-259,192,539
2016-05-05 01:05:45 +0000,LC,5724,-23144,-2000,-8337,-3566,-5328,2016-05-05 01:05:43 +0000,RC,-5332,-13952,-11376,5881,2372,-4282
2016-05-05 01:05:45 +0000,LC,4696,-15660,-6016,-9677,5059,2112,2016-05-05 01:05:43 +0000,RC,-6616,-18192,-2940,10232,-3933,-5595
2016-05-05 01:05:45 +0000,LC,4564,-12564,-7088,-2441,247,-4469,2016-05-05 01:05:44 +0000,RC,-7104,-20276,-332,1590,2074,-41
2016-05-05 01:05:45 +0000,LC,348,-5324,-4744,-396,443,55,2016-05-05 01:05:44 +0000,RC,-2256,-20668,-4872,-10570,407,3756
2016-05-05 01:05:45 +0000,LC,5020,-14232,-14376,6196,-3417,4832,2016-05-05 01:05:44 +0000,RC,-2936,-13504,-8892,-7550,-3483,2957
2016-05-05 01:05:45 +0000,LC,2872,-19728,-4816,11112,-3875,2778,2016-05-05 01:05:44 +0000,RC,-480,-5388,-2084,-2139,210,414
2016-05-05 01:05:46 +0000,LC,5084,-18868,3588,7952,-4506,3275,2016-05-05 01:05:44 +0000,RC,-4012,-5648,-4368,2213,463,-5224
2016-05-05 01:05:46 +0000,LC,3056,-14956,-1200,-2178,-841,-587,2016-05-05 01:05:44 +0000,RC,-10872,-21048,-4200,8843,5670,-1670
2016-05-05 01:05:46 +0000,LC,6640,-14940,-3144,-1584,1669,-979,2016-05-05 01:05:45 +0000,RC,-1516,-20284,-4080,8821,1206,-2302
2016-05-05 01:05:46 +0000,LC,3544,-15076,-2004,761,767,-1158,2016-05-05 01:05:45 +0000,RC,-4360,-22688,-3528,-8522,1965,2926
2016-05-05 01:05:46 +0000,LC,6264,-15896,-4392,175,-207,-234,2016-05-05 01:05:45 +0000,RC,-3952,-16884,-4876,-10318,-2019,2050
2016-05-05 01:05:46 +0000,LC,3240,-14104,356,-4468,-1685,-3099,2016-05-05 01:05:45 +0000,RC,-3108,-10616,-6516,-4264,-2656,-58
2016-05-05 01:05:46 +0000,LC,6072,-15464,-116,-3419,1841,-2127,2016-05-05 01:05:45 +0000,RC,-1140,-4472,-552,-368,1812,3415
2016-05-05 01:07:46 +0000,LC,3916,-18012,512,-4876,4472,-950,2016-05-05 01:05:45 +0000,RC,-2356,-16704,2612,8136,2419,-6156
2016-05-05 01:07:46 +0000,LC,2912,-23816,-3132,-10175,-3361,-5148,2016-05-05 01:05:45 +0000,RC,-1276,-17852,-10448,12908,-3013,-2754
2016-05-05 01:07:46 +0000,LC,4636,-16472,-5560,-4806,-1330,-2095,2016-05-05 01:05:46 +0000,RC,-4264,-17720,5628,6999,4594,1040
2016-05-05 01:07:46 +0000,LC,3536,-7156,-4408,627,1014,165,2016-05-05 01:05:46 +0000,RC,-5856,-13760,-740,-3534,1536,3285
2016-05-05 01:07:47 +0000,LC,168,-6432,-6788,-1690,348,1642,2016-05-05 01:05:46 +0000,RC,-4160,-14700,-2640,-2268,-879,1001
2016-05-05 01:07:47 +0000,LC,7928,-17248,-6140,2075,-8308,-1452,2016-05-05 01:05:46 +0000,RC,-6560,-13704,-840,-3425,1488,-646
2016-05-05 01:07:47 +0000,LC,2848,-21312,-5608,4924,-340,911,2016-05-05 01:05:46 +0000,RC,-6576,-14132,-3196,3018,686,-2637
2016-05-05 01:07:47 +0000,LC,3096,-20560,696,5702,2654,4000,2016-05-05 01:05:46 +0000,RC,-5836,-15120,-1764,-4321,900,1898
2016-05-05 01:07:47 +0000,LC,3596,-23984,-2796,-9798,-1824,-4103,2016-05-05 01:05:46 +0000,RC,-5048,-16308,-636,-2191,-195,518
2016-05-05 01:07:47 +0000,LC,7524,-16940,-8364,-10005,-764,-2722,2016-05-05 01:07:46 +0000,RC,-3284,-19204,720,-2664,-657,-62
2016-05-05 01:07:47 +0000,LC,3180,-11648,-8196,-2361,418,-1467,2016-05-05 01:07:46 +0000,RC,-9124,-23076,196,-13220,-2412,2406
2016-05-05 01:07:48 +0000,LC,8,-4312,-2132,-3239,2753,-419,2016-05-05 01:07:46 +0000,RC,-6836,-16548,-7308,-7420,-1258,1592
2016-05-05 01:07:48 +0000,LC,5288,-13804,-7068,3646,-2916,3189,2016-05-05 01:07:46 +0000,RC,-4700,-8424,-3808,1170,-931,2178
2016-05-05 01:07:48 +0000,LC,1032,-16744,-4228,16528,-984,2700,2016-05-05 01:07:47 +0000,RC,2624,-2848,-5108,-522,2305,-1512
2016-05-05 01:07:48 +0000,LC,2220,-22332,-1220,4878,1093,4419,2016-05-05 01:07:47 +0000,RC,-1900,-13948,-464,1905,1662,-4621
2016-05-05 01:07:48 +0000,LC,6152,-22224,-32,-10404,-6061,-7251,2016-05-05 01:07:47 +0000,RC,-1980,-14972,-6824,4772,53,-2392
2016-05-05 01:07:48 +0000,LC,6104,-16256,-5288,-10244,-649,-1488,2016-05-05 01:07:47 +0000,RC,-3620,-23332,-4532,8590,-4426,-4733
2016-05-05 01:07:49 +0000,LC,5556,-12568,-8084,-5227,44,-2491,2016-05-05 01:07:47 +0000,RC,-2296,-22544,-728,-8014,3932,2949
2016-05-05 01:07:49 +0000,LC,2392,-5332,-6404,-128,-4109,-6508,2016-05-05 01:07:47 +0000,RC,-4972,-18096,-3296,-9446,-361,5017
2016-05-05 01:07:49 +0000,LC,4452,-8040,-6280,1961,-1448,1620,2016-05-05 01:07:47 +0000,RC,-3512,-12840,-7612,-5013,-489,2786
2016-05-05 01:07:49 +0000,LC,7588,-14604,-4620,9054,-7528,4565,2016-05-05 01:07:48 +0000,RC,-2808,776,-4452,-2695,-699,-580
2016-05-05 01:07:49 +0000,LC,5072,-17880,-9212,11653,550,5011,2016-05-05 01:07:48 +0000,RC,-2780,-8512,-6676,1826,3166,-3116
2016-05-05 01:07:49 +0000,LC,100,-23404,784,-3199,294,-1177,2016-05-05 01:07:48 +0000,RC,-1408,-14860,12,11929,-634,-5494
2016-05-05 01:07:49 +0000,LC,5220,-20208,-4564,-10369,-535,-4321,2016-05-05 01:07:48 +0000,RC,-4052,-19304,-996,8221,20,-2455
2016-05-05 01:07:50 +0000,LC,4808,-14608,-8020,-8321,-323,-2076,2016-05-05 01:07:48 +0000,RC,-5140,-22304,-1300,-9527,466,2498
2016-05-05 01:07:50 +0000,LC,5072,-10604,-6592,-2098,658,-4732,2016-05-05 01:07:48 +0000,RC,-5176,-16540,-6464,-8763,-1096,1857
2016-05-05 01:07:50 +0000,LC,2280,-6760,-2972,-795,-2193,679,2016-05-05 01:07:49 +0000,RC,-2876,-10372,-4432,-3045,-2284,4199
2016-05-05 01:07:50 +0000,LC,10844,-16288,2028,6809,-1715,2534,2016-05-05 01:07:49 +0000,RC,-1716,-2168,-1532,-3726,-1272,-798
2016-05-05 01:07:50 +0000,LC,7228,-19080,-13596,7983,195,5449,2016-05-05 01:07:49 +0000,RC,-5492,-9720,-10824,2500,-630,-5717
2016-05-05 01:07:50 +0000,LC,3384,-20584,-4600,4740,5454,8617,2016-05-05 01:07:49 +0000,RC,-6852,-21276,-12792,11038,-63,-2832
2016-05-05 01:07:50 +0000,LC,5192,-24024,-2520,-4410,-2756,-2021,2016-05-05 01:07:49 +0000,RC,-5976,-23076,-120,9488,2129,-3472
2016-05-05 01:07:51 +0000,LC,5748,-18092,-4936,-8754,-2908,-3967,2016-05-05 01:07:49 +0000,RC,-3960,-22416,-1764,-5800,1373,989
2016-05-05 01:07:51 +0000,LC,5080,-15700,-8184,-6801,-64,-3957,2016-05-05 01:07:49 +0000,RC,-5368,-18936,-4604,-10127,-1284,2163
2016-05-05 01:07:51 +0000,LC,5964,-13016,-8304,-2535,547,-10604,2016-05-05 01:07:50 +0000,RC,-2856,-13556,-7164,-6446,-1238,787
2016-05-05 01:07:51 +0000,LC,5836,-7524,-3604,-3151,1030,1492,2016-05-05 01:07:50 +0000,RC,-2692,-9160,-4312,-835,-2517,934
2016-05-05 01:07:51 +0000,LC,5884,-11516,-7748,2657,2247,5509,2016-05-05 01:07:50 +0000,RC,-2848,-4632,-4524,-1858,3612,1064
2016-05-05 01:07:51 +0000,LC,8568,-14200,-10284,12041,-4360,4516,2016-05-05 01:07:50 +0000,RC,580,-17436,-6576,8283,3146,1639
2016-05-05 01:07:52 +0000,LC,6576,-21860,-8028,18728,4800,9044,2016-05-05 01:07:50 +0000,RC,-5712,-19916,-5184,8883,90,-2882
2016-05-05 01:07:52 +0000,LC,6600,-17860,-3512,-1540,-974,-783,2016-05-05 01:07:50 +0000,RC,-3616,-18524,-1160,7253,-816,-1758
2016-05-05 01:07:52 +0000,LC,3100,-15456,-496,-2810,199,-896,2016-05-05 01:07:51 +0000,RC,-2200,-22468,-4004,-9068,-376,1315
2016-05-05 01:07:52 +0000,LC,6576,-16164,-4360,-2695,118,-4624,2016-05-05 01:07:51 +0000,RC,-3416,-15772,-6668,-9735,-276,4189
2016-05-05 01:07:52 +0000,LC,3476,-15332,-3680,621,-150,-413,2016-05-05 01:07:51 +0000,RC,-2988,-15256,-7100,-5768,-1060,131
2016-05-05 01:07:52 +0000,LC,7940,-15300,-6604,-1687,-158,-1107,2016-05-05 01:07:51 +0000,RC,-4808,-11408,-6732,-2189,-374,-789
2016-05-05 01:07:52 +0000,LC,6728,-15704,-3288,-2431,219,590,2016-05-05 01:07:51 +0000,RC,-1664,-6832,-4724,-2220,590,3179
2016-05-05 01:08:51 +0000,LC,9984,-11240,-15896,-18590,-3825,-11156,2016-05-05 01:07:51 +0000,RC,-1772,-10116,-10608,8157,2776,795
2016-05-05 01:08:51 +0000,LC,8532,-4732,-16972,-19725,4451,-11661,2016-05-05 01:07:51 +0000,RC,-11068,-18260,-7660,21648,-7053,-1784
2016-05-05 01:08:51 +0000,LC,7372,2564,-14572,-21073,3912,-11327,2016-05-05 01:07:52 +0000,RC,-5100,-24560,-7016,-1058,5490,5672
2016-05-05 01:08:51 +0000,LC,8620,7240,-10972,-19180,1172,-10215,2016-05-05 01:07:52 +0000,RC,-8040,-14948,-8,-3467,4172,910
2016-05-05 01:08:51 +0000,LC,6584,12452,-5732,-11459,398,-6902,2016-05-05 01:07:52 +0000,RC,-5692,-13456,-4164,-5736,281,1574
2016-05-05 01:08:51 +0000,LC,2664,13996,-3664,-1282,2747,-1580,2016-05-05 01:07:52 +0000,RC,-7176,-13284,-2788,-4630,-289,-219
2016-05-05 01:08:52 +0000,LC,4076,13524,-4356,9553,-993,6741,2016-05-05 01:07:52 +0000,RC,-10140,-12504,-7000,262,-1245,-1918
2016-05-05 01:08:52 +0000,LC,7116,10956,-9528,15393,3839,11114,2016-05-05 01:07:52 +0000,RC,-7148,-14372,-5292,-1969,2235,854
2016-05-05 01:08:52 +0000,LC,13996,5112,-11988,12833,-200,10215,2016-05-05 01:08:51 +0000,RC,-3560,-12512,-14592,-16789,961,8005
2016-05-05 01:08:52 +0000,LC,12068,956,-14784,12178,1226,10135,2016-05-05 01:08:51 +0000,RC,-6840,-7984,-18336,-22019,5,11387
2016-05-05 01:08:52 +0000,LC,11768,-3576,-12320,10433,-2665,10052,2016-05-05 01:08:51 +0000,RC,-5720,-608,-17200,-24258,-3323,11533
2016-05-05 01:08:52 +0000,LC,9684,-7144,-13360,9979,129,9620,2016-05-05 01:08:51 +0000,RC,-3840,5680,-11692,-21652,-1235,9298
2016-05-05 01:08:53 +0000,LC,10664,-11472,-15068,3751,-524,5082,2016-05-05 01:08:51 +0000,RC,-3436,10900,-5396,-14973,1642,4068
2016-05-05 01:08:53 +0000,LC,12448,-8704,-16736,-7072,307,-5013,2016-05-05 01:08:51 +0000,RC,-1196,14808,-2364,-8948,3020,3761
2016-05-05 01:08:53 +0000,LC,13676,-5724,-17416,-16546,-466,-12436,2016-05-05 01:08:52 +0000,RC,60,13656,-368,3898,-182,-4059
2016-05-05 01:08:53 +0000,LC,11212,292,-15472,-20117,89,-14933,2016-05-05 01:08:52 +0000,RC,-2204,12000,-4480,14416,2290,-8453
2016-05-05 01:08:53 +0000,LC,8588,5768,-11296,-19014,-237,-13542,2016-05-05 01:08:52 +0000,RC,-6728,8756,-10192,14990,8340,-8494
2016-05-05 01:08:53 +0000,LC,7512,11336,-7228,-15623,31,-9476,2016-05-05 01:08:52 +0000,RC,-6984,4872,-11000,13611,3139,-5746
2016-05-05 01:08:53 +0000,LC,3860,14512,-2448,-6114,-1048,-6192,2016-05-05 01:08:52 +0000,RC,-5076,408,-15304,14796,-258,-4555
2016-05-05 01:08:54 +0000,LC,2284,13824,-1288,4423,1317,2633,2016-05-05 01:08:52 +0000,RC,-4648,-4548,-14272,14051,4756,-4141
2016-05-05 01:08:54 +0000,LC,4524,14208,-6376,14159,5503,10304,2016-05-05 01:08:52 +0000,RC,-6524,-7012,-16956,10024,3811,-2274
2016-05-05 01:08:54 +0000,LC,8892,7928,-10712,17408,4131,15740,2016-05-05 01:08:53 +0000,RC,-5244,-7564,-19860,-2745,1020,385
2016-05-05 01:08:54 +0000,LC,15404,1960,-15244,14815,-938,15293,2016-05-05 01:08:53 +0000,RC,-4516,-4684,-20192,-16147,-448,5196
2016-05-05 01:08:54 +0000,LC,12112,-5956,-17508,13879,-1343,13561,2016-05-05 01:08:53 +0000,RC,-4768,-604,-17084,-21812,830,7241
2016-05-05 01:08:54 +0000,LC,12700,-9032,-14256,8337,2098,9490,2016-05-05 01:08:53 +0000,RC,-3488,4296,-12372,-19021,-908,6039
2016-05-05 01:08:54 +0000,LC,12676,-11080,-14328,3305,-891,1533,2016-05-05 01:08:53 +0000,RC,-2932,11616,-10112,-15979,-1251,4709
2016-05-05 01:08:55 +0000,LC,12752,-8636,-15952,-11018,-188,-9164,2016-05-05 01:08:53 +0000,RC,36,12688,-3936,-15003,1248,6295
2016-05-05 01:08:55 +0000,LC,12940,-4036,-16728,-17862,-458,-14403,2016-05-05 01:08:54 +0000,RC,1380,14488,1812,-3626,-234,-120
2016-05-05 01:08:55 +0000,LC,11132,2656,-14260,-23740,1574,-16437,2016-05-05 01:08:54 +0000,RC,-240,14636,-692,9207,-2511,-4760
2016-05-05 01:08:55 +0000,LC,5064,8132,-9044,-18644,-1633,-12864,2016-05-05 01:08:54 +0000,RC,-1308,10380,-4136,18139,2450,-7872
2016-05-05 01:08:55 +0000,LC,4308,11904,-1896,-10598,-2132,-7914,2016-05-05 01:08:54 +0000,RC,-5628,6380,-11444,20793,2867,-9791
2016-05-05 01:08:55 +0000,LC,2568,15516,-1864,776,1053,-1129,2016-05-05 01:08:54 +0000,RC,-6580,3128,-16288,18731,3822,-6755
2016-05-05 01:08:56 +0000,LC,3296,14260,-2444,7591,1388,4232,2016-05-05 01:08:54 +0000,RC,-4484,-5284,-16856,17959,1639,-4873
2016-05-05 01:08:56 +0000,LC,5516,12556,-7484,16118,3075,11679,2016-05-05 01:08:54 +0000,RC,-4596,-8296,-17780,8862,633,-4139
2016-05-05 01:08:56 +0000,LC,8656,7064,-13568,16160,-285,13634,2016-05-05 01:08:55 +0000,RC,-5572,-7020,-20024,-5859,-1131,1913
2016-05-05 01:08:56 +0000,LC,13948,1220,-15116,11976,-1128,12462,2016-05-05 01:08:55 +0000,RC,-5928,-5140,-19600,-19584,-525,6459
2016-05-05 01:08:56 +0000,LC,12612,-4688,-16024,13090,3226,10828,2016-05-05 01:08:55 +0000,RC,-3788,-168,-16724,-24109,3382,6794
2016-05-05 01:08:56 +0000,LC,10080,-7548,-14492,10101,-289,10162,2016-05-05 01:08:55 +0000,RC,-1784,7356,-11016,-22822,1950,5916
2016-05-05 01:08:56 +0000,LC,13104,-9708,-15892,2860,185,3061,2016-05-05 01:08:55 +0000,RC,-1896,11868,-5884,-16948,-740,5639
2016-05-05 01:08:57 +0000,LC,13616,-8928,-14792,-6896,953,-7000,2016-05-05 01:08:55 +0000,RC,-116,14320,-1752,-9153,30,2545
2016-05-05 01:08:57 +0000,LC,13636,-5372,-14384,-14114,-173,-12632,2016-05-05 01:08:55 +0000,RC,820,15864,136,1908,-2347,-844
2016-05-05 01:08:57 +0000,LC,12236,120,-12176,-15863,983,-13979,2016-05-05 01:08:56 +0000,RC,528,13660,-2428,13033,-3020,-4828
2016-05-05 01:08:57 +0000,LC,9928,5104,-10184,-14230,351,-11717,2016-05-05 01:08:56 +0000,RC,-1888,11488,-7852,19223,1564,-7506
2016-05-05 01:08:57 +0000,LC,9560,10312,-8600,-13329,-1794,-9680,2016-05-05 01:08:56 +0000,RC,-5092,6476,-15920,19640,493,-7992
2016-05-05 01:08:57 +0000,LC,6064,14040,-4284,-12723,-2739,-8954,2016-05-05 01:08:56 +0000,RC,-5128,92,-18928,18283,794,-5760
2016-05-05 01:08:57 +0000,LC,2464,14504,-1712,-2667,1818,-2525,2016-05-05 01:08:56 +0000,RC,-4764,-5080,-16476,14644,432,-4593
2016-05-05 01:08:58 +0000,LC,1980,14468,-2352,8223,1312,5146,2016-05-05 01:08:56 +0000,RC,-1976,-7956,-16932,9939,1353,-2160
2016-05-05 01:08:58 +0000,LC,6396,12416,-6780,14920,-272,12173,2016-05-05 01:08:57 +0000,RC,-5580,-7836,-19360,-3717,-414,728
2016-05-05 01:08:58 +0000,LC,8808,6640,-10896,14482,-1449,13937,2016-05-05 01:08:57 +0000,RC,-3532,-5860,-20024,-16666,-1664,5656
2016-05-05 01:08:58 +0000,LC,11760,1484,-12200,10999,-582,14681,2016-05-05 01:08:57 +0000,RC,-2952,-740,-17448,-20660,121,7073
2016-05-05 01:08:58 +0000,LC,11456,-3256,-13112,11017,-3484,12887,2016-05-05 01:08:57 +0000,RC,-2888,4088,-13564,-17281,-1899,5983
2016-05-05 01:08:58 +0000,LC,11724,-7664,-14268,9391,-3629,11003,2016-05-05 01:08:57 +0000,RC,-2484,10564,-11504,-14584,-2267,4097
2016-05-05 01:08:59 +0000,LC,10820,-12032,-13148,6191,1582,6073,2016-05-05 01:08:57 +0000,RC,-1080,12852,-5900,-13728,660,4805
2016-05-05 01:08:59 +0000,LC,13616,-9916,-13572,-3106,56,-1982,2016-05-05 01:08:57 +0000,RC,-52,14340,-2984,-9485,-364,3196
2016-05-05 01:08:59 +0000,LC,12496,-8700,-14488,-10248,-746,-9072,2016-05-05 01:08:58 +0000,RC,948,15380,-168,1287,-2134,-390
2016-05-05 01:08:59 +0000,LC,14136,-4728,-14052,-14207,-993,-12377,2016-05-05 01:08:58 +0000,RC,220,13992,-3168,12925,-1620,-5115
2016-05-05 01:08:59 +0000,LC,12896,1404,-13868,-16195,2618,-14602,2016-05-05 01:08:58 +0000,RC,-1704,11664,-10692,16294,376,-9432
2016-05-05 01:08:59 +0000,LC,9528,6196,-9932,-14636,533,-13799,2016-05-05 01:08:58 +0000,RC,-5004,7300,-15156,16347,2479,-9114
2016-05-05 01:08:59 +0000,LC,6392,11356,-6860,-11916,496,-10332,2016-05-05 01:08:58 +0000,RC,-4916,1020,-17892,16110,458,-7157
2016-05-05 01:09:00 +0000,LC,5236,13744,-2704,-6617,-1825,-5621,2016-05-05 01:08:58 +0000,RC,-5056,-3964,-17664,15601,1435,-5379
2016-05-05 01:09:00 +0000,LC,2744,14856,-1664,194,-1109,-831,2016-05-05 01:08:58 +0000,RC,-3704,-7548,-17224,11922,747,-3553
2016-05-05 01:09:00 +0000,LC,4624,13124,-3072,6952,102,6590,2016-05-05 01:08:59 +0000,RC,-4416,-9940,-18352,2829,-367,-1121
2016-05-05 01:09:00 +0000,LC,8692,10768,-9344,13055,2941,14908,2016-05-05 01:08:59 +0000,RC,-3816,-8552,-19708,-10673,-861,3767
2016-05-05 01:09:00 +0000,LC,11764,4632,-10268,11962,4175,20677,2016-05-05 01:08:59 +0000,RC,-4632,-5656,-18224,-18734,-1150,6273
2016-05-05 01:09:00 +0000,LC,15956,-1100,-7944,7419,16297,21498,2016-05-05 01:08:59 +0000,RC,-3436,220,-17620,-19813,-94,6951
2016-05-05 01:09:00 +0000,LC,18960,-8564,424,-4775,26589,18614,2016-05-05 01:08:59 +0000,RC,-2872,6136,-14220,-17637,-2272,6835
2016-05-05 01:09:01 +0000,LC,10544,-12516,6108,-9982,18818,11478,2016-05-05 01:08:59 +0000,RC,-2528,10968,-8828,-15304,-613,5960
2016-05-05 01:09:01 +0000,LC,5740,-16244,7264,-10295,3147,9278,2016-05-05 01:09:00 +0000,RC,-628,13272,-4440,-13274,563,4613
2016-05-05 01:09:01 +0000,LC,3252,-16328,3484,-3373,-4945,2635,2016-05-05 01:09:00 +0000,RC,-412,14644,28,-5197,-1316,1175
2016-05-05 01:09:57 +0000,LC,5612,-14592,-10136,-7115,-2939,-2220,2016-05-05 01:09:00 +0000,RC,-256,14616,-1000,4142,-1677,-1926
2016-05-05 01:09:57 +0000,LC,8568,-13396,-12740,-9068,237,-5351,2016-05-05 01:09:00 +0000,RC,-612,13136,-3740,13656,-2682,-8167
2016-05-05 01:09:57 +0000,LC,11556,-10424,-14996,-11600,4116,-9366,2016-05-05 01:09:00 +0000,RC,-4336,9072,-9388,16515,-1058,-11075
2016-05-05 01:09:57 +0000,LC,10732,-5268,-16096,-14777,1354,-11055,2016-05-05 01:09:00 +0000,RC,-10100,3248,-10556,17407,-5655,-12621
2016-05-05 01:09:58 +0000,LC,14652,-228,-15768,-15997,4154,-15158,2016-05-05 01:09:00 +0000,RC,-16792,220,-12812,13985,-24388,-11588
2016-05-05 01:09:58 +0000,LC,10596,5276,-12788,-21684,2123,-17857,2016-05-05 01:09:01 +0000,RC,-21880,-6184,-3600,-152,-25116,-13802
2016-05-05 01:09:58 +0000,LC,5556,9052,-3496,-17347,-108,-13492,2016-05-05 01:09:01 +0000,RC,-17316,-7340,5720,-4118,-11846,-10537
2016-05-05 01:09:58 +0000,LC,5344,13976,-1436,-5165,-843,-3356,2016-05-05 01:09:01 +0000,RC,-11156,-13912,4956,-5093,-550,-10952
2016-05-05 01:09:58 +0000,LC,3116,16416,96,2393,908,2914,2016-05-05 01:09:01 +0000,RC,-9512,-14060,2908,-1071,5962,-5806
2016-05-05 01:09:58 +0000,LC,4116,13964,-1324,9647,-1664,9318,2016-05-05 01:09:57 +0000,RC,-4280,-13692,-9648,-6185,1007,1982
2016-05-05 01:09:58 +0000,LC,9712,11012,-11880,15538,-3084,12713,2016-05-05 01:09:57 +0000,RC,-5460,-11800,-11880,-11331,970,4426
2016-05-05 01:09:59 +0000,LC,10616,6112,-13876,13796,-2084,13683,2016-05-05 01:09:57 +0000,RC,-6312,-9628,-15140,-13550,-2771,7032
2016-05-05 01:09:59 +0000,LC,15996,44,-18012,12005,-913,12277,2016-05-05 01:09:57 +0000,RC,-6264,-4860,-16852,-14620,-1243,8966
