,LTime, LSensorID, LAccelX, LAccelY, LAccelZ, LGyroX, LGyroY, LGyroZ,RTime, RSensorID, RAccelX, RAccelY, RAccelZ, RGyroX, RGyroY, RGyroZ, 
387,2016-05-02 22:49:54 +0000,LC,9696,-12820,6224,10811,-5268,-6224,2016-05-02 22:49:26 +0000,RC,-1668,-18892,2280,-4252,817,-13654,
388,2016-05-02 22:49:55 +0000,LC,7460,-9600,4532,5563,-707,-3006,2016-05-02 22:49:54 +0000,RC,-8084,-15668,5236,4456,565,9282,
389,2016-05-02 22:49:55 +0000,LC,5960,-6032,6364,2045,-489,228,2016-05-02 22:49:55 +0000,RC,-8456,-11844,4144,4041,-16,3342,
390,2016-05-02 22:49:55 +0000,LC,6984,-10412,7464,513,-3420,1938,2016-05-02 22:49:55 +0000,RC,-5732,-7344,4180,1897,-785,-1828,
391,2016-05-02 22:49:55 +0000,LC,8216,-11484,6724,1135,428,-11,2016-05-02 22:49:55 +0000,RC,-7004,-10316,5244,1143,2300,-1828,
392,2016-05-02 22:49:55 +0000,LC,6768,-7244,5988,-1722,1282,-909,2016-05-02 22:49:55 +0000,RC,-8360,-11736,6692,-1089,-346,463,
393,2016-05-02 22:49:55 +0000,LC,12588,-6612,8452,-3348,1532,1903,2016-05-02 22:49:55 +0000,RC,-7212,-10132,5336,-623,-368,428,
394,2016-05-02 22:49:55 +0000,LC,4264,-12752,4184,-4956,553,5562,2016-05-02 22:49:55 +0000,RC,-8316,-9064,6580,-409,294,-660,
395,2016-05-02 22:49:56 +0000,LC,6176,-16572,7492,-6553,1684,6971,2016-05-02 22:49:55 +0000,RC,-11136,-12696,6240,-2446,1456,-3314,
396,2016-05-02 22:49:56 +0000,LC,1880,-17480,5296,-6891,-538,9445,2016-05-02 22:49:56 +0000,RC,-7680,-13980,6276,-2875,1463,-7870,
397,2016-05-02 22:49:56 +0000,LC,72,-17204,2792,-5298,-5637,7026,2016-05-02 22:49:56 +0000,RC,-3772,-15640,3012,-5532,-195,-7380,
398,2016-05-02 22:49:56 +0000,LC,-2068,-17472,2284,-1649,1335,303,2016-05-02 22:49:56 +0000,RC,-1596,-18444,3276,-1555,3649,-9288,
399,2016-05-02 22:49:56 +0000,LC,-796,-17248,2312,1539,492,-3253,2016-05-02 22:49:56 +0000,RC,-416,-18320,3136,-1504,646,-3584,
400,2016-05-02 22:49:56 +0000,LC,5364,-19852,2504,4738,1576,-11217,2016-05-02 22:49:56 +0000,RC,-40,-17372,3376,-501,-1537,1461,
401,2016-05-02 22:49:57 +0000,LC,4792,-17644,4128,8592,-2534,-8905,2016-05-02 22:49:56 +0000,RC,880,-19256,2088,1603,-313,9145,
402,2016-05-02 22:49:57 +0000,LC,7720,-11592,5760,9871,-4200,-4430,2016-05-02 22:49:56 +0000,RC,-7272,-19156,3308,3004,-739,12015,
403,2016-05-02 22:49:57 +0000,LC,4852,-7444,6132,4596,-900,869,2016-05-02 22:49:57 +0000,RC,-9276,-14204,4776,4332,2155,8922,
404,2016-05-02 22:49:57 +0000,LC,4780,-4932,8160,1430,-1675,1112,2016-05-02 22:49:57 +0000,RC,-8900,-8644,4256,4241,336,1946,
405,2016-05-02 22:49:57 +0000,LC,5736,-8044,8484,-340,-490,-152,2016-05-02 22:49:57 +0000,RC,-5252,-6320,4500,2253,834,-2501,
406,2016-05-02 22:49:57 +0000,LC,6968,-8076,9248,-2718,-2178,-1113,2016-05-02 22:49:57 +0000,RC,-8296,-9792,6360,-650,420,-190,
407,2016-05-02 22:49:57 +0000,LC,6844,-8184,3608,-3148,2383,1965,2016-05-02 22:49:57 +0000,RC,-9932,-9872,7628,-1102,-333,778,
408,2016-05-02 22:49:58 +0000,LC,6780,-9364,9544,-6822,1727,5873,2016-05-02 22:49:57 +0000,RC,-7276,-6192,5160,-3029,-2247,661,
409,2016-05-02 22:49:58 +0000,LC,6588,-16144,6144,-6782,1126,8535,2016-05-02 22:49:58 +0000,RC,-8944,-11268,6236,-2636,687,-4699,
410,2016-05-02 22:49:58 +0000,LC,4604,-17100,5444,-9181,-3732,10498,2016-05-02 22:49:58 +0000,RC,-8624,-12508,4484,-4628,-3646,-5735,
411,2016-05-02 22:49:58 +0000,LC,-1628,-19640,2204,-2109,-1588,1444,2016-05-02 22:49:58 +0000,RC,-3616,-17428,4896,-4029,-706,-10833,
412,2016-05-02 22:49:58 +0000,LC,-2388,-16596,-164,-955,-1395,471,2016-05-02 22:49:58 +0000,RC,-2788,-18484,2828,-2224,3804,-11047,
413,2016-05-02 22:49:58 +0000,LC,-876,-16820,1772,36,-865,-168,2016-05-02 22:49:58 +0000,RC,1228,-16848,3272,-893,-209,-1571,
414,2016-05-02 22:49:58 +0000,LC,-1592,-20056,3976,2975,5517,-9238,2016-05-02 22:49:58 +0000,RC,936,-16224,2852,-862,-982,786,
415,2016-05-02 22:49:59 +0000,LC,3124,-19872,2408,5656,-64,-10554,2016-05-02 22:49:58 +0000,RC,1780,-18832,4040,-615,-6288,8944,
416,2016-05-02 22:49:59 +0000,LC,7856,-14716,4708,9389,-3808,-7170,2016-05-02 22:49:59 +0000,RC,-6800,-19252,4032,2209,-1242,12488,
417,2016-05-02 22:49:59 +0000,LC,5552,-10472,6656,4505,-2970,-2606,2016-05-02 22:49:59 +0000,RC,-9196,-15792,3072,3918,1870,10007,
418,2016-05-02 22:49:59 +0000,LC,7960,-7668,4520,1524,-178,181,2016-05-02 22:49:59 +0000,RC,-8428,-8304,3452,3248,553,4613,
419,2016-05-02 22:49:59 +0000,LC,8028,-8068,7416,223,-425,150,2016-05-02 22:49:59 +0000,RC,-8488,-7948,4232,223,-143,871,
420,2016-05-02 22:49:59 +0000,LC,7112,-11124,6628,-961,-1422,-322,2016-05-02 22:49:59 +0000,RC,-9956,-8912,5196,-37,167,-192,
421,2016-05-02 22:50:00 +0000,LC,8092,-8340,6116,44,1949,344,2016-05-02 22:49:59 +0000,RC,-11204,-10512,5212,-1051,-102,169,
422,2016-05-02 22:50:00 +0000,LC,7444,-7900,6156,-2302,5370,4242,2016-05-02 22:50:00 +0000,RC,-8928,-9468,4872,585,-401,-519,
423,2016-05-02 22:50:00 +0000,LC,10088,-12152,6500,-5783,4113,5393,2016-05-02 22:50:00 +0000,RC,-7824,-7060,3428,-1459,-3487,-3097,
424,2016-05-02 22:50:00 +0000,LC,4780,-16632,6956,-5978,-973,8395,2016-05-02 22:50:00 +0000,RC,-10528,-14064,4624,-1430,1775,-5314,
425,2016-05-02 22:50:00 +0000,LC,1512,-18640,3572,-7329,-3271,8973,2016-05-02 22:50:00 +0000,RC,-6948,-17436,6044,-2392,-579,-7642,
426,2016-05-02 22:50:00 +0000,LC,-312,-19368,2024,-4211,392,3782,2016-05-02 22:50:00 +0000,RC,-6928,-18200,4896,-3642,578,-9246,
427,2016-05-02 22:50:00 +0000,LC,-1032,-16720,856,-232,-752,209,2016-05-02 22:50:00 +0000,RC,-1352,-18456,2936,-2181,3664,-9919,
428,2016-05-02 22:50:01 +0000,LC,-1480,-17616,1372,980,1209,-1817,2016-05-02 22:50:00 +0000,RC,332,-16756,1984,-904,-868,-1018,
429,2016-05-02 22:50:01 +0000,LC,4472,-20676,2124,4052,-3176,-12581,2016-05-02 22:50:01 +0000,RC,124,-16964,1936,-205,-756,1943,
430,2016-05-02 22:50:01 +0000,LC,6136,-17156,2928,10270,-4358,-7693,2016-05-02 22:50:01 +0000,RC,-3148,-20520,2732,-1594,-4736,12609,
431,2016-05-02 22:50:01 +0000,LC,6744,-13324,3984,10785,-1562,-2369,2016-05-02 22:50:01 +0000,RC,-7052,-17536,1588,4683,3468,11098,
432,2016-05-02 22:50:01 +0000,LC,6712,-7392,4744,4479,870,882,2016-05-02 22:50:01 +0000,RC,-10668,-13048,3840,6233,2903,7809,
