,LTime, LSensorID, LAccelX, LAccelY, LAccelZ, LGyroX, LGyroY, LGyroZ,RTime, RSensorID, RAccelX, RAccelY, RAccelZ, RGyroX, RGyroY, RGyroZ, 
0,2016-05-02 22:42:39 +0000,LC,-3476,10764,-13724,-265,-164,47,2016-05-02 22:42:39 +0000,RC,8428,10724,-9404,164,343,-329,
1,2016-05-02 22:42:39 +0000,LC,-3628,10776,-14080,622,-149,550,2016-05-02 22:42:39 +0000,RC,8376,11008,-9816,48,-400,-299,
2,2016-05-02 22:42:39 +0000,LC,-2668,10796,-13872,615,1149,1636,2016-05-02 22:42:39 +0000,RC,8276,10788,-10108,1050,6,-564,
3,2016-05-02 22:42:39 +0000,LC,-2780,10804,-16012,2023,-999,1988,2016-05-02 22:42:39 +0000,RC,8184,10072,-10384,1737,-2119,1660,
4,2016-05-02 22:42:39 +0000,LC,-2492,11216,-14648,-545,-1047,-964,2016-05-02 22:42:39 +0000,RC,7152,9512,-10412,1561,-2242,50,
5,2016-05-02 22:42:40 +0000,LC,-2100,11628,-14140,-4685,-97,-1808,2016-05-02 22:42:39 +0000,RC,8660,10356,-11148,-2644,-2093,499,
6,2016-05-02 22:42:40 +0000,LC,-1876,11048,-13332,-1420,1630,-1360,2016-05-02 22:42:40 +0000,RC,8020,9884,-11104,-3533,-2351,64,
7,2016-05-02 22:42:40 +0000,LC,-2360,11092,-13344,1564,4171,452,2016-05-02 22:42:40 +0000,RC,7528,10516,-10508,-1588,587,241,
8,2016-05-02 22:42:40 +0000,LC,-2884,11556,-13184,-2847,2998,-1630,2016-05-02 22:42:40 +0000,RC,6668,10996,-9824,-3431,-3201,1358,
9,2016-05-02 22:42:40 +0000,LC,-2740,12036,-11932,-9255,-963,-4369,2016-05-02 22:42:40 +0000,RC,7560,10812,-10024,-6038,-1649,757,
10,2016-05-02 22:42:40 +0000,LC,-3524,12964,-12036,-3495,-582,222,2016-05-02 22:42:40 +0000,RC,6760,12588,-7792,-10878,-3870,-105,
11,2016-05-02 22:42:40 +0000,LC,-2736,13296,-10148,-485,-68,382,2016-05-02 22:42:40 +0000,RC,7652,14808,-7820,-3432,-1026,-508,
12,2016-05-02 22:42:41 +0000,LC,-3256,13096,-10220,-501,1188,-388,2016-05-02 22:42:41 +0000,RC,6828,13976,-6100,2651,1268,-1105,
13,2016-05-02 22:42:41 +0000,LC,-2704,12232,-10104,404,-155,-1241,2016-05-02 22:42:41 +0000,RC,6148,15144,-6576,-664,973,-59,
14,2016-05-02 22:42:41 +0000,LC,-2412,13928,-12256,789,-3723,1307,2016-05-02 22:42:41 +0000,RC,7560,13580,-5760,-581,-83,534,
15,2016-05-02 22:42:41 +0000,LC,-3392,12360,-9488,-767,-1080,867,2016-05-02 22:42:41 +0000,RC,7984,13272,-6196,-1380,450,179,
16,2016-05-02 22:42:41 +0000,LC,-3336,14472,-9944,350,-2106,736,2016-05-02 22:42:41 +0000,RC,7128,14108,-6412,546,-139,-793,
17,2016-05-02 22:42:41 +0000,LC,-4128,13892,-10932,-3551,1151,134,2016-05-02 22:42:41 +0000,RC,7872,15784,-7640,-2016,1029,-1433,
18,2016-05-02 22:42:41 +0000,LC,-4440,15332,-8496,-5667,1297,2881,2016-05-02 22:42:41 +0000,RC,6228,15780,-6052,-1769,1834,-2840,
19,2016-05-02 22:42:42 +0000,LC,-1480,16488,-7520,-8087,474,6588,2016-05-02 22:42:42 +0000,RC,4764,16840,-3516,-2493,1329,-3961,
