,LTime, LSensorID, LAccelX, LAccelY, LAccelZ, LGyroX, LGyroY, LGyroZ,RTime, RSensorID, RAccelX, RAccelY, RAccelZ, RGyroX, RGyroY, RGyroZ, 
610,2016-05-02 22:51:57 +0000,LC,4216,-16012,200,-311,-284,-59,2016-05-02 22:51:38 +0000,RC,-7160,-14992,-2528,1090,-852,-499,
611,2016-05-02 22:51:57 +0000,LC,4468,-16052,36,-255,-127,78,2016-05-02 22:51:38 +0000,RC,-7188,-15084,-780,-817,-2147,1829,
612,2016-05-02 22:51:57 +0000,LC,4668,-16056,-868,-3210,-6186,-2585,2016-05-02 22:51:57 +0000,RC,-5216,-15564,-848,-374,-733,-77,
613,2016-05-02 22:51:58 +0000,LC,8780,-15624,-3600,-5334,-3575,-6985,2016-05-02 22:51:57 +0000,RC,-5156,-15336,-892,-466,-469,-137,
614,2016-05-02 22:51:58 +0000,LC,10204,-14880,-5568,-8139,-2604,-11819,2016-05-02 22:51:57 +0000,RC,-5584,-15188,-1044,-901,789,135,
615,2016-05-02 22:51:58 +0000,LC,15484,-11668,-8164,-9538,-1035,-16186,2016-05-02 22:51:57 +0000,RC,-6480,-14948,-2148,-3870,6429,2442,
616,2016-05-02 22:51:58 +0000,LC,15720,-6568,-7824,-10069,1324,-19365,2016-05-02 22:51:58 +0000,RC,-7604,-14824,-5320,-5336,3700,4539,
617,2016-05-02 22:51:58 +0000,LC,14380,332,-7064,-9244,2939,-19055,2016-05-02 22:51:58 +0000,RC,-9280,-13436,-8484,-11091,2701,8332,
618,2016-05-02 22:51:58 +0000,LC,12700,6708,-4136,-6829,4110,-16692,2016-05-02 22:51:58 +0000,RC,-12444,-10872,-11780,-15733,-5,12039,
619,2016-05-02 22:51:58 +0000,LC,9276,10176,-1076,-3438,4712,-11327,2016-05-02 22:51:58 +0000,RC,-12876,-4784,-12344,-17580,-2921,15220,
620,2016-05-02 22:51:59 +0000,LC,6224,13640,-932,-32,1447,-2292,2016-05-02 22:51:58 +0000,RC,-11596,3012,-10816,-16555,-3038,15865,
621,2016-05-02 22:51:59 +0000,LC,7724,11080,-2492,3840,-3198,10709,2016-05-02 22:51:58 +0000,RC,-7352,7920,-5264,-12407,-4519,11531,
