,LTime, LSensorID, LAccelX, LAccelY, LAccelZ, LGyroX, LGyroY, LGyroZ,RTime, RSensorID, RAccelX, RAccelY, RAccelZ, RGyroX, RGyroY, RGyroZ, 
231,2016-05-02 22:46:24 +0000,LC,-1052,17976,-9064,-2633,-224,2623,2016-05-02 22:44:57 +0000,RC,-92,15796,1120,619,48,-628,
232,2016-05-02 22:46:24 +0000,LC,24,17924,-7268,-6155,180,5419,2016-05-02 22:46:24 +0000,RC,3924,15800,-1648,-2090,1250,-3399,
233,2016-05-02 22:46:24 +0000,LC,-772,12280,-2404,-5619,-1225,8220,2016-05-02 22:46:24 +0000,RC,4176,16616,-2584,-4029,285,-5988,
234,2016-05-02 22:46:24 +0000,LC,-136,13748,-1872,-2188,-4005,1851,2016-05-02 22:46:24 +0000,RC,2156,15020,16,-1201,1861,-7296,
235,2016-05-02 22:46:24 +0000,LC,1452,15164,-852,-792,-645,1143,2016-05-02 22:46:24 +0000,RC,1780,13844,52,-2510,-683,-6358,
236,2016-05-02 22:46:25 +0000,LC,3516,15868,-2452,639,-1333,-289,2016-05-02 22:46:24 +0000,RC,-668,15512,1956,152,-242,-967,
237,2016-05-02 22:46:25 +0000,LC,3492,15448,-1504,983,-1114,-1198,2016-05-02 22:46:25 +0000,RC,-368,16304,472,144,-245,683,
238,2016-05-02 22:46:25 +0000,LC,2096,14960,-1904,898,-781,-1012,2016-05-02 22:46:25 +0000,RC,132,15580,-1076,-384,202,811,
239,2016-05-02 22:46:25 +0000,LC,-572,9980,-2668,4720,-90,-4453,2016-05-02 22:46:25 +0000,RC,-328,16060,-816,-534,318,2217,
240,2016-05-02 22:46:25 +0000,LC,-2044,8372,-4648,10851,-3995,-9207,2016-05-02 22:46:25 +0000,RC,1056,12044,-1900,2876,1009,7944,
241,2016-05-02 22:46:25 +0000,LC,-4760,16456,-13572,6652,-763,-4790,2016-05-02 22:46:25 +0000,RC,156,7860,-240,3166,-796,6949,
242,2016-05-02 22:46:26 +0000,LC,-6296,15128,-10364,3103,-3424,-2380,2016-05-02 22:46:25 +0000,RC,6352,13248,-3784,4717,823,5537,
