,LTime, LSensorID, LAccelX, LAccelY, LAccelZ, LGyroX, LGyroY, LGyroZ,RTime, RSensorID, RAccelX, RAccelY, RAccelZ, RGyroX, RGyroY, RGyroZ, 
321,2016-05-02 22:46:38 +0000,LC,464,16372,-100,1444,-2612,-180,2016-05-02 22:46:38 +0000,RC,1044,16620,1036,84,-780,1619,
322,2016-05-02 22:49:17 +0000,LC,8900,-9276,6956,7828,-3507,-4523,2016-05-02 22:49:17 +0000,RC,-10668,-13008,4672,4012,2131,8638,
323,2016-05-02 22:49:17 +0000,LC,4036,-6048,7452,1650,1224,-42,2016-05-02 22:49:17 +0000,RC,-9336,-5588,3296,2117,-2428,3423,
324,2016-05-02 22:49:17 +0000,LC,6780,-8516,6512,-467,-218,-23,2016-05-02 22:49:17 +0000,RC,-8948,-8116,4644,582,-3428,487,
325,2016-05-02 22:49:17 +0000,LC,7408,-7832,7948,-1203,-1594,89,2016-05-02 22:49:17 +0000,RC,-9860,-11008,4852,-958,-152,-698,
326,2016-05-02 22:49:17 +0000,LC,8068,-8296,5616,-1991,2037,2497,2016-05-02 22:49:17 +0000,RC,-7688,-8268,3244,-491,-393,-298,
327,2016-05-02 22:49:17 +0000,LC,8380,-12064,7644,-4890,3140,4089,2016-05-02 22:49:17 +0000,RC,-8732,-9816,4740,-2520,1526,-3124,
328,2016-05-02 22:49:18 +0000,LC,8096,-15712,6996,-6107,388,6560,2016-05-02 22:49:17 +0000,RC,-7800,-10228,3296,-1501,894,-5169,
329,2016-05-02 22:49:18 +0000,LC,5528,-14432,5028,-4077,-1602,8183,2016-05-02 22:49:18 +0000,RC,-5820,-15168,5052,-2855,-3119,-4902,
330,2016-05-02 22:49:18 +0000,LC,548,-17872,2784,-7691,1223,8994,2016-05-02 22:49:18 +0000,RC,-8284,-16708,4060,-3468,-475,-8407,
331,2016-05-02 22:49:18 +0000,LC,-1108,-20148,216,-3114,-2963,2827,2016-05-02 22:49:18 +0000,RC,-3688,-18424,2136,-3593,-1080,-9249,
332,2016-05-02 22:49:18 +0000,LC,-688,-17128,388,-532,369,-70,2016-05-02 22:49:18 +0000,RC,-164,-17204,1988,-1758,-1978,-3234,
333,2016-05-02 22:49:18 +0000,LC,-3520,-19548,1012,3533,2010,-6448,2016-05-02 22:49:18 +0000,RC,660,-17252,2120,-110,1575,912,
334,2016-05-02 22:49:18 +0000,LC,1752,-20100,5028,7258,-527,-10522,2016-05-02 22:49:18 +0000,RC,-3832,-19972,620,1535,1381,12578,
335,2016-05-02 22:49:19 +0000,LC,7336,-14088,6808,9740,-2705,-6685,2016-05-02 22:49:19 +0000,RC,-9088,-18548,3628,1755,540,13006,
336,2016-05-02 22:49:19 +0000,LC,7888,-7092,7268,6639,-955,-3042,2016-05-02 22:49:19 +0000,RC,-10416,-10904,1996,4123,635,8182,
337,2016-05-02 22:49:19 +0000,LC,6236,-7408,7236,95,-411,-1097,2016-05-02 22:49:19 +0000,RC,-7468,-7100,2760,869,-3046,2565,
338,2016-05-02 22:49:19 +0000,LC,6924,-8628,7472,-1341,998,-202,2016-05-02 22:49:19 +0000,RC,-9836,-6944,2912,-567,-1092,-1751,
339,2016-05-02 22:49:19 +0000,LC,6764,-10236,7512,-247,-1504,1021,2016-05-02 22:49:19 +0000,RC,-11256,-10628,3468,-1873,-491,-774,
340,2016-05-02 22:49:19 +0000,LC,6676,-7160,5740,-1346,-212,2725,2016-05-02 22:49:19 +0000,RC,-9932,-9572,3588,-266,579,370,
341,2016-05-02 22:49:20 +0000,LC,10540,-13172,7160,-6069,2712,4178,2016-05-02 22:49:19 +0000,RC,-8492,-8680,2992,-963,178,-2590,
342,2016-05-02 22:49:20 +0000,LC,8728,-14084,6380,-4501,-970,5209,2016-05-02 22:49:20 +0000,RC,-12124,-12232,3676,-3567,-55,-5768,
343,2016-05-02 22:49:20 +0000,LC,4104,-11668,4656,-6179,852,5614,2016-05-02 22:49:20 +0000,RC,-7716,-17068,5112,-1804,607,-6984,
