,LTime, LSensorID, LAccelX, LAccelY, LAccelZ, LGyroX, LGyroY, LGyroZ,RTime, RSensorID, RAccelX, RAccelY, RAccelZ, RGyroX, RGyroY, RGyroZ, 
871,2016-05-02 23:36:43 +0000,LC,2332,-16244,-4172,-166,-318,585,2016-05-02 23:36:43 +0000,RC,-5076,-15484,-3284,-3246,1902,355,
872,2016-05-02 23:36:43 +0000,LC,2680,-16268,-4208,30,-79,413,2016-05-02 23:36:44 +0000,RC,-6812,-16144,-7964,-11422,3313,3313,
873,2016-05-02 23:36:43 +0000,LC,2296,-16452,-4344,-3286,-1202,-1132,2016-05-02 23:36:44 +0000,RC,-9908,-13336,-13728,-22283,-6222,11300,
874,2016-05-02 23:36:43 +0000,LC,4244,-16056,-9232,-9870,-3770,-3504,2016-05-02 23:36:44 +0000,RC,-8592,-3596,-14464,-24153,-1698,15890,
875,2016-05-02 23:36:44 +0000,LC,7040,-15760,-13120,-18890,-4985,-10296,2016-05-02 23:36:44 +0000,RC,-9112,3700,-11536,-25264,1531,16636,
876,2016-05-02 23:36:44 +0000,LC,8408,-10084,-18780,-24105,1696,-14481,2016-05-02 23:36:44 +0000,RC,-5372,8968,-5252,-17179,-764,10767,
877,2016-05-02 23:36:44 +0000,LC,6836,852,-18120,-27186,2598,-17053,2016-05-02 23:36:44 +0000,RC,-2968,13228,-2212,-3692,-2875,3683,
878,2016-05-02 23:36:44 +0000,LC,5740,6140,-10260,-24575,103,-15893,2016-05-02 23:36:44 +0000,RC,-2684,13240,-2176,7697,-2013,-5477,
879,2016-05-02 23:36:44 +0000,LC,4236,11152,-5048,-12591,-216,-7745,2016-05-02 23:36:45 +0000,RC,-5904,10400,-6560,14070,-1193,-14667,
880,2016-05-02 23:36:44 +0000,LC,1708,12324,-3732,5044,1666,4122,2016-05-02 23:36:45 +0000,RC,-9328,5136,-10632,14403,653,-16718,
881,2016-05-02 23:36:45 +0000,LC,5056,10716,-8688,18129,2046,11840,2016-05-02 23:36:45 +0000,RC,-12196,-2644,-12100,17391,3753,-16045,
882,2016-05-02 23:36:45 +0000,LC,6880,7192,-15364,19239,-1533,13418,2016-05-02 23:36:45 +0000,RC,-9232,-12868,-15576,21182,-4326,-14486,
883,2016-05-02 23:36:45 +0000,LC,11244,-488,-15036,18651,3112,13829,2016-05-02 23:36:45 +0000,RC,-6744,-15988,-9176,6594,1661,-8886,
884,2016-05-02 23:36:45 +0000,LC,8824,-7644,-14656,18449,57,12352,2016-05-02 23:36:45 +0000,RC,-7932,-13828,-8088,2323,1384,-2362,
885,2016-05-02 23:36:45 +0000,LC,8228,-16792,-13072,15082,-2106,9914,2016-05-02 23:36:46 +0000,RC,-6016,-15904,-8628,-8538,4618,7472,
886,2016-05-02 23:36:45 +0000,LC,4616,-16100,-9132,6802,1409,5568,2016-05-02 23:36:46 +0000,RC,-7336,-13728,-14000,-19541,2625,13123,
887,2016-05-02 23:36:45 +0000,LC,5280,-15960,-9108,-3654,864,-497,2016-05-02 23:36:46 +0000,RC,-7668,-6624,-15476,-24236,949,13428,
888,2016-05-02 23:36:46 +0000,LC,7528,-15644,-13668,-16922,-734,-11093,2016-05-02 23:36:46 +0000,RC,-7004,1332,-13368,-23691,-3011,12745,
889,2016-05-02 23:36:46 +0000,LC,11108,-10668,-18144,-24542,-1033,-15441,2016-05-02 23:36:46 +0000,RC,-5852,7220,-8892,-20406,-1574,9831,
890,2016-05-02 23:36:46 +0000,LC,7764,-544,-15516,-24962,590,-15765,2016-05-02 23:36:46 +0000,RC,-4080,12688,-3976,-11927,2830,6060,
891,2016-05-02 23:36:46 +0000,LC,6544,6576,-11968,-23802,1479,-14366,2016-05-02 23:36:46 +0000,RC,-3012,11956,-2288,4339,-2312,-2640,
