,LTime, LSensorID, LAccelX, LAccelY, LAccelZ, LGyroX, LGyroY, LGyroZ,RTime, RSensorID, RAccelX, RAccelY, RAccelZ, RGyroX, RGyroY, RGyroZ, 
1032,2016-05-02 23:39:36 +0000,LC,1520,-15820,-2392,-221,450,586,2016-05-02 23:39:36 +0000,RC,-5496,-15224,-8264,-13390,1775,4474,
1033,2016-05-02 23:39:36 +0000,LC,1240,-16352,-2504,-1300,-269,-430,2016-05-02 23:39:36 +0000,RC,-6168,-13756,-11752,-14362,642,9050,
1034,2016-05-02 23:39:36 +0000,LC,2612,-16640,-4300,-4673,-816,-3007,2016-05-02 23:39:36 +0000,RC,-7416,-9860,-13944,-15269,1768,8951,
1035,2016-05-02 23:39:36 +0000,LC,4024,-17268,-5840,-7751,1638,-3984,2016-05-02 23:39:37 +0000,RC,-6236,-3716,-16092,-15573,5096,7779,
1036,2016-05-02 23:39:36 +0000,LC,7388,-15520,-7408,-9312,8582,-3775,2016-05-02 23:39:37 +0000,RC,-5964,2152,-15136,-15045,5162,6763,
1037,2016-05-02 23:39:36 +0000,LC,10724,-13340,-8696,-9790,9582,-10286,2016-05-02 23:39:37 +0000,RC,-5024,7724,-14612,-14680,4141,5434,
1038,2016-05-02 23:39:37 +0000,LC,11272,-11028,-10952,-7187,1537,-14717,2016-05-02 23:39:37 +0000,RC,-856,10788,-9696,-13069,-572,4503,
1039,2016-05-02 23:39:37 +0000,LC,12872,-5340,-13040,-11166,-3601,-16187,2016-05-02 23:39:37 +0000,RC,-200,13304,-7912,-10045,2888,2487,
1040,2016-05-02 23:39:37 +0000,LC,12760,1476,-13768,-11301,-8938,-18429,2016-05-02 23:39:37 +0000,RC,88,15080,-3380,-5677,2332,-1985,
1041,2016-05-02 23:39:37 +0000,LC,8156,6416,-10524,-12185,-5442,-16610,2016-05-02 23:39:38 +0000,RC,-872,14120,-2220,4595,-2034,-4845,
1042,2016-05-02 23:39:37 +0000,LC,5328,10864,-10592,-14504,-6372,-11306,2016-05-02 23:39:38 +0000,RC,-2280,11408,-4708,16298,-7290,-9081,
1043,2016-05-02 23:39:37 +0000,LC,1172,15516,-6044,-11224,-6371,-7813,2016-05-02 23:39:38 +0000,RC,-4296,4852,-13200,23164,-160,-11210,
1044,2016-05-02 23:39:37 +0000,LC,744,14420,-524,-7090,-6374,-4256,2016-05-02 23:39:38 +0000,RC,-6828,-2120,-15436,22552,4000,-11959,
1045,2016-05-02 23:39:38 +0000,LC,1008,13448,-1824,8891,2325,6702,2016-05-02 23:39:38 +0000,RC,-8564,-9276,-16180,24373,-495,-9257,
1046,2016-05-02 23:39:38 +0000,LC,3832,11144,-8012,23192,8419,14635,2016-05-02 23:39:38 +0000,RC,-7228,-15880,-9604,20995,-2467,-9686,
1047,2016-05-02 23:39:38 +0000,LC,9320,5628,-16756,26032,3691,16088,2016-05-02 23:39:38 +0000,RC,-4520,-16864,-6988,6404,-2781,-3459,
1048,2016-05-02 23:39:38 +0000,LC,6596,-4364,-19964,21507,-5721,17276,2016-05-02 23:39:39 +0000,RC,-5584,-15160,-6608,-6585,-743,2456,
1049,2016-05-02 23:39:38 +0000,LC,9252,-13560,-16884,17621,-5697,15269,2016-05-02 23:39:39 +0000,RC,-6516,-15732,-10196,-22023,1959,7507,
1050,2016-05-02 23:39:38 +0000,LC,6208,-15920,-10364,11474,-1903,9132,2016-05-02 23:39:39 +0000,RC,-6588,-7632,-16740,-23040,3737,11391,
1051,2016-05-02 23:39:38 +0000,LC,6664,-15316,-11152,4704,7285,4313,2016-05-02 23:39:39 +0000,RC,-7440,-3168,-16928,-22181,6458,11585,
1052,2016-05-02 23:39:39 +0000,LC,5876,-16104,-11804,-7908,6794,-4015,2016-05-02 23:39:39 +0000,RC,-1404,5016,-12776,-22791,6622,7979,
1053,2016-05-02 23:39:39 +0000,LC,8732,-15224,-11692,-15755,2921,-11709,2016-05-02 23:39:39 +0000,RC,-1480,9300,-7996,-19947,-1072,5310,
1054,2016-05-02 23:39:39 +0000,LC,8000,-8728,-17652,-15300,-5068,-15426,2016-05-02 23:39:40 +0000,RC,956,16728,1604,-9540,-7217,-994,
1055,2016-05-02 23:39:39 +0000,LC,9768,-3596,-17208,-20614,-6990,-14475,2016-05-02 23:39:40 +0000,RC,1356,13744,-324,4264,-9079,-4177,
1056,2016-05-02 23:39:39 +0000,LC,8672,2928,-15940,-23339,-3569,-15746,2016-05-02 23:39:40 +0000,RC,-2052,11868,-2800,16697,-2599,-10577,
1057,2016-05-02 23:39:39 +0000,LC,4720,7092,-10596,-24797,283,-17446,2016-05-02 23:39:40 +0000,RC,-4976,5820,-11652,21267,-1807,-15650,
1058,2016-05-02 23:39:40 +0000,LC,-4140,12108,-1236,-11363,4923,-10807,2016-05-02 23:39:40 +0000,RC,-8376,-1484,-13360,21285,-1216,-18351,
1059,2016-05-02 23:39:40 +0000,LC,-5824,15044,-480,8374,7360,5009,2016-05-02 23:39:40 +0000,RC,-11660,-11212,-15136,20810,12,-17265,
1060,2016-05-02 23:39:40 +0000,LC,-84,12444,-4444,15111,3702,16881,2016-05-02 23:39:40 +0000,RC,-9268,-14896,-9108,18340,-1464,-11188,
1061,2016-05-02 23:39:40 +0000,LC,8148,7300,-11492,18089,5643,20834,2016-05-02 23:39:41 +0000,RC,-6976,-17272,-6180,8453,297,-5056,
1062,2016-05-02 23:39:40 +0000,LC,19504,-2372,-12044,15964,3785,21191,2016-05-02 23:39:41 +0000,RC,-6040,-15244,-6408,-3375,-18,1960,
1063,2016-05-02 23:39:40 +0000,LC,14664,-8904,-11420,9402,1118,23984,2016-05-02 23:39:41 +0000,RC,-3684,-16628,-7616,-15893,1736,5411,
1064,2016-05-02 23:39:40 +0000,LC,11300,-14744,-12536,14569,-4464,15397,2016-05-02 23:39:41 +0000,RC,-7152,-11848,-12316,-19470,2315,7032,
1065,2016-05-02 23:39:41 +0000,LC,4624,-18516,-8228,10370,328,10140,2016-05-02 23:39:41 +0000,RC,-6608,-7376,-14852,-19328,4417,10235,
1066,2016-05-02 23:39:41 +0000,LC,7700,-16068,-7248,-208,1687,1844,2016-05-02 23:39:41 +0000,RC,-6384,-1696,-15700,-18365,1311,8588,
1067,2016-05-02 23:39:41 +0000,LC,7180,-16704,-9508,-10972,1100,-5713,2016-05-02 23:39:41 +0000,RC,-4840,4688,-12860,-16056,-145,7571,
1068,2016-05-02 23:39:41 +0000,LC,10168,-15700,-12532,-16193,-2175,-13056,2016-05-02 23:39:42 +0000,RC,-3908,11060,-11176,-13681,-471,6204,
1069,2016-05-02 23:39:41 +0000,LC,8292,-9836,-15468,-17272,-3241,-14378,2016-05-02 23:39:42 +0000,RC,-892,13844,-7000,-11883,3959,5535,
1070,2016-05-02 23:39:41 +0000,LC,9112,-3748,-15956,-18381,-4910,-14503,2016-05-02 23:39:42 +0000,RC,-240,14064,-3292,-7333,4247,-1644,
1071,2016-05-02 23:39:41 +0000,LC,7044,3676,-16404,-17006,-1032,-13026,2016-05-02 23:39:42 +0000,RC,-272,12292,-2596,8426,-4418,-3573,
1072,2016-05-02 23:39:42 +0000,LC,4852,9100,-12700,-14983,3778,-13323,2016-05-02 23:39:42 +0000,RC,-2140,10564,-6864,19752,-3939,-6635,
1073,2016-05-02 23:39:42 +0000,LC,900,12240,-7912,-12102,5279,-7431,2016-05-02 23:39:42 +0000,RC,-6592,3768,-14668,20673,6523,-7978,
1074,2016-05-02 23:39:42 +0000,LC,552,17060,-312,-3750,-619,-3800,2016-05-02 23:39:43 +0000,RC,-2736,-1520,-16868,22356,8290,-5671,
1075,2016-05-02 23:39:42 +0000,LC,1284,12044,-2752,7269,1105,7231,2016-05-02 23:39:43 +0000,RC,-2684,-8472,-18836,21565,3428,-932,
1076,2016-05-02 23:39:42 +0000,LC,5004,10872,-8844,16791,-977,13880,2016-05-02 23:39:43 +0000,RC,-2452,-15244,-12424,22145,-8406,-1949,
1077,2016-05-02 23:39:42 +0000,LC,9800,3804,-14104,15197,-864,16100,2016-05-02 23:39:43 +0000,RC,-1820,-16620,-9192,12374,-14403,-4454,
1078,2016-05-02 23:39:43 +0000,LC,12140,-1548,-16548,19467,-1139,13950,2016-05-02 23:39:43 +0000,RC,-4796,-15612,-8972,-3641,-3098,2986,
1079,2016-05-02 23:39:43 +0000,LC,8328,-9764,-17564,16622,-3339,14189,2016-05-02 23:39:43 +0000,RC,-3780,-16600,-10900,-16247,4532,5445,
1080,2016-05-02 23:39:43 +0000,LC,8544,-12988,-15772,16523,2337,9927,2016-05-02 23:39:43 +0000,RC,-6284,-12280,-14204,-20600,6159,6526,
1081,2016-05-02 23:39:43 +0000,LC,6132,-15564,-8752,14588,6458,8374,2016-05-02 23:39:44 +0000,RC,-6732,-7704,-16480,-21517,2417,5629,
1082,2016-05-02 23:39:43 +0000,LC,4272,-15584,-8100,-2760,4723,929,2016-05-02 23:39:44 +0000,RC,-2420,828,-14892,-20517,-967,9596,
1083,2016-05-02 23:39:43 +0000,LC,5836,-15668,-10680,-12030,-2524,-7018,2016-05-02 23:39:44 +0000,RC,-2364,5888,-11600,-16715,-5553,7712,
1084,2016-05-02 23:39:43 +0000,LC,7744,-13996,-12988,-12745,-10917,-15257,2016-05-02 23:39:44 +0000,RC,-3936,12116,-7332,-11898,1972,5516,
1085,2016-05-02 23:39:44 +0000,LC,9004,-10196,-15580,-19965,-7715,-7917,2016-05-02 23:39:44 +0000,RC,-1836,14788,-5028,-8600,8971,3984,
