,LTime, LSensorID, LAccelX, LAccelY, LAccelZ, LGyroX, LGyroY, LGyroZ,RTime, RSensorID, RAccelX, RAccelY, RAccelZ, RGyroX, RGyroY, RGyroZ, 
156,2016-05-02 23:23:35 +0000,LC,-564,13712,4948,-1294,-367,247,2016-05-02 23:23:35 +0000,RC,508,12080,8324,-203,-721,670,
157,2016-05-02 23:23:35 +0000,LC,-80,13736,5528,901,-1461,362,2016-05-02 23:23:35 +0000,RC,1560,13248,9084,255,1315,1271,
158,2016-05-02 23:23:35 +0000,LC,-144,14852,6428,-674,-1194,342,2016-05-02 23:23:35 +0000,RC,1676,13528,9180,-56,178,1152,
159,2016-05-02 23:23:35 +0000,LC,-328,13984,6368,-1585,-86,-97,2016-05-02 23:23:35 +0000,RC,2132,12768,8908,1046,-22,1232,
160,2016-05-02 23:23:35 +0000,LC,-604,14088,6164,1781,-1314,82,2016-05-02 23:23:35 +0000,RC,2028,13228,8920,891,1224,413,
161,2016-05-02 23:23:35 +0000,LC,-752,15256,6560,-1980,-488,-1104,2016-05-02 23:23:35 +0000,RC,2900,13892,9752,-1468,-82,1328,
162,2016-05-02 23:23:36 +0000,LC,-932,14956,7180,-1322,332,-966,2016-05-02 23:23:36 +0000,RC,2988,14192,9604,-1112,402,253,
163,2016-05-02 23:23:36 +0000,LC,-1576,16672,8728,599,-456,-252,2016-05-02 23:23:36 +0000,RC,3620,14572,11180,-1416,399,-1849,
164,2016-05-02 23:23:36 +0000,LC,-1488,17540,8364,1896,25,45,2016-05-02 23:23:36 +0000,RC,2636,15796,11928,-1309,516,-479,
165,2016-05-02 23:23:36 +0000,LC,-1592,15236,6648,-1042,399,-363,2016-05-02 23:23:36 +0000,RC,2220,13824,10812,-2763,83,339,
166,2016-05-02 23:23:36 +0000,LC,-1616,14200,6752,-1182,143,-313,2016-05-02 23:23:36 +0000,RC,2224,12852,10768,-1345,2,355,
167,2016-05-02 23:23:36 +0000,LC,-1784,14364,6296,1181,453,341,2016-05-02 23:23:36 +0000,RC,2120,11948,10792,-29,-86,-570,
168,2016-05-02 23:23:36 +0000,LC,-1808,15160,5872,1163,-18,935,2016-05-02 23:23:36 +0000,RC,1720,12868,10560,-632,-335,-503,
169,2016-05-02 23:23:37 +0000,LC,-1672,14748,5284,-1328,310,724,2016-05-02 23:23:37 +0000,RC,1808,12424,9996,-362,-907,-273,
170,2016-05-02 23:23:37 +0000,LC,-932,13016,4792,-1350,10,1091,2016-05-02 23:23:37 +0000,RC,2148,10920,9496,619,-857,-729,
171,2016-05-02 23:23:37 +0000,LC,-1340,11804,4680,-22,-533,1182,2016-05-02 23:23:37 +0000,RC,1664,9684,7776,1101,-264,153,
172,2016-05-02 23:23:37 +0000,LC,-320,11196,4372,-1963,419,1456,2016-05-02 23:23:37 +0000,RC,2144,9912,8084,-1366,-653,650,
173,2016-05-02 23:23:37 +0000,LC,-732,15324,5872,1702,-1509,1287,2016-05-02 23:23:37 +0000,RC,2944,13748,10136,3336,435,-1331,
174,2016-05-02 23:23:37 +0000,LC,-448,12924,6396,-2729,-594,404,2016-05-02 23:23:37 +0000,RC,2868,12268,9812,-214,-622,-253,
175,2016-05-02 23:23:37 +0000,LC,-344,13384,6288,-304,-1276,-460,2016-05-02 23:23:37 +0000,RC,2360,12620,8268,3095,703,-900,
176,2016-05-02 23:23:38 +0000,LC,136,12416,5592,1071,-1684,140,2016-05-02 23:23:38 +0000,RC,1828,11592,7836,-47,-534,1155,
177,2016-05-02 23:23:38 +0000,LC,-104,12164,5108,-1111,-742,-865,2016-05-02 23:23:38 +0000,RC,1768,11328,7240,-748,-373,1279,
178,2016-05-02 23:23:38 +0000,LC,592,12928,5368,119,-724,151,2016-05-02 23:23:38 +0000,RC,2316,13464,7632,488,33,-1432,
179,2016-05-02 23:23:38 +0000,LC,-204,14228,6456,-953,-1296,-1088,2016-05-02 23:23:38 +0000,RC,2796,14428,8412,-789,-39,836,
180,2016-05-02 23:23:38 +0000,LC,-468,14788,6512,636,-1302,19,2016-05-02 23:23:38 +0000,RC,2968,14112,8788,679,-81,108,
181,2016-05-02 23:23:38 +0000,LC,-528,14312,6044,456,-1112,197,2016-05-02 23:23:38 +0000,RC,2620,14064,8336,83,359,89,
182,2016-05-02 23:23:39 +0000,LC,-776,13756,6148,-1524,-692,-847,2016-05-02 23:23:39 +0000,RC,2464,13448,8472,-1434,32,1481,
183,2016-05-02 23:23:39 +0000,LC,-632,14200,7576,-1241,-726,-875,2016-05-02 23:23:39 +0000,RC,3332,13720,9200,-792,491,482,
184,2016-05-02 23:23:39 +0000,LC,-1104,14076,7004,-611,-348,-858,2016-05-02 23:23:39 +0000,RC,3032,13360,9768,-1699,432,818,
185,2016-05-02 23:23:39 +0000,LC,-1324,15356,8384,-1279,-139,-830,2016-05-02 23:23:39 +0000,RC,3488,14392,10912,-765,113,-393,
186,2016-05-02 23:23:39 +0000,LC,-1352,16172,8220,2227,-440,752,2016-05-02 23:23:39 +0000,RC,3816,15624,11024,133,541,-338,
187,2016-05-02 23:23:39 +0000,LC,-772,15860,7976,-401,-242,-52,2016-05-02 23:23:39 +0000,RC,3456,14904,10776,-1716,239,642,
188,2016-05-02 23:23:39 +0000,LC,-1540,14792,8028,-1880,44,-239,2016-05-02 23:23:39 +0000,RC,3496,13440,11236,-2296,-4,663,
189,2016-05-02 23:23:40 +0000,LC,-1504,13708,7040,-1308,276,164,2016-05-02 23:23:40 +0000,RC,3080,11936,10648,-699,-91,-85,
