,LTime, LSensorID, LAccelX, LAccelY, LAccelZ, LGyroX, LGyroY, LGyroZ,RTime, RSensorID, RAccelX, RAccelY, RAccelZ, RGyroX, RGyroY, RGyroZ, 
818,2016-05-02 23:35:48 +0000,LC,-2648,-16140,-3952,-63,-2208,-793,2016-05-02 23:35:48 +0000,RC,-1324,-20436,-8,7503,3833,4673,
819,2016-05-02 23:35:48 +0000,LC,-2596,-17692,-5652,3614,-5246,-2434,2016-05-02 23:35:48 +0000,RC,-5048,-20384,3884,4047,556,4810,
820,2016-05-02 23:35:48 +0000,LC,-3616,-19964,-2620,10138,-4436,-3166,2016-05-02 23:35:48 +0000,RC,-5672,-18248,4304,3465,668,4961,
821,2016-05-02 23:35:48 +0000,LC,-908,-19980,2640,5567,-1124,-5051,2016-05-02 23:35:48 +0000,RC,-3892,-11808,4596,-3189,606,-444,
822,2016-05-02 23:35:48 +0000,LC,852,-17268,4176,186,596,-4835,2016-05-02 23:35:49 +0000,RC,-240,-6788,316,-8401,-1797,-3002,
823,2016-05-02 23:35:48 +0000,LC,536,-12340,2564,-1080,-1140,2314,2016-05-02 23:35:49 +0000,RC,1104,-8196,292,5121,-1253,2020,
824,2016-05-02 23:35:49 +0000,LC,1456,-7860,-1372,-1757,-1060,2423,2016-05-02 23:35:49 +0000,RC,-3752,-10912,3180,1137,-5102,-909,
825,2016-05-02 23:35:49 +0000,LC,2732,-10120,376,4481,-1331,-3496,2016-05-02 23:35:49 +0000,RC,5672,-16164,-6400,-8994,-2920,-5474,
826,2016-05-02 23:35:49 +0000,LC,5572,-14900,3264,-2661,237,-1306,2016-05-02 23:35:49 +0000,RC,3836,-19544,-3040,-7212,4071,-7252,
827,2016-05-02 23:35:49 +0000,LC,-5472,-15464,-2932,-10121,9270,6258,2016-05-02 23:35:49 +0000,RC,2500,-21016,-5336,270,963,293,
828,2016-05-02 23:35:49 +0000,LC,-676,-21624,-5596,-8335,1333,4623,2016-05-02 23:35:50 +0000,RC,-496,-22280,-4884,6849,1382,7132,
829,2016-05-02 23:35:49 +0000,LC,-1396,-20704,-6348,4165,-1987,-729,2016-05-02 23:35:50 +0000,RC,-4996,-19500,1776,5451,1495,5963,
830,2016-05-02 23:35:50 +0000,LC,-1132,-21932,792,12581,-8173,-2038,2016-05-02 23:35:50 +0000,RC,-5532,-16936,3208,1255,830,7860,
831,2016-05-02 23:35:50 +0000,LC,-1036,-18804,4432,3803,1673,-9789,2016-05-02 23:35:50 +0000,RC,-4688,-11728,2740,-5295,2987,-1286,
832,2016-05-02 23:35:50 +0000,LC,3084,-14796,3644,-262,851,-2,2016-05-02 23:35:50 +0000,RC,-3088,-8424,-2272,-3527,1067,29,
833,2016-05-02 23:35:50 +0000,LC,960,-9128,-1352,-8477,2213,5681,2016-05-02 23:35:50 +0000,RC,-2764,-8712,-1328,8444,272,4399,
834,2016-05-02 23:35:50 +0000,LC,-2688,-5484,-3020,1905,189,421,2016-05-02 23:35:50 +0000,RC,-10216,-14216,2340,2628,6415,-5567,
835,2016-05-02 23:35:50 +0000,LC,524,-9376,1532,5220,-2183,-2669,2016-05-02 23:35:51 +0000,RC,-2892,-16592,1920,-10032,-411,-9357,
836,2016-05-02 23:35:51 +0000,LC,5508,-17720,1884,-8313,4057,970,2016-05-02 23:35:51 +0000,RC,432,-25236,-2408,-5813,-2292,-7936,
837,2016-05-02 23:35:51 +0000,LC,1092,-24476,-5544,-15397,5826,5221,2016-05-02 23:35:51 +0000,RC,784,-20412,-6132,-3344,-3275,-4860,
838,2016-05-02 23:35:51 +0000,LC,-3336,-21940,-6680,649,-2088,-159,2016-05-02 23:35:51 +0000,RC,-1524,-22116,-3364,7946,2200,8019,
839,2016-05-02 23:35:51 +0000,LC,-4724,-20432,-5020,5690,-8642,-2578,2016-05-02 23:35:51 +0000,RC,-3256,-20624,48,6525,-273,7557,
840,2016-05-02 23:35:51 +0000,LC,80,-22896,-860,11565,-1871,-2364,2016-05-02 23:35:51 +0000,RC,-4052,-17032,916,2058,624,6543,
841,2016-05-02 23:35:51 +0000,LC,884,-16904,3820,3760,473,-6060,2016-05-02 23:35:52 +0000,RC,-4396,-10624,2196,-5671,2681,-124,
842,2016-05-02 23:35:51 +0000,LC,3212,-13128,1256,-3696,-1483,-2558,2016-05-02 23:35:52 +0000,RC,-1316,-8828,-2564,1,-901,1953,
843,2016-05-02 23:35:52 +0000,LC,1188,-8952,-1572,-4527,2694,5583,2016-05-02 23:35:52 +0000,RC,-1688,-9656,2332,4587,-1181,-615,
844,2016-05-02 23:35:52 +0000,LC,616,-7716,-4456,2556,825,-1679,2016-05-02 23:35:52 +0000,RC,-6396,-12116,-2536,-3738,-1518,-10105,
845,2016-05-02 23:35:52 +0000,LC,3740,-7648,916,7281,621,-3105,2016-05-02 23:35:52 +0000,RC,-64,-24460,-6908,-9899,-2201,-10649,
846,2016-05-02 23:35:52 +0000,LC,2472,-13288,-828,-7956,7962,6244,2016-05-02 23:35:52 +0000,RC,680,-21936,-1308,-2764,1966,-4119,
847,2016-05-02 23:35:52 +0000,LC,-5664,-18384,-4632,-11691,1471,5131,2016-05-02 23:35:52 +0000,RC,-784,-22736,-752,3164,2797,3207,
848,2016-05-02 23:35:52 +0000,LC,-3016,-22648,-3068,436,773,633,2016-05-02 23:35:53 +0000,RC,-5024,-19596,1932,5092,-1338,10736,
849,2016-05-02 23:35:52 +0000,LC,-2040,-22516,-4188,7352,-5432,-2719,2016-05-02 23:35:53 +0000,RC,-5592,-17972,1848,8316,1816,7343,
850,2016-05-02 23:35:53 +0000,LC,-1632,-19588,1144,6402,-2929,-4960,2016-05-02 23:35:53 +0000,RC,-6808,-12100,2056,2063,1124,2079,
851,2016-05-02 23:35:53 +0000,LC,2288,-15512,1700,3406,-777,-2711,2016-05-02 23:35:53 +0000,RC,-4344,-9840,-3252,-7968,559,-2806,
