,LTime, LSensorID, LAccelX, LAccelY, LAccelZ, LGyroX, LGyroY, LGyroZ,RTime, RSensorID, RAccelX, RAccelY, RAccelZ, RGyroX, RGyroY, RGyroZ, 
481,2016-05-02 23:30:14 +0000,LC,3600,12052,-9848,4917,-136,-727,2016-05-02 23:30:14 +0000,RC,3264,15072,-2972,-1087,-1006,1345,
482,2016-05-02 23:30:14 +0000,LC,5296,16000,-5092,5165,-1613,-1128,2016-05-02 23:30:14 +0000,RC,-264,15968,-4272,-2979,941,556,
483,2016-05-02 23:30:14 +0000,LC,388,16480,-12044,3919,-434,-2288,2016-05-02 23:30:15 +0000,RC,3500,17188,-4732,-4584,1290,-1337,
484,2016-05-02 23:30:14 +0000,LC,1656,14780,-8392,2669,-535,-1057,2016-05-02 23:30:15 +0000,RC,1508,17544,-1420,-1833,3392,-5519,
485,2016-05-02 23:30:14 +0000,LC,1696,13900,-10640,-3614,127,-1996,2016-05-02 23:30:15 +0000,RC,2868,21352,-164,-3284,-881,488,
486,2016-05-02 23:30:15 +0000,LC,1024,14004,-4716,-5505,811,1080,2016-05-02 23:30:15 +0000,RC,1636,18452,1388,1194,-57,1884,
487,2016-05-02 23:30:15 +0000,LC,1632,17884,-5740,-6020,-353,1933,2016-05-02 23:30:15 +0000,RC,2068,16728,300,1851,-3628,4814,
488,2016-05-02 23:30:15 +0000,LC,4112,17908,-2748,-6800,-684,-2159,2016-05-02 23:30:15 +0000,RC,3028,15816,-500,1030,-3192,2981,
489,2016-05-02 23:30:15 +0000,LC,2152,18900,-3432,2860,405,-2649,2016-05-02 23:30:16 +0000,RC,3256,15876,-3608,637,-300,818,
490,2016-05-02 23:30:15 +0000,LC,-780,16276,-1324,3493,95,-2267,2016-05-02 23:30:16 +0000,RC,4444,16128,-2064,-2698,-430,158,
491,2016-05-02 23:30:15 +0000,LC,780,15876,-5156,1483,451,-1196,2016-05-02 23:30:16 +0000,RC,5036,16100,-428,-2719,628,-2062,
492,2016-05-02 23:30:15 +0000,LC,-488,17208,-4736,240,-995,-1348,2016-05-02 23:30:16 +0000,RC,3060,16868,688,-2095,3213,-6176,
493,2016-05-02 23:30:16 +0000,LC,-296,16284,-4428,-229,-509,663,2016-05-02 23:30:16 +0000,RC,1900,13232,-8,-2006,5619,-11032,
494,2016-05-02 23:30:16 +0000,LC,-1500,16200,-2884,-1918,344,1922,2016-05-02 23:30:16 +0000,RC,-3668,14000,-592,-1019,1299,-1558,
495,2016-05-02 23:30:16 +0000,LC,1008,17632,-2264,-3520,-2420,4828,2016-05-02 23:30:16 +0000,RC,-1000,15760,240,1469,588,1378,
496,2016-05-02 23:30:16 +0000,LC,4332,13640,-1640,-4552,-3649,8392,2016-05-02 23:30:17 +0000,RC,1816,14384,3204,7008,-1288,9612,
497,2016-05-02 23:30:16 +0000,LC,2672,13168,-2292,-1348,724,1062,2016-05-02 23:30:17 +0000,RC,160,17020,-840,2067,-3892,5228,
498,2016-05-02 23:30:16 +0000,LC,4604,15176,-2432,806,-235,-330,2016-05-02 23:30:17 +0000,RC,3072,15920,-2744,4071,-1558,3186,
499,2016-05-02 23:30:17 +0000,LC,8028,11728,344,4515,-4338,-3594,2016-05-02 23:30:17 +0000,RC,3464,15104,-2764,860,-621,1473,
500,2016-05-02 23:30:17 +0000,LC,2396,14860,-2412,4701,-1124,-1641,2016-05-02 23:30:17 +0000,RC,6476,17088,-2904,-3500,-1524,346,
501,2016-05-02 23:30:17 +0000,LC,3056,15092,-3724,-337,2702,-3144,2016-05-02 23:30:17 +0000,RC,2852,15396,-2400,-5060,540,-1456,
502,2016-05-02 23:30:17 +0000,LC,2424,14960,-1056,1251,255,-2196,2016-05-02 23:30:17 +0000,RC,1160,16616,-2792,-4043,3665,-4926,
503,2016-05-02 23:30:17 +0000,LC,424,17172,-6172,-451,992,-1916,2016-05-02 23:30:18 +0000,RC,1628,17744,56,-2794,1169,-3050,
504,2016-05-02 23:30:17 +0000,LC,1512,15364,-5544,-4098,205,-2477,2016-05-02 23:30:18 +0000,RC,2440,19052,-16,1833,-701,1053,
505,2016-05-02 23:30:17 +0000,LC,-1292,16444,-2580,-5670,-263,-363,2016-05-02 23:30:18 +0000,RC,2044,16192,-280,-759,-1191,4368,
506,2016-05-02 23:30:18 +0000,LC,-1096,18832,-1820,-2576,-2460,2221,2016-05-02 23:30:18 +0000,RC,3672,15756,-728,-1005,-373,1509,
507,2016-05-02 23:30:18 +0000,LC,-868,20036,-1028,-450,-346,-2635,2016-05-02 23:30:18 +0000,RC,3656,15864,-92,-1385,-1711,1133,
508,2016-05-02 23:30:18 +0000,LC,-1704,16924,-2076,2145,1024,-4523,2016-05-02 23:30:18 +0000,RC,4968,15816,-324,-227,-431,-557,
509,2016-05-02 23:30:18 +0000,LC,-2348,16016,-3104,4440,-1896,-480,2016-05-02 23:30:19 +0000,RC,3376,16060,432,-2343,-82,-205,
510,2016-05-02 23:30:18 +0000,LC,-2776,14920,-2224,1000,-2229,-1921,2016-05-02 23:30:19 +0000,RC,3760,16228,940,-141,-278,-1021,
511,2016-05-02 23:30:18 +0000,LC,-3412,15816,-4060,18,-3575,-1171,2016-05-02 23:30:19 +0000,RC,3492,16584,1112,-1617,89,-1481,
512,2016-05-02 23:30:19 +0000,LC,-2752,15248,-4460,194,-2780,-142,2016-05-02 23:30:19 +0000,RC,2904,16580,2020,-433,1545,-4033,
513,2016-05-02 23:30:19 +0000,LC,-3476,16156,-5744,-1946,-835,1351,2016-05-02 23:30:19 +0000,RC,3596,14232,1852,1530,7587,-8332,
514,2016-05-02 23:30:19 +0000,LC,-3776,15832,-4340,-130,-1624,3721,2016-05-02 23:30:19 +0000,RC,-1148,13732,892,-1637,1459,-3802,
515,2016-05-02 23:30:19 +0000,LC,-1388,16220,-2748,-950,-1006,6813,2016-05-02 23:30:19 +0000,RC,-1364,16220,-1800,503,-357,15,
516,2016-05-02 23:30:19 +0000,LC,412,15460,-764,-4397,-333,8458,2016-05-02 23:30:20 +0000,RC,-1536,14528,-2288,926,-607,2268,
517,2016-05-02 23:30:19 +0000,LC,4756,13648,-3280,-2349,-1826,6539,2016-05-02 23:30:20 +0000,RC,1820,14032,-5984,5353,-2101,5884,
518,2016-05-02 23:30:19 +0000,LC,3596,16808,-1772,2474,-2139,-183,2016-05-02 23:30:20 +0000,RC,-248,14232,-1544,3110,-3288,5767,
519,2016-05-02 23:30:20 +0000,LC,4068,15332,-2824,1415,-287,-836,2016-05-02 23:30:20 +0000,RC,4684,18076,-3316,1594,-2259,3336,
520,2016-05-02 23:30:20 +0000,LC,5444,14796,-1192,1358,-624,-1160,2016-05-02 23:30:20 +0000,RC,4384,14900,-3308,-2033,-84,2625,
521,2016-05-02 23:30:20 +0000,LC,2724,16348,-4376,5529,-416,-3351,2016-05-02 23:30:21 +0000,RC,4836,15288,-708,-1086,383,824,
522,2016-05-02 23:30:20 +0000,LC,-172,17512,-6204,2274,1273,-2645,2016-05-02 23:30:21 +0000,RC,3792,14832,-1912,-2284,1568,-988,
523,2016-05-02 23:30:20 +0000,LC,1960,14472,-5300,1675,1865,-2786,2016-05-02 23:30:21 +0000,RC,5548,16084,-2000,-2583,639,-2889,
524,2016-05-02 23:30:20 +0000,LC,-340,14636,-3804,-232,1270,-1288,2016-05-02 23:30:21 +0000,RC,4320,16728,-592,-3607,885,-1734,
525,2016-05-02 23:30:21 +0000,LC,-1156,16748,-4812,-345,-300,183,2016-05-02 23:30:21 +0000,RC,3980,18800,-392,-657,591,-783,
526,2016-05-02 23:30:21 +0000,LC,1400,16140,-2992,-1004,-740,824,2016-05-02 23:30:21 +0000,RC,3416,17048,372,-104,-1347,2694,
