,LTime, LSensorID, LAccelX, LAccelY, LAccelZ, LGyroX, LGyroY, LGyroZ,RTime, RSensorID, RAccelX, RAccelY, RAccelZ, RGyroX, RGyroY, RGyroZ
670,2016-05-05 01:02:21 +0000,LC,3472,11132,-2512,5280,2810,-4981,2016-05-05 01:02:11 +0000,RC,2612,14748,-8036,423,187,-1164
671,2016-05-05 01:02:21 +0000,LC,2636,13672,-3024,6545,2097,-10872,2016-05-05 01:02:11 +0000,RC,-1968,7016,-9044,71,-322,-1332
672,2016-05-05 01:02:22 +0000,LC,-4068,15776,-3064,-742,599,-6060,2016-05-05 01:02:11 +0000,RC,1992,11940,-9224,1022,78,-787
673,2016-05-05 01:02:22 +0000,LC,-4628,17320,-2768,-3356,207,-2530,2016-05-05 01:02:11 +0000,RC,2316,15004,-10168,507,2124,2333
674,2016-05-05 01:02:22 +0000,LC,-4872,16604,-2876,-1984,542,4880,2016-05-05 01:02:11 +0000,RC,9940,11848,-6660,271,-2289,-3889
675,2016-05-05 01:02:22 +0000,LC,-3352,20144,-2264,-4679,-3433,2515,2016-05-05 01:02:12 +0000,RC,4412,7228,-5900,-236,-2398,453
676,2016-05-05 01:02:22 +0000,LC,-2508,20500,-1760,1772,-3968,-2094,2016-05-05 01:02:12 +0000,RC,2020,13476,-8616,558,952,1216
677,2016-05-05 01:02:22 +0000,LC,-2576,17268,-1824,880,-372,-4339,2016-05-05 01:02:12 +0000,RC,3652,12608,-9948,989,-971,-333
678,2016-05-05 01:02:22 +0000,LC,-4900,15432,-1248,-723,-2382,-5008,2016-05-05 01:02:12 +0000,RC,3892,11572,-9820,1566,-2356,-9
679,2016-05-05 01:02:23 +0000,LC,-5748,14344,-1428,2300,977,1569,2016-05-05 01:02:21 +0000,RC,-1020,12412,-3056,2650,343,4116
680,2016-05-05 01:02:23 +0000,LC,-5864,14340,-2356,1547,434,1895,2016-05-05 01:02:21 +0000,RC,1760,9536,-3584,5563,-1317,7559
681,2016-05-05 01:02:23 +0000,LC,-4800,12560,-2076,1663,-3779,854,2016-05-05 01:02:22 +0000,RC,4164,17824,-5408,-1887,-204,5956
682,2016-05-05 01:02:23 +0000,LC,-4004,13860,-2700,58,-103,1153,2016-05-05 01:02:22 +0000,RC,6348,16000,-5776,-962,3254,-39
