LTime, LSensorID, LAccelX, LAccelY, LAccelZ, LGyroX, LGyroY, LGyroZ,RTime, RSensorID, RAccelX, RAccelY, RAccelZ, RGyroX, RGyroY, RGyroZ
2016-05-05 00:55:12 +0000,LC,-3892,12976,10796,-301,-651,-351,2016-05-05 00:55:12 +0000,RC,2460,14124,10504,482,61,428
2016-05-05 00:55:12 +0000,LC,-4964,14988,11768,134,-155,-571,2016-05-05 00:55:12 +0000,RC,2364,15440,11720,-181,543,-579
2016-05-05 00:55:12 +0000,LC,-3456,12528,9744,643,-443,-556,2016-05-05 00:55:12 +0000,RC,2044,15564,11640,-462,292,-683
2016-05-05 00:55:12 +0000,LC,-3384,11740,9428,1960,-187,536,2016-05-05 00:55:12 +0000,RC,1968,13272,10464,-906,356,-263
2016-05-05 00:55:12 +0000,LC,-3020,12524,8672,995,407,668,2016-05-05 00:55:12 +0000,RC,1424,13276,10028,-292,-284,-1116
2016-05-05 00:55:12 +0000,LC,-4080,14024,9648,-894,845,269,2016-05-05 00:55:12 +0000,RC,1408,14132,10516,-198,-933,2
2016-05-05 00:55:13 +0000,LC,-2900,11248,7352,-632,-1089,1364,2016-05-05 00:55:12 +0000,RC,2208,14288,10296,560,-1013,227
2016-05-05 00:55:13 +0000,LC,-2128,6776,3644,-1596,-60,-1975,2016-05-05 00:55:13 +0000,RC,1856,10504,7732,282,-715,385
2016-05-05 00:55:13 +0000,LC,-4076,12348,8536,-1150,-1475,1894,2016-05-05 00:55:13 +0000,RC,1168,7696,4788,-2058,-543,1841
2016-05-05 00:55:13 +0000,LC,-3480,11332,8740,-1107,-676,311,2016-05-05 00:55:13 +0000,RC,2564,14052,9688,-483,442,-1950
2016-05-05 00:55:13 +0000,LC,-2912,10728,8912,-1491,-1124,-62,2016-05-05 00:55:13 +0000,RC,1896,12292,9596,-615,-23,547
2016-05-05 00:55:13 +0000,LC,-2532,9220,7752,-964,0,940,2016-05-05 00:55:13 +0000,RC,2296,11836,9504,-483,-140,462
2016-05-05 00:55:14 +0000,LC,-3404,9520,8348,-1091,-889,-380,2016-05-05 00:55:13 +0000,RC,2556,10560,8064,-1698,-1647,-1355
2016-05-05 00:55:14 +0000,LC,-2424,9620,9252,-2208,-2599,-1293,2016-05-05 00:55:14 +0000,RC,2412,10816,8372,-585,-548,291
2016-05-05 00:55:14 +0000,LC,-3136,10008,9764,-2754,-1221,-851,2016-05-05 00:55:14 +0000,RC,1648,10496,10924,-2975,1365,-543
2016-05-05 00:55:14 +0000,LC,-3092,10224,12100,-965,-312,-1125,2016-05-05 00:55:14 +0000,RC,1372,10588,10216,-1903,1959,-428
2016-05-05 00:55:14 +0000,LC,-3384,9908,10380,2094,-311,-434,2016-05-05 00:55:14 +0000,RC,2484,12048,11832,-612,-245,765
2016-05-05 00:55:14 +0000,LC,-3516,10480,11180,316,-263,-336,2016-05-05 00:55:14 +0000,RC,1076,11132,11832,3,525,-243
2016-05-05 00:55:14 +0000,LC,-3924,11260,11372,876,-338,-223,2016-05-05 00:55:14 +0000,RC,1460,12568,11876,726,169,536
2016-05-05 00:55:15 +0000,LC,-3572,10896,10860,272,423,194,2016-05-05 00:55:14 +0000,RC,1808,13572,12432,1303,-287,484
2016-05-05 00:55:15 +0000,LC,-4060,12700,11564,136,23,436,2016-05-05 00:55:15 +0000,RC,1240,12492,11460,49,142,743
2016-05-05 00:55:15 +0000,LC,-4704,13468,12848,-689,-854,901,2016-05-05 00:55:15 +0000,RC,2364,14544,11472,1776,569,775
2016-05-05 00:55:15 +0000,LC,-4460,12088,12528,390,-622,893,2016-05-05 00:55:15 +0000,RC,2464,14804,12800,-2021,-61,-614
2016-05-05 00:55:15 +0000,LC,-2624,11120,10112,2467,252,1405,2016-05-05 00:55:15 +0000,RC,2104,13984,13176,2526,1197,-491
2016-05-05 00:55:15 +0000,LC,-3420,11676,9664,2166,1256,1236,2016-05-05 00:55:15 +0000,RC,2136,12560,10600,2381,1051,-438
2016-05-05 00:55:15 +0000,LC,-3568,13024,11124,-1911,-55,760,2016-05-05 00:55:15 +0000,RC,1408,13840,10380,-986,-236,61
2016-05-05 00:55:16 +0000,LC,-2540,10912,7852,2109,-927,1657,2016-05-05 00:55:15 +0000,RC,2124,14604,11048,921,-1606,-527
2016-05-05 00:55:16 +0000,LC,-1524,5708,3432,2765,-161,-1980,2016-05-05 00:55:16 +0000,RC,2228,11976,8060,2159,-307,-900
2016-05-05 00:55:16 +0000,LC,-3048,12456,7368,-2896,-1813,2118,2016-05-05 00:55:16 +0000,RC,652,6560,4000,622,-725,1930
2016-05-05 00:55:16 +0000,LC,-2648,11328,7956,-1672,-49,-1012,2016-05-05 00:55:16 +0000,RC,2348,14076,8064,-1873,75,-3598
2016-05-05 00:55:16 +0000,LC,-3448,11888,8888,-1567,-1001,-643,2016-05-05 00:55:16 +0000,RC,1836,12660,7832,-879,271,128
2016-05-05 00:55:16 +0000,LC,-2244,8912,5844,-98,-1761,652,2016-05-05 00:55:16 +0000,RC,1964,13888,8568,-255,105,179
2016-05-05 00:55:17 +0000,LC,-2620,9608,8248,-1651,-592,266,2016-05-05 00:55:16 +0000,RC,1732,10080,7120,-2454,318,-209
2016-05-05 00:55:17 +0000,LC,-3544,10524,9976,-2290,-1338,-1982,2016-05-05 00:55:17 +0000,RC,1344,11476,8872,-2075,-601,-1094
2016-05-05 00:55:17 +0000,LC,-3372,9456,9328,1263,-1606,-439,2016-05-05 00:55:17 +0000,RC,3992,12988,9132,165,344,2744
2016-05-05 00:55:17 +0000,LC,-3628,10960,11560,-2826,-1455,-390,2016-05-05 00:55:17 +0000,RC,1980,11724,9364,-2794,791,-1533
2016-05-05 00:55:17 +0000,LC,-3160,10184,11084,640,-4943,872,2016-05-05 00:55:17 +0000,RC,2048,12840,11384,-570,1040,207
2016-05-05 00:55:17 +0000,LC,-2200,10880,10812,3508,-3256,15,2016-05-05 00:55:17 +0000,RC,2240,11848,11256,125,536,-439
2016-05-05 00:55:17 +0000,LC,-1852,14716,9884,6213,2279,386,2016-05-05 00:55:17 +0000,RC,1576,12772,11016,877,974,-404
2016-05-05 00:55:18 +0000,LC,-2672,13636,9440,906,1001,979,2016-05-05 00:55:17 +0000,RC,1132,13452,11584,724,272,-325
2016-05-05 00:55:18 +0000,LC,-2276,14516,8648,-668,839,1061,2016-05-05 00:55:18 +0000,RC,1488,14864,10720,1209,-4,373
2016-05-05 00:55:18 +0000,LC,-3544,16224,9628,-578,-666,897,2016-05-05 00:55:18 +0000,RC,2216,14852,10480,421,369,1001
2016-05-05 00:55:18 +0000,LC,-2548,14608,9020,97,-992,-359,2016-05-05 00:55:18 +0000,RC,2200,16248,11156,-20,1028,30
2016-05-05 00:55:18 +0000,LC,-808,12352,8364,2896,-1951,1042,2016-05-05 00:55:18 +0000,RC,1864,14864,10016,2057,740,21
2016-05-05 00:55:18 +0000,LC,-1764,15008,7404,1637,1823,186,2016-05-05 00:55:18 +0000,RC,1380,13552,8624,3470,1514,116
2016-05-05 00:55:18 +0000,LC,-2596,13944,8940,-2344,429,130,2016-05-05 00:55:18 +0000,RC,932,14772,8500,-574,124,-599
2016-05-05 00:55:19 +0000,LC,-1856,12464,6872,-146,-435,1909,2016-05-05 00:55:18 +0000,RC,380,14792,9964,-1154,-526,-65
2016-05-05 00:55:19 +0000,LC,-492,6440,2500,1655,107,-1559,2016-05-05 00:55:19 +0000,RC,1540,14760,9004,3040,-2410,-717
2016-05-05 00:55:19 +0000,LC,-2248,12280,6508,-4686,-1279,41,2016-05-05 00:55:19 +0000,RC,1104,7944,3144,638,-2840,1362
2016-05-05 00:55:19 +0000,LC,-2104,11888,6960,792,-799,182,2016-05-05 00:55:19 +0000,RC,728,11544,5772,-4071,-596,-2445
2016-05-05 00:55:19 +0000,LC,-2228,13012,8308,-774,-1428,-292,2016-05-05 00:55:19 +0000,RC,1200,13584,6556,1996,-1245,1243
2016-05-05 00:55:19 +0000,LC,-1996,12096,8252,-1974,-1080,-108,2016-05-05 00:55:19 +0000,RC,2332,14744,7824,-362,-370,-264
2016-05-05 00:55:20 +0000,LC,-2680,12936,8556,1725,-2215,996,2016-05-05 00:55:19 +0000,RC,2044,14244,7572,-2497,-168,-35
2016-05-05 00:55:20 +0000,LC,-1424,12564,8028,-1109,-80,-50,2016-05-05 00:55:20 +0000,RC,1768,14068,7204,2124,482,-187
2016-05-05 00:56:19 +0000,LC,-1896,10884,10152,436,-432,861,2016-05-05 00:55:20 +0000,RC,2064,14384,7460,-1187,-680,59
2016-05-05 00:56:19 +0000,LC,-1736,11400,9560,268,-792,257,2016-05-05 00:56:19 +0000,RC,168,13772,8212,-1282,-257,-114
2016-05-05 00:56:20 +0000,LC,-1812,11484,9372,-2059,-363,-534,2016-05-05 00:56:19 +0000,RC,624,14044,8092,-708,-362,-197
2016-05-05 00:56:20 +0000,LC,-2080,11160,9888,-217,223,17,2016-05-05 00:56:19 +0000,RC,208,14492,8008,-110,-12,13
2016-05-05 00:56:20 +0000,LC,-2008,11032,10104,35,-655,-28,2016-05-05 00:56:20 +0000,RC,92,14172,8004,-1163,-102,-435
2016-05-05 00:56:20 +0000,LC,-1540,10296,9432,-2451,-256,68,2016-05-05 00:56:20 +0000,RC,76,13804,8416,-570,-213,-196
2016-05-05 00:56:20 +0000,LC,-796,8228,6864,461,-1357,502,2016-05-05 00:56:20 +0000,RC,140,13076,8116,-1571,-180,-459
2016-05-05 00:56:20 +0000,LC,-1916,8916,10140,-1438,100,-559,2016-05-05 00:56:20 +0000,RC,216,10212,6820,-3089,-442,-477
2016-05-05 00:56:20 +0000,LC,-1172,9024,9396,-190,-1530,-435,2016-05-05 00:56:20 +0000,RC,-104,11308,9424,-2185,-459,-239
2016-05-05 00:56:21 +0000,LC,-1456,9096,10400,14,-1919,-1525,2016-05-05 00:56:20 +0000,RC,1076,11028,9548,-3953,650,1049
2016-05-05 00:56:21 +0000,LC,-1252,12148,9012,3044,-3131,638,2016-05-05 00:56:21 +0000,RC,1056,11032,10644,-2448,1956,951
2016-05-05 00:56:21 +0000,LC,-2472,13856,11032,-338,68,-1049,2016-05-05 00:56:21 +0000,RC,-76,11260,11676,225,184,480
2016-05-05 00:56:21 +0000,LC,-3700,12928,11852,1149,1763,-478,2016-05-05 00:56:21 +0000,RC,12,11496,12020,-2210,739,448
2016-05-05 00:56:21 +0000,LC,-2328,13056,10908,305,51,420,2016-05-05 00:56:21 +0000,RC,824,12784,14332,1885,232,462
2016-05-05 00:56:21 +0000,LC,-2132,11696,11076,-105,217,234,2016-05-05 00:56:21 +0000,RC,468,12688,11752,-231,55,-166
2016-05-05 00:56:22 +0000,LC,-2732,14636,12188,-1311,1748,232,2016-05-05 00:56:21 +0000,RC,156,12848,12356,1369,6,845
2016-05-05 00:56:22 +0000,LC,-2440,11532,12036,-213,221,-120,2016-05-05 00:56:21 +0000,RC,124,14488,12492,-766,85,1140
2016-05-05 00:56:22 +0000,LC,-2768,10648,8872,1618,1861,711,2016-05-05 00:56:22 +0000,RC,476,14416,12800,-275,348,721
2016-05-05 00:56:22 +0000,LC,-3996,12700,9156,-132,281,686,2016-05-05 00:56:22 +0000,RC,1388,14160,11044,647,-1456,-2615
2016-05-05 00:56:22 +0000,LC,-4684,12704,9248,2330,-618,1086,2016-05-05 00:56:22 +0000,RC,832,11712,9660,-2032,-668,-171
2016-05-05 00:56:22 +0000,LC,-3304,14440,11376,-1762,1297,1390,2016-05-05 00:56:22 +0000,RC,-388,12992,11504,2004,471,365
2016-05-05 00:56:22 +0000,LC,-2440,7940,6128,-860,-838,1616,2016-05-05 00:56:22 +0000,RC,0,14472,12572,-1955,22,374
2016-05-05 00:56:23 +0000,LC,-1784,6776,4644,-1705,-1202,-48,2016-05-05 00:56:22 +0000,RC,744,13072,11148,4423,-1306,-689
2016-05-05 00:56:23 +0000,LC,-3384,12716,10104,-264,-667,-268,2016-05-05 00:56:23 +0000,RC,-316,6144,5324,1574,-141,663
2016-05-05 00:56:23 +0000,LC,-2320,10260,8228,-2259,-1865,-906,2016-05-05 00:56:23 +0000,RC,260,11832,8652,-5902,-207,-1249
2016-05-05 00:56:23 +0000,LC,-2136,9240,7716,-971,-791,-987,2016-05-05 00:56:23 +0000,RC,-56,11308,9128,201,6,690
2016-05-05 00:56:23 +0000,LC,-2544,7880,7740,-28,-860,-1022,2016-05-05 00:56:23 +0000,RC,372,12132,8812,-1625,412,77
2016-05-05 00:56:23 +0000,LC,-2032,8900,9264,-372,-1811,-546,2016-05-05 00:56:23 +0000,RC,228,9928,8076,-2120,849,-64
2016-05-05 00:56:23 +0000,LC,-3660,15460,9600,972,-6147,1990,2016-05-05 00:56:23 +0000,RC,804,10120,10336,-78,828,683
2016-05-05 00:56:24 +0000,LC,-1860,10232,8388,3929,-2001,559,2016-05-05 00:56:23 +0000,RC,-316,11544,11596,-2466,652,-361
2016-05-05 00:56:24 +0000,LC,-2196,12864,11256,-211,-1032,157,2016-05-05 00:56:24 +0000,RC,-628,10612,10516,-2562,1103,-409
2016-05-05 00:56:24 +0000,LC,-1316,12780,9780,3697,-293,1687,2016-05-05 00:56:24 +0000,RC,-1492,11532,11092,2705,76,452
2016-05-05 00:56:24 +0000,LC,-2340,14624,9612,-151,709,-190,2016-05-05 00:56:24 +0000,RC,-528,13540,14116,839,209,751
2016-05-05 00:56:24 +0000,LC,-2812,15216,9616,-369,403,-414,2016-05-05 00:56:24 +0000,RC,-532,13184,12484,1810,1074,504
2016-05-05 00:56:24 +0000,LC,-2692,15204,10812,-238,632,299,2016-05-05 00:56:24 +0000,RC,508,14168,10624,-1295,128,260
2016-05-05 00:56:25 +0000,LC,-3180,14524,10540,-2800,698,137,2016-05-05 00:56:24 +0000,RC,-96,14580,13148,1705,493,950
2016-05-05 00:56:25 +0000,LC,-2180,13092,9148,-6898,3386,-296,2016-05-05 00:56:24 +0000,RC,244,15328,12196,-660,-438,-577
2016-05-05 00:56:25 +0000,LC,-2252,9688,9416,1056,1057,101,2016-05-05 00:56:25 +0000,RC,536,14876,11768,-3867,-2292,-2025
2016-05-05 00:56:25 +0000,LC,-4092,10604,9928,937,-459,-577,2016-05-05 00:56:25 +0000,RC,816,10440,10472,-793,230,48
2016-05-05 00:56:25 +0000,LC,-3740,10860,10720,2875,-775,261,2016-05-05 00:56:25 +0000,RC,-576,10892,12460,-1858,-236,-1538
2016-05-05 00:56:25 +0000,LC,-5132,12248,11800,-1235,-2,814,2016-05-05 00:56:25 +0000,RC,-1216,12636,12000,1330,990,-1323
2016-05-05 00:56:25 +0000,LC,-3768,11880,9160,1882,-1488,3669,2016-05-05 00:56:25 +0000,RC,-192,14684,12640,427,807,-262
2016-05-05 00:56:26 +0000,LC,-504,4688,1624,3265,-1760,-612,2016-05-05 00:56:25 +0000,RC,-628,14164,12792,2359,-402,-176
2016-05-05 00:56:26 +0000,LC,-3500,15136,9324,-2023,-933,1386,2016-05-05 00:56:26 +0000,RC,176,6824,3248,6055,-397,1922
2016-05-05 00:56:26 +0000,LC,-1284,9848,6188,-2691,-1639,-671,2016-05-05 00:56:26 +0000,RC,-48,11076,7060,-5152,-1935,-2297
2016-05-05 00:56:26 +0000,LC,-2560,10068,7216,-1368,-1411,-1529,2016-05-05 00:56:26 +0000,RC,-80,11476,7552,-836,207,2213
2016-05-05 00:56:26 +0000,LC,-2484,8708,8516,-2759,-5103,-2422,2016-05-05 00:56:26 +0000,RC,208,12160,7600,-1981,38,-921
2016-05-05 00:56:26 +0000,LC,-1300,10480,8264,1235,-3236,61,2016-05-05 00:56:26 +0000,RC,436,10624,7112,-1677,971,-344
2016-05-05 00:56:27 +0000,LC,-2240,11704,10168,5105,-866,-722,2016-05-05 00:56:26 +0000,RC,728,10936,9752,-1913,1190,6
2016-05-05 00:56:27 +0000,LC,-2312,11532,10496,-24,-3024,-949,2016-05-05 00:56:26 +0000,RC,-924,12600,10312,394,602,-503
2016-05-05 00:56:27 +0000,LC,-1308,12552,9960,-662,-416,-266,2016-05-05 00:56:27 +0000,RC,-524,12120,11064,-2392,904,485
2016-05-05 00:56:27 +0000,LC,-1496,14824,9460,987,840,-484,2016-05-05 00:56:27 +0000,RC,512,14436,11664,-2636,440,-1665
2016-05-05 00:56:27 +0000,LC,-2532,13912,9792,3612,-897,371,2016-05-05 00:56:27 +0000,RC,-84,15336,10728,3133,259,582
2016-05-05 00:56:27 +0000,LC,-2612,13516,8564,1333,176,1127,2016-05-05 00:56:27 +0000,RC,-316,13632,11412,-1016,-741,495
2016-05-05 00:56:27 +0000,LC,-2440,14388,9380,-2019,2760,489,2016-05-05 00:56:27 +0000,RC,-1580,14116,11396,1583,268,614
2016-05-05 00:56:28 +0000,LC,-3468,14744,8904,-1578,1693,745,2016-05-05 00:56:27 +0000,RC,-900,13932,11160,-864,-638,1383
2016-05-05 00:56:28 +0000,LC,-3080,14212,9084,-1079,280,1035,2016-05-05 00:56:28 +0000,RC,-872,14164,11612,454,-41,361
2016-05-05 00:56:28 +0000,LC,-2152,13592,9212,-4512,771,1035,2016-05-05 00:56:28 +0000,RC,-900,14644,11168,1343,-302,378
2016-05-05 00:56:28 +0000,LC,-2332,10692,8056,679,60,-270,2016-05-05 00:56:28 +0000,RC,196,14708,9940,-2402,-2035,-646
2016-05-05 00:56:28 +0000,LC,-2860,11060,9240,-1732,-338,809,2016-05-05 00:56:28 +0000,RC,1068,10852,8604,4450,-224,1301
2016-05-05 00:56:28 +0000,LC,-3420,12088,8816,-586,-1138,-293,2016-05-05 00:56:28 +0000,RC,-728,13124,9592,-3652,-891,-748
2016-05-05 00:56:28 +0000,LC,-2404,11908,9644,1933,1568,537,2016-05-05 00:56:28 +0000,RC,40,13400,9368,-17,-1228,140
2016-05-05 00:56:29 +0000,LC,-4120,13512,11884,-4530,108,151,2016-05-05 00:56:28 +0000,RC,-272,13324,10900,-1102,-547,123
2016-05-05 00:56:29 +0000,LC,-1316,8944,7964,568,-1417,1174,2016-05-05 00:56:29 +0000,RC,-732,14520,10944,-134,762,625
2016-05-05 00:56:29 +0000,LC,-664,4784,2420,3520,-368,-1176,2016-05-05 00:56:29 +0000,RC,760,15320,12160,3685,-1489,-862
2016-05-05 00:56:29 +0000,LC,-4536,15008,10208,-283,-1514,396,2016-05-05 00:56:29 +0000,RC,1008,6096,3964,2289,76,930
