,LTime, LSensorID, LAccelX, LAccelY, LAccelZ, LGyroX, LGyroY, LGyroZ,RTime, RSensorID, RAccelX, RAccelY, RAccelZ, RGyroX, RGyroY, RGyroZ
477,2016-05-05 01:01:19 +0000,LC,-5256,17236,-3172,-5032,1496,-2925,2016-05-05 00:59:42 +0000,RC,1216,6468,4292,-6173,6910,-20795
478,2016-05-05 01:01:19 +0000,LC,-6484,18224,-276,-6562,-2956,-816,2016-05-05 00:59:42 +0000,RC,-3288,12516,1436,4229,-1443,3203
479,2016-05-05 01:01:19 +0000,LC,-6096,16420,-216,606,-1977,610,2016-05-05 00:59:42 +0000,RC,-1532,15628,-236,4717,-4036,-806
480,2016-05-05 01:01:19 +0000,LC,-4368,16008,-2044,1826,1961,-529,2016-05-05 00:59:43 +0000,RC,-3344,14880,-1672,4629,-218,-348
481,2016-05-05 01:01:19 +0000,LC,-5600,14776,-1644,3529,251,2849,2016-05-05 00:59:43 +0000,RC,948,14044,-6328,5736,1660,1458
482,2016-05-05 01:01:19 +0000,LC,-3432,15580,-1996,1493,-1265,1629,2016-05-05 00:59:43 +0000,RC,8116,6552,9976,1475,-1727,-2254
483,2016-05-05 01:01:20 +0000,LC,-4232,15344,-3164,-1030,-1349,-2395,2016-05-05 00:59:43 +0000,RC,-1516,5532,1564,4274,-4012,1245
484,2016-05-05 01:01:20 +0000,LC,-3580,17172,-3440,313,-197,1210,2016-05-05 00:59:43 +0000,RC,-2936,17272,-8908,1734,2356,2978
485,2016-05-05 01:01:20 +0000,LC,-5192,16276,-3996,-1243,-646,3036,2016-05-05 01:01:19 +0000,RC,1884,18536,-1440,-9252,-435,144
486,2016-05-05 01:01:20 +0000,LC,-3872,17468,-1936,-4286,134,5459,2016-05-05 01:01:19 +0000,RC,5500,18520,1872,-8062,1517,-1197
487,2016-05-05 01:01:20 +0000,LC,4452,17600,1832,-12637,-3165,13886,2016-05-05 01:01:19 +0000,RC,4672,18292,4936,-276,-71,2523
488,2016-05-05 01:01:20 +0000,LC,860,2672,-1940,8015,-6475,-8365,2016-05-05 01:01:19 +0000,RC,2224,16364,-68,-1333,-6577,5314
489,2016-05-05 01:01:20 +0000,LC,-4244,21916,-13596,16431,8214,-13651,2016-05-05 01:01:19 +0000,RC,6832,15236,-372,2711,-6513,2999
490,2016-05-05 01:01:21 +0000,LC,-4420,16724,-5932,5730,94,-6857,2016-05-05 01:01:19 +0000,RC,5964,16640,-6644,964,-637,1799
491,2016-05-05 01:01:21 +0000,LC,-3704,17152,-7632,-4848,1836,-932,2016-05-05 01:01:20 +0000,RC,8000,14152,-3436,3542,3290,-1889
492,2016-05-05 01:01:21 +0000,LC,-7640,18252,-5180,-5041,-3465,554,2016-05-05 01:01:20 +0000,RC,6192,16512,-5036,-3712,-2174,-582
493,2016-05-05 01:01:21 +0000,LC,-6352,20056,-3904,-131,-2739,-950,2016-05-05 01:01:20 +0000,RC,6028,15424,-3860,-1035,-2888,-2608
494,2016-05-05 01:01:21 +0000,LC,-5820,15828,-3248,-651,-1639,-3815,2016-05-05 01:01:20 +0000,RC,6228,17556,-4388,-1501,620,-4945
495,2016-05-05 01:01:21 +0000,LC,-6364,14196,-2892,-761,39,-703,2016-05-05 01:01:20 +0000,RC,1372,18964,380,-11776,1747,-16602
496,2016-05-05 01:01:22 +0000,LC,-6516,14436,-2380,1483,1111,1649,2016-05-05 01:01:20 +0000,RC,-14712,4116,-10572,12618,-2356,16175
497,2016-05-05 01:01:22 +0000,LC,-5628,15876,-5408,1543,-483,923,2016-05-05 01:01:20 +0000,RC,-7648,9304,4720,7755,-3418,10800
498,2016-05-05 01:01:22 +0000,LC,-5788,14200,-5148,208,-900,272,2016-05-05 01:01:21 +0000,RC,11348,21488,-6464,2874,16,7356
499,2016-05-05 01:01:22 +0000,LC,-5392,15868,-5032,-233,-669,859,2016-05-05 01:01:21 +0000,RC,6952,21568,-8952,841,-2289,-1305
500,2016-05-05 01:01:22 +0000,LC,-5372,16484,-4516,309,-383,1745,2016-05-05 01:01:21 +0000,RC,5224,20196,-6696,-7640,3865,-4470
501,2016-05-05 01:01:22 +0000,LC,-3988,17628,-3252,-1300,-102,3845,2016-05-05 01:01:21 +0000,RC,5488,21264,-3240,-7263,-2390,3246
502,2016-05-05 01:01:22 +0000,LC,-1472,19928,-3860,-7853,-1422,8474,2016-05-05 01:01:21 +0000,RC,6092,14064,2176,-789,-4391,7252
503,2016-05-05 01:01:23 +0000,LC,-1448,9804,-7384,-8787,-14426,18768,2016-05-05 01:01:21 +0000,RC,6876,13152,724,279,-4161,3720
504,2016-05-05 01:01:23 +0000,LC,-3572,6192,1212,6311,4507,-4792,2016-05-05 01:01:22 +0000,RC,7124,12692,-204,-296,-2865,1966
505,2016-05-05 01:01:23 +0000,LC,-9076,17980,-3920,8363,1203,-13364,2016-05-05 01:01:22 +0000,RC,9208,13812,-2568,-91,613,513
506,2016-05-05 01:01:23 +0000,LC,-4432,19580,-4276,2634,-2152,-4957,2016-05-05 01:01:22 +0000,RC,7296,14504,-824,-1681,-833,-18
507,2016-05-05 01:01:23 +0000,LC,-8472,17016,-7672,-3941,-1377,-965,2016-05-05 01:01:22 +0000,RC,6072,14772,-4116,-2767,-1919,222
508,2016-05-05 01:01:23 +0000,LC,-8640,19208,-4852,-7179,-3102,-140,2016-05-05 01:01:22 +0000,RC,6152,14952,-1300,-2485,-525,-369
509,2016-05-05 01:01:24 +0000,LC,-8448,17180,-840,-1334,-2319,199,2016-05-05 01:01:22 +0000,RC,6084,15592,-708,-898,224,-2618
510,2016-05-05 01:01:24 +0000,LC,-6360,14516,-2656,3061,232,470,2016-05-05 01:01:22 +0000,RC,5028,17804,-2956,-1055,-1086,-6346
511,2016-05-05 01:01:24 +0000,LC,-5072,14992,-2848,-502,-174,-2139,2016-05-05 01:01:23 +0000,RC,2628,15032,700,-11711,3022,-18579
512,2016-05-05 01:01:24 +0000,LC,-7324,15124,-3248,1694,955,699,2016-05-05 01:01:23 +0000,RC,-1184,5932,-10844,10355,6685,13464
513,2016-05-05 01:01:24 +0000,LC,-5704,13756,-3188,2100,-97,1384,2016-05-05 01:01:23 +0000,RC,-64,8832,-6348,10285,-8154,15273
514,2016-05-05 01:01:24 +0000,LC,-5440,13420,-1808,2131,-2599,2192,2016-05-05 01:01:23 +0000,RC,2172,19332,-1328,-127,633,3900
515,2016-05-05 01:01:24 +0000,LC,-5576,14588,-4064,754,-590,1444,2016-05-05 01:01:23 +0000,RC,7200,16188,-5748,-1826,-816,564
516,2016-05-05 01:01:25 +0000,LC,-5764,15468,-4060,-2037,-1092,-997,2016-05-05 01:01:23 +0000,RC,7396,17284,-1096,-7066,-786,-2515
517,2016-05-05 01:01:25 +0000,LC,-6832,15704,-5536,-685,-4393,296,2016-05-05 01:01:23 +0000,RC,4648,16616,1260,-1528,-1295,-873
518,2016-05-05 01:01:25 +0000,LC,-7148,16176,-4072,-1756,-1124,-689,2016-05-05 01:01:24 +0000,RC,5376,14904,1328,709,-3995,4725
519,2016-05-05 01:01:25 +0000,LC,-6044,16480,-2236,1599,-2179,1889,2016-05-05 01:01:24 +0000,RC,7268,14128,-1524,-526,-3643,3421
520,2016-05-05 01:01:25 +0000,LC,-5012,15620,-2372,-302,-36,1162,2016-05-05 01:01:24 +0000,RC,7892,13324,1676,2396,-771,-726
521,2016-05-05 01:01:25 +0000,LC,-6164,15588,-2788,516,191,2839,2016-05-05 01:01:24 +0000,RC,6160,14344,-1264,491,-1376,-408
522,2016-05-05 01:01:25 +0000,LC,-4260,19044,-3960,-749,-239,5542,2016-05-05 01:01:24 +0000,RC,6148,14164,-1400,-2678,-1218,1991
523,2016-05-05 01:01:26 +0000,LC,-592,18788,-540,-8781,-2621,13192,2016-05-05 01:01:24 +0000,RC,6228,14952,1296,339,-993,-181
524,2016-05-05 01:01:26 +0000,LC,-7020,6144,-4308,3160,811,-7150,2016-05-05 01:01:25 +0000,RC,6896,13544,-2540,-855,-54,-215
525,2016-05-05 01:01:26 +0000,LC,-2260,23380,-1984,9043,3130,-16634,2016-05-05 01:01:25 +0000,RC,6616,13368,-212,-814,-251,-456
526,2016-05-05 01:01:26 +0000,LC,-6004,15572,-2896,4307,-1122,-8868,2016-05-05 01:01:25 +0000,RC,5596,14524,-1180,-1638,688,67
527,2016-05-05 01:01:26 +0000,LC,-7136,13716,-2288,-3461,2564,-4288,2016-05-05 01:01:25 +0000,RC,5832,14964,-852,232,-507,-983
528,2016-05-05 01:01:26 +0000,LC,-10012,15088,-1112,-5220,-1484,-849,2016-05-05 01:01:25 +0000,RC,6624,15880,-220,1942,727,-2597
529,2016-05-05 01:01:27 +0000,LC,-11472,17652,1128,-2482,-2396,743,2016-05-05 01:01:25 +0000,RC,6620,15676,-544,529,-598,-2936
530,2016-05-05 01:01:27 +0000,LC,-8980,14888,-1568,5237,993,4246,2016-05-05 01:01:25 +0000,RC,2744,16616,984,655,370,-5119
531,2016-05-05 01:01:27 +0000,LC,-5024,13772,-3500,2644,269,2792,2016-05-05 01:01:26 +0000,RC,4124,19840,-1972,-5724,-459,-9399
532,2016-05-05 01:01:27 +0000,LC,-3468,13376,-3632,-2044,214,-759,2016-05-05 01:01:26 +0000,RC,-96,8768,-564,-6543,10145,-13993
