,LTime, LSensorID, LAccelX, LAccelY, LAccelZ, LGyroX, LGyroY, LGyroZ,RTime, RSensorID, RAccelX, RAccelY, RAccelZ, RGyroX, RGyroY, RGyroZ
918,2016-05-05 01:03:57 +0000,LC,524,-15996,1064,-307,-956,242,2016-05-05 01:03:07 +0000,RC,872,15272,-5976,2271,171,2543
919,2016-05-05 01:03:58 +0000,LC,800,-16248,920,227,-585,260,2016-05-05 01:03:07 +0000,RC,-248,15880,-6640,890,1246,1879
920,2016-05-05 01:03:58 +0000,LC,856,-15996,336,-2122,-2056,-1097,2016-05-05 01:03:07 +0000,RC,-3012,20840,-11984,-219,213,-1015
921,2016-05-05 01:03:58 +0000,LC,3120,-22284,-520,-10553,-659,-2713,2016-05-05 01:03:07 +0000,RC,3216,16668,-7700,718,-217,2996
922,2016-05-05 01:03:58 +0000,LC,4208,-22812,-5468,-10620,-2632,-5832,2016-05-05 01:03:07 +0000,RC,5596,15696,-6380,2885,-1149,-613
923,2016-05-05 01:03:58 +0000,LC,4520,-13804,-8068,-2698,1285,-2265,2016-05-05 01:03:07 +0000,RC,3404,11564,-9392,-524,5880,5319
924,2016-05-05 01:03:58 +0000,LC,4672,-3728,-12,-459,732,340,2016-05-05 01:03:08 +0000,RC,6212,14340,-5164,-10736,4005,6185
925,2016-05-05 01:03:59 +0000,LC,6108,-7216,-4780,-1069,-446,-716,2016-05-05 01:03:08 +0000,RC,7568,15124,-3748,-3427,431,-1523
926,2016-05-05 01:03:59 +0000,LC,1300,-20608,-7012,3239,-4880,-3877,2016-05-05 01:03:08 +0000,RC,2980,14464,-3468,-5360,964,-15868
927,2016-05-05 01:03:59 +0000,LC,4740,-19796,-8952,6392,1868,8332,2016-05-05 01:03:57 +0000,RC,-4124,-16564,576,-268,-1079,-144
928,2016-05-05 01:03:59 +0000,LC,16,-24368,-4280,4081,857,4807,2016-05-05 01:03:58 +0000,RC,-4180,-15780,936,-511,-591,-360
929,2016-05-05 01:03:59 +0000,LC,4440,-24616,-6724,-11743,-4116,-7886,2016-05-05 01:03:58 +0000,RC,-3364,-16012,1488,-755,-203,204
930,2016-05-05 01:03:59 +0000,LC,5956,-15500,-8612,-6151,-245,-2607,2016-05-05 01:03:58 +0000,RC,-4360,-19068,2176,-7329,280,3180
931,2016-05-05 01:03:59 +0000,LC,2476,-4092,-2272,-249,2448,-894,2016-05-05 01:03:58 +0000,RC,-8220,-20744,-3708,-13987,-3869,385
932,2016-05-05 01:04:00 +0000,LC,6948,-4528,-5388,-3349,-1716,-706,2016-05-05 01:03:58 +0000,RC,-6472,-13888,-5960,-6754,-357,1392
