,LTime, LSensorID, LAccelX, LAccelY, LAccelZ, LGyroX, LGyroY, LGyroZ,RTime, RSensorID, RAccelX, RAccelY, RAccelZ, RGyroX, RGyroY, RGyroZ
1526,2016-05-03 20:58:01 +0000,LC,5584,14620,-2252,641,-4908,498,2016-05-03 20:50:13 +0000,RC,6416,10088,11088,767,395,330
1527,2016-05-03 20:58:02 +0000,LC,6128,15264,-3988,1070,-3199,-470,2016-05-03 20:50:13 +0000,RC,6908,10360,11736,-980,480,629
1528,2016-05-03 20:58:02 +0000,LC,5724,16132,-3400,-543,2108,1072,2016-05-03 20:50:13 +0000,RC,6368,9144,12500,-490,-750,510
1529,2016-05-03 20:58:02 +0000,LC,6148,14176,-2884,-615,618,-956,2016-05-03 20:50:14 +0000,RC,6380,8748,13800,-897,-2077,-483
1530,2016-05-03 20:58:02 +0000,LC,5952,12636,-3248,4839,-882,-6961,2016-05-03 20:50:14 +0000,RC,7140,10748,12124,-559,1445,1358
1531,2016-05-03 20:58:02 +0000,LC,5552,12088,-416,1959,-2843,-4600,2016-05-03 20:50:14 +0000,RC,8040,11104,14268,1465,244,102
1532,2016-05-03 20:58:02 +0000,LC,2724,13580,476,1229,-2854,-5838,2016-05-03 20:50:14 +0000,RC,8220,11396,13992,170,-9,-1406
1533,2016-05-03 20:58:02 +0000,LC,-404,15444,-1108,734,-1711,-2891,2016-05-03 20:50:14 +0000,RC,6884,9768,12348,-16,-601,-829
1534,2016-05-03 20:58:03 +0000,LC,-1492,11732,-8352,-1829,-3282,595,2016-05-03 20:50:14 +0000,RC,8020,10136,12112,3496,534,-1751
1535,2016-05-03 20:58:03 +0000,LC,-5156,15188,-4376,1921,-1665,2076,2016-05-03 20:50:15 +0000,RC,7084,10816,12660,1659,-1900,-2041
1536,2016-05-03 20:58:03 +0000,LC,-2452,15140,-2996,-8235,-695,3688,2016-05-03 20:50:15 +0000,RC,7144,11088,10300,-1383,-1439,925
1537,2016-05-03 20:58:03 +0000,LC,-2852,18996,-2056,-1486,-417,594,2016-05-03 20:50:15 +0000,RC,5024,7196,5956,3070,678,-1481
1538,2016-05-03 20:58:03 +0000,LC,-5196,19368,-2204,1341,807,-1992,2016-05-03 20:50:15 +0000,RC,2884,8196,5764,-2101,-1576,-2543
1539,2016-05-03 20:58:03 +0000,LC,-3316,18292,-2316,-1777,4261,-3349,2016-05-03 20:50:15 +0000,RC,6820,10180,9380,-395,1300,6325
