LTime, LSensorID, LAccelX, LAccelY, LAccelZ, LGyroX, LGyroY, LGyroZ,RTime, RSensorID, RAccelX, RAccelY, RAccelZ, RGyroX, RGyroY, RGyroZ
2016-05-03 20:51:57 +0000,LC,-1852,14904,7780,2880,-2152,-237,2016-05-03 20:43:32 +0000,RC,16768,2000,-4956,-545,-1702,-2943
2016-05-03 20:51:57 +0000,LC,1892,13120,7448,-2461,1617,477,2016-05-03 20:43:32 +0000,RC,21224,5824,-5704,-3420,-4762,-7128
2016-05-03 20:51:57 +0000,LC,-2440,13468,6652,1150,244,-2414,2016-05-03 20:43:32 +0000,RC,19100,5440,-4920,-3290,4950,-12573
2016-05-03 20:51:57 +0000,LC,-128,14052,8208,103,-905,582,2016-05-03 20:43:32 +0000,RC,10680,9208,-2724,-4929,10998,-18236
2016-05-03 20:51:57 +0000,LC,-1124,15672,9508,3199,-3725,218,2016-05-03 20:43:32 +0000,RC,5500,7392,1340,-6437,7606,-18929
2016-05-03 20:51:57 +0000,LC,-908,15844,8456,1263,-589,698,2016-05-03 20:43:33 +0000,RC,-392,11896,4320,495,4073,-2574
2016-05-03 20:51:57 +0000,LC,-1608,16556,7164,-1287,-974,-570,2016-05-03 20:43:33 +0000,RC,848,15044,4660,682,-1239,2273
2016-05-03 20:51:58 +0000,LC,-680,15212,7756,-999,-1746,-397,2016-05-03 20:43:33 +0000,RC,1860,13708,6752,-216,-2742,3683
2016-05-03 20:51:58 +0000,LC,-956,13888,8676,-3514,561,941,2016-05-03 20:43:33 +0000,RC,3368,9764,2080,-729,-7991,5551
2016-05-03 20:51:58 +0000,LC,-800,12308,8428,-1884,-995,-849,2016-05-03 20:43:33 +0000,RC,8908,14244,2848,1940,-3211,5303
2016-05-03 20:51:58 +0000,LC,-904,12788,10500,135,-745,2639,2016-05-03 20:43:33 +0000,RC,8888,14664,3216,-2415,3075,1682
2016-05-03 20:51:58 +0000,LC,-84,14036,10088,3192,-646,493,2016-05-03 20:43:33 +0000,RC,10120,15004,3788,-663,8845,-7154
2016-05-03 20:51:58 +0000,LC,-148,13120,9028,1465,716,1566,2016-05-03 20:43:34 +0000,RC,1736,15904,5572,142,6163,-4324
2016-05-03 20:51:59 +0000,LC,-356,12160,5744,-1131,1997,762,2016-05-03 20:44:10 +0000,RC,9696,14048,2440,-5,-811,468
2016-05-03 20:51:59 +0000,LC,-612,9952,4328,-1411,1131,-463,2016-05-03 20:44:11 +0000,RC,9052,13556,284,1671,-636,1937
2016-05-03 20:51:59 +0000,LC,116,11388,4788,-940,104,1729,2016-05-03 20:44:11 +0000,RC,8252,14964,408,2357,-1985,3287
2016-05-03 20:51:59 +0000,LC,1668,12168,8376,139,-188,-1302,2016-05-03 20:44:11 +0000,RC,7684,13072,512,2231,-2049,5782
2016-05-03 20:51:59 +0000,LC,-388,15568,7508,1363,-1308,363,2016-05-03 20:44:11 +0000,RC,7328,9032,244,3826,-656,6866
2016-05-03 20:51:59 +0000,LC,-1508,13284,7156,-2693,241,-187,2016-05-03 20:44:11 +0000,RC,10452,8836,-2824,891,3640,6073
2016-05-03 20:54:14 +0000,LC,12,7532,7968,5238,-2424,113,2016-05-03 20:44:11 +0000,RC,10532,6548,-280,351,-3476,8067
2016-05-03 20:54:14 +0000,LC,136,13224,8916,5989,-1355,704,2016-05-03 20:44:12 +0000,RC,11076,7712,-2680,-651,2233,6950
2016-05-03 20:54:15 +0000,LC,-1348,11760,9324,-1762,91,-613,2016-05-03 20:44:12 +0000,RC,17940,3744,-2768,1875,-544,3047
2016-05-03 20:54:15 +0000,LC,-576,12512,7544,2843,-2671,627,2016-05-03 20:44:12 +0000,RC,17588,1972,-4864,1493,-986,1830
2016-05-03 20:54:15 +0000,LC,-512,13464,8740,1564,-476,-607,2016-05-03 20:44:12 +0000,RC,20284,2748,-7132,1400,-1759,1572
2016-05-03 20:54:15 +0000,LC,-952,14500,8892,465,-5139,-397,2016-05-03 20:44:12 +0000,RC,20272,4984,-7676,-1570,-484,-1826
2016-05-03 20:54:15 +0000,LC,-272,15556,11040,-3594,-2199,857,2016-05-03 20:44:12 +0000,RC,17364,4232,-5752,381,2633,-6107
2016-05-03 20:54:15 +0000,LC,1296,14660,9684,-2721,306,1278,2016-05-03 20:44:12 +0000,RC,17944,5968,-5872,-1906,4359,-7487
2016-05-03 20:54:15 +0000,LC,-512,12256,9432,-1104,837,189,2016-05-03 20:44:13 +0000,RC,17212,9552,-2540,-5744,5225,-10514
2016-05-03 20:54:16 +0000,LC,984,12304,9840,24,1029,1543,2016-05-03 20:44:13 +0000,RC,8812,14932,-844,-7357,6949,-16345
2016-05-03 20:54:16 +0000,LC,1056,12720,9088,1998,1727,1289,2016-05-03 20:44:13 +0000,RC,2360,7624,5404,-4282,11204,-16507
2016-05-03 20:54:16 +0000,LC,1092,14316,8784,356,-119,94,2016-05-03 20:44:13 +0000,RC,8180,15608,2820,-1768,4452,849
2016-05-03 20:54:16 +0000,LC,484,12120,7404,-4344,701,-2111,2016-05-03 20:44:13 +0000,RC,2384,17856,2808,-409,3921,-1974
2016-05-03 20:54:16 +0000,LC,1008,9164,6640,-2167,3148,2706,2016-05-03 20:44:13 +0000,RC,1304,14968,4488,-318,755,-94
2016-05-03 20:54:16 +0000,LC,748,9688,7496,673,-1697,-1054,2016-05-03 20:44:13 +0000,RC,6120,14388,5180,204,-4573,2927
2016-05-03 20:54:17 +0000,LC,116,13072,9340,2484,-1848,605,2016-05-03 20:44:14 +0000,RC,10328,12468,4856,2375,-3405,5882
2016-05-03 20:54:17 +0000,LC,112,12416,8668,-397,-431,1100,2016-05-03 20:44:14 +0000,RC,5196,14108,4064,228,-3218,5125
2016-05-03 20:54:17 +0000,LC,180,10816,6640,6,-1131,-913,2016-05-03 20:44:14 +0000,RC,9748,14644,2284,3162,-3954,5105
2016-05-03 20:54:17 +0000,LC,1416,10276,7340,-1829,1156,2061,2016-05-03 20:44:14 +0000,RC,9412,12888,-2484,2687,727,7326
2016-05-03 20:54:17 +0000,LC,-2256,10892,4124,-4119,102,-3826,2016-05-03 20:44:14 +0000,RC,10524,10916,-1636,3393,-625,8115
2016-05-03 20:54:17 +0000,LC,4,10340,9148,4089,-605,540,2016-05-03 20:44:14 +0000,RC,9844,6172,-2244,4477,-1725,7370
2016-05-03 20:54:17 +0000,LC,-1084,13216,9116,3754,311,-2682,2016-05-03 20:44:15 +0000,RC,10864,4224,-2876,1483,-2833,5161
2016-05-03 20:54:18 +0000,LC,-1496,14844,8516,336,-2718,-328,2016-05-03 20:44:15 +0000,RC,12064,5892,-4520,-9,155,3853
2016-05-03 20:54:18 +0000,LC,380,15408,8628,-2077,-3243,-1239,2016-05-03 20:44:15 +0000,RC,19168,4544,-8376,1982,-736,4444
2016-05-03 20:54:18 +0000,LC,1132,14844,9540,-1204,-4027,155,2016-05-03 20:44:15 +0000,RC,15576,1744,-7956,1953,-903,751
2016-05-03 20:54:18 +0000,LC,1228,14704,9284,-1870,-1549,2368,2016-05-03 20:44:15 +0000,RC,16216,1480,-6044,-690,702,-563
2016-05-03 20:54:18 +0000,LC,-220,13204,9924,-4660,-387,-747,2016-05-03 20:44:15 +0000,RC,17680,172,-5844,-1620,-2080,-4083
2016-05-03 20:54:18 +0000,LC,516,12184,12256,-4084,-2172,278,2016-05-03 20:44:15 +0000,RC,15756,4360,-6312,-969,1702,-6771
2016-05-03 20:54:18 +0000,LC,936,9724,11932,3850,-777,228,2016-05-03 20:44:16 +0000,RC,14868,5268,-5452,-2341,3385,-7288
2016-05-03 20:54:19 +0000,LC,-620,10652,10012,2246,1846,314,2016-05-03 20:44:16 +0000,RC,15584,10884,-6008,-3492,5785,-8443
2016-05-03 20:54:19 +0000,LC,316,12284,10440,-421,208,1354,2016-05-03 20:44:16 +0000,RC,13748,11744,-1796,-3687,4672,-10801
2016-05-03 20:54:19 +0000,LC,1240,12692,10536,801,1935,943,2016-05-03 20:44:16 +0000,RC,8988,13668,-760,-6004,2037,-18118
2016-05-03 20:54:19 +0000,LC,904,13012,11652,-2172,-140,629,2016-05-03 20:44:16 +0000,RC,10040,6972,2060,-3194,-3856,-3352
2016-05-03 20:54:19 +0000,LC,1120,8844,6132,938,1141,-79,2016-05-03 20:44:16 +0000,RC,6388,13928,4288,-540,-3780,2247
2016-05-03 20:54:19 +0000,LC,920,7996,6248,-690,-212,-95,2016-05-03 20:44:16 +0000,RC,1492,11360,7576,-45,-1963,922
2016-05-03 20:54:20 +0000,LC,-636,12904,11064,2328,-729,2376,2016-05-03 20:44:17 +0000,RC,8424,14016,6024,-1254,-1328,813
2016-05-03 20:54:20 +0000,LC,792,9644,9404,-6034,1988,1607,2016-05-03 20:44:17 +0000,RC,7944,16020,2824,1167,-288,2304
2016-05-03 20:54:20 +0000,LC,-1192,11728,8868,3274,-2291,-363,2016-05-03 20:44:17 +0000,RC,6800,14316,2808,1206,1232,3637
2016-05-03 20:54:20 +0000,LC,-256,9800,6980,2139,-359,-18,2016-05-03 20:44:17 +0000,RC,5400,13184,2820,750,-3259,3888
2016-05-03 20:54:20 +0000,LC,968,9808,6420,-426,-1420,45,2016-05-03 20:44:17 +0000,RC,7280,13752,212,1424,-1709,4749
2016-05-03 20:54:20 +0000,LC,-596,10916,9716,4751,-2744,523,2016-05-03 20:44:17 +0000,RC,9380,8832,2488,4816,-6692,10063
2016-05-03 20:54:20 +0000,LC,544,12640,7120,1281,-1013,-727,2016-05-03 20:44:18 +0000,RC,9912,8012,776,276,-3906,8105
2016-05-03 20:54:21 +0000,LC,-776,14180,7316,-1136,-487,93,2016-05-03 20:44:18 +0000,RC,14904,8136,-3964,2887,-4454,5964
2016-05-03 20:54:21 +0000,LC,2248,14848,10124,-53,-1387,-116,2016-05-03 20:44:18 +0000,RC,18816,5976,-5820,3560,-4123,3797
2016-05-03 20:54:21 +0000,LC,1812,11396,9612,-639,-2688,26,2016-05-03 20:44:18 +0000,RC,14260,3816,-6972,2850,-41,3671
2016-05-03 20:54:21 +0000,LC,-524,15576,9328,327,-1270,299,2016-05-03 20:44:18 +0000,RC,14848,2408,-6888,17,1354,2604
2016-05-03 20:54:21 +0000,LC,52,15872,9920,-1094,1152,1067,2016-05-03 20:44:18 +0000,RC,19428,2560,-6312,952,3040,2642
2016-05-03 20:54:21 +0000,LC,768,13976,9224,781,-4543,-1958,2016-05-03 20:44:18 +0000,RC,20572,2992,-6464,-1900,-1208,-1846
2016-05-03 20:54:22 +0000,LC,1416,12960,8460,-1883,-1921,-344,2016-05-03 20:44:19 +0000,RC,19004,5904,-8268,1668,1988,-6490
2016-05-03 20:54:22 +0000,LC,576,12336,9024,1072,-486,47,2016-05-03 20:44:19 +0000,RC,15700,9344,-9556,-7033,3667,-12259
2016-05-03 20:54:22 +0000,LC,-100,11396,9116,-3351,1568,-129,2016-05-03 20:44:19 +0000,RC,16212,8816,572,-5132,10427,-15331
2016-05-03 20:54:22 +0000,LC,468,12668,11568,2128,-295,583,2016-05-03 20:44:19 +0000,RC,3672,6132,2740,-5912,1870,-19915
2016-05-03 20:54:22 +0000,LC,1088,13172,11084,3095,1760,1122,2016-05-03 20:44:19 +0000,RC,4872,9588,3688,-2642,5061,1170
2016-05-03 20:54:22 +0000,LC,2152,10408,6892,2309,1583,448,2016-05-03 20:44:19 +0000,RC,80,18160,4664,-923,8179,1818
2016-05-03 20:54:22 +0000,LC,740,7356,2888,-206,1020,-1760,2016-05-03 20:44:20 +0000,RC,7156,13984,4968,360,199,1241
2016-05-03 20:54:23 +0000,LC,1052,12592,7048,-3815,909,2310,2016-05-03 20:44:20 +0000,RC,5196,15440,3316,-817,-1478,1769
2016-05-03 20:54:23 +0000,LC,1120,10372,8028,-2749,-172,-2494,2016-05-03 20:44:20 +0000,RC,4112,14904,5008,-716,-5108,1954
2016-05-03 20:54:23 +0000,LC,16,14136,9800,1892,-1470,162,2016-05-03 20:44:20 +0000,RC,5528,13812,3044,234,-2488,5308
2016-05-03 20:54:23 +0000,LC,-1240,10192,6420,5581,-2610,248,2016-05-03 20:44:20 +0000,RC,7756,12708,2680,3127,-5780,4649
2016-05-03 20:54:23 +0000,LC,460,10800,6068,-1026,-931,-356,2016-05-03 20:44:20 +0000,RC,13268,14160,232,3825,-4040,8367
2016-05-03 20:54:23 +0000,LC,2928,12984,7884,-689,-2350,691,2016-05-03 20:44:20 +0000,RC,15332,9560,1424,2693,-6459,6763
2016-05-03 20:54:23 +0000,LC,380,13432,7052,-2074,-1919,-1261,2016-05-03 20:44:21 +0000,RC,16184,10052,-516,-554,-7622,8069
2016-05-03 20:54:24 +0000,LC,664,13444,9024,1595,-1798,555,2016-05-03 20:44:21 +0000,RC,12600,5400,-3164,2886,-2916,6405
2016-05-03 20:54:24 +0000,LC,-1192,14192,5928,6086,-1478,303,2016-05-03 20:44:21 +0000,RC,13944,3116,-3172,83,-1509,5983
2016-05-03 20:54:24 +0000,LC,2400,14904,8044,3206,-1315,77,2016-05-03 20:44:21 +0000,RC,15620,4352,-4196,98,-4413,3333
2016-05-03 20:54:24 +0000,LC,1144,18228,7376,-3734,-478,975,2016-05-03 20:44:21 +0000,RC,16680,1576,-7344,1504,-2586,2716
2016-05-03 20:54:24 +0000,LC,848,18536,8004,-1562,-4969,-769,2016-05-03 20:44:21 +0000,RC,17204,-1068,-4968,2055,581,10
2016-05-03 20:54:24 +0000,LC,28,16328,5920,-1167,-1187,391,2016-05-03 20:44:21 +0000,RC,16532,1360,-6876,-465,585,-4153
2016-05-03 20:54:25 +0000,LC,788,13328,6552,-5028,-387,-1169,2016-05-03 20:44:22 +0000,RC,16512,3292,-7552,-2337,-861,-7308
2016-05-03 20:54:25 +0000,LC,2108,13520,8924,-7599,5020,1576,2016-05-03 20:44:22 +0000,RC,16500,4784,-2472,36,8994,-7813
2016-05-03 20:54:25 +0000,LC,556,13680,9724,-2085,785,1309,2016-05-03 20:44:22 +0000,RC,18560,10152,-1196,-5016,6433,-13833
2016-05-03 20:54:25 +0000,LC,-116,13564,11156,2847,-143,1023,2016-05-03 20:44:22 +0000,RC,8068,13136,1776,-5822,10134,-19916
2016-05-03 20:54:25 +0000,LC,220,14120,9368,5797,-582,1801,2016-05-03 20:44:22 +0000,RC,3476,1040,1284,-3390,-11232,-14988
2016-05-03 20:54:25 +0000,LC,628,8876,2656,2372,-354,-453,2016-05-03 20:44:22 +0000,RC,280,15252,1764,-1441,-4546,-2127
2016-05-03 20:54:25 +0000,LC,200,9288,5360,-5126,-115,111,2016-05-03 20:44:23 +0000,RC,3784,15980,5472,1107,2387,739
2016-05-03 20:54:26 +0000,LC,2740,11264,7040,3673,-2448,-3037,2016-05-03 20:44:23 +0000,RC,8664,14348,3888,-777,2065,1177
2016-05-03 20:54:26 +0000,LC,-348,14868,11316,-4717,2619,2587,2016-05-03 20:44:23 +0000,RC,5004,16404,4016,489,2007,1443
2016-05-03 20:54:26 +0000,LC,2540,7880,6796,4578,8406,-429,2016-05-03 20:44:23 +0000,RC,3708,15748,3236,1673,1184,2589
2016-05-03 20:54:26 +0000,LC,-4984,13208,1452,-2767,-3106,-2422,2016-05-03 20:44:23 +0000,RC,7392,15880,2368,3249,-1091,6281
2016-05-03 20:54:26 +0000,LC,-2864,13392,4380,-15,-845,836,2016-05-03 20:44:23 +0000,RC,7240,11128,2316,4067,-1055,5420
2016-05-03 20:54:26 +0000,LC,-760,11924,4764,-1885,1890,1349,2016-05-03 20:44:23 +0000,RC,12884,13908,-1468,2049,-8053,9023
2016-05-03 20:54:26 +0000,LC,0,12492,9316,-2458,-1678,-724,2016-05-03 20:44:24 +0000,RC,11740,8460,-1052,3002,1043,8461
2016-05-03 20:54:27 +0000,LC,-576,12080,9300,-2871,-65,-73,2016-05-03 20:44:24 +0000,RC,13508,5532,-4616,3065,-2826,9106
2016-05-03 20:54:27 +0000,LC,-624,11496,10084,316,-799,-1733,2016-05-03 20:44:24 +0000,RC,17556,5276,-6876,1004,-8524,4619
2016-05-03 20:54:27 +0000,LC,-756,12604,11344,1259,-558,1148,2016-05-03 20:44:24 +0000,RC,17168,-1656,-5280,2107,-1334,5081
2016-05-03 20:54:27 +0000,LC,668,12124,10436,2925,-2165,1154,2016-05-03 20:44:24 +0000,RC,16032,2220,-6336,-714,1277,2959
2016-05-03 20:54:27 +0000,LC,-1340,15736,10308,-16,-512,777,2016-05-03 20:44:24 +0000,RC,20012,1016,-11012,4037,-4043,5921
2016-05-03 20:54:27 +0000,LC,748,15456,8764,-1453,-4959,-1603,2016-05-03 20:44:24 +0000,RC,20488,-1960,-10080,-2130,-1064,-7545
2016-05-03 20:54:28 +0000,LC,1764,13968,9908,-955,-2644,-1171,2016-05-03 20:44:25 +0000,RC,19784,4508,-10836,-3290,1613,-8074
2016-05-03 20:54:28 +0000,LC,1008,12688,8672,-2217,-1305,-698,2016-05-03 20:44:25 +0000,RC,16208,5992,-6632,-7462,3141,-12727
2016-05-03 20:54:28 +0000,LC,2088,10244,9192,-1434,-666,1102,2016-05-03 20:44:25 +0000,RC,15912,9440,-1724,-4168,7411,-17911
2016-05-03 20:54:28 +0000,LC,-680,11748,9820,-180,1023,424,2016-05-03 20:44:25 +0000,RC,5444,7248,900,-5880,3403,-22034
2016-05-03 20:54:28 +0000,LC,1060,12448,12408,2557,628,992,2016-05-03 20:44:25 +0000,RC,6576,8872,972,-2618,-4271,-1350
2016-05-03 20:54:28 +0000,LC,572,12696,10196,3531,321,553,2016-05-03 20:44:25 +0000,RC,4936,16928,7304,-2276,1707,1377
2016-05-03 20:54:28 +0000,LC,-780,11668,5792,4043,198,2951,2016-05-03 20:44:26 +0000,RC,4592,14052,3080,437,3372,56
2016-05-03 20:54:29 +0000,LC,2068,6364,3144,-3212,203,-501,2016-05-03 20:44:26 +0000,RC,2936,14736,5124,-2105,-2485,-821
2016-05-03 20:54:29 +0000,LC,-84,16104,9832,1595,-530,1935,2016-05-03 20:44:26 +0000,RC,3172,15232,5492,-1090,-2433,431
2016-05-03 20:54:29 +0000,LC,1548,12136,7344,-1137,273,1361,2016-05-03 20:44:26 +0000,RC,6452,14876,5348,36,-1242,71
2016-05-03 20:56:47 +0000,LC,-3388,18492,-5568,-2482,-417,1317,2016-05-03 20:44:26 +0000,RC,5572,14456,5516,-114,-2570,1736
2016-05-03 20:56:48 +0000,LC,-4128,17168,-5116,342,293,1344,2016-05-03 20:44:26 +0000,RC,8828,14552,2680,471,-5577,4930
2016-05-03 20:56:48 +0000,LC,-1716,17968,-2624,3660,-249,167,2016-05-03 20:44:26 +0000,RC,6072,10592,2744,-2059,1588,4000
2016-05-03 20:56:48 +0000,LC,-2448,16500,-5600,-1033,-2301,109,2016-05-03 20:44:27 +0000,RC,7088,10196,5480,-1752,-1184,-1041
2016-05-03 20:56:48 +0000,LC,-3740,21104,-6156,3270,100,-1739,2016-05-03 20:50:01 +0000,RC,5192,7628,12136,-249,-1444,529
2016-05-03 20:56:48 +0000,LC,-2380,18740,-5456,-93,-62,-3307,2016-05-03 20:50:01 +0000,RC,6764,8164,12324,-1287,-859,873
2016-05-03 20:56:48 +0000,LC,-892,15024,-3272,-3112,-174,1453,2016-05-03 20:50:02 +0000,RC,6748,8104,12560,-1404,2086,-115
2016-05-03 20:56:49 +0000,LC,-28,15768,-1732,-2561,53,3747,2016-05-03 20:50:02 +0000,RC,6840,7664,11672,200,1257,285
2016-05-03 20:56:49 +0000,LC,268,13564,-3808,-3069,-237,5959,2016-05-03 20:50:02 +0000,RC,4612,6344,10080,-1340,-144,499
2016-05-03 20:56:49 +0000,LC,1436,13572,-3204,-3203,1132,9356,2016-05-03 20:50:02 +0000,RC,5272,6088,12584,-146,388,-288
2016-05-03 20:56:49 +0000,LC,1996,13448,-1272,-1160,1108,3080,2016-05-03 20:50:02 +0000,RC,5548,6896,10692,856,-4329,-1935
2016-05-03 20:56:49 +0000,LC,6552,16240,-1580,-805,-3660,-176,2016-05-03 20:50:02 +0000,RC,6356,6208,12044,-3766,-2135,60
2016-05-03 20:56:49 +0000,LC,6520,15196,-2556,-1860,332,1314,2016-05-03 20:50:02 +0000,RC,7344,6380,13836,-1620,-372,681
2016-05-03 20:56:49 +0000,LC,2392,14036,-2180,1839,2162,-3398,2016-05-03 20:50:03 +0000,RC,7884,7000,14356,388,-494,-363
2016-05-03 20:56:50 +0000,LC,3740,16180,-2040,2026,-407,-6876,2016-05-03 20:50:03 +0000,RC,8308,7600,15628,-1669,1585,527
2016-05-03 20:56:50 +0000,LC,-4684,18572,-4704,3593,531,-5870,2016-05-03 20:50:03 +0000,RC,9376,8008,15832,875,-109,450
2016-05-03 20:56:50 +0000,LC,-4468,13876,-10924,2308,-1106,-7177,2016-05-03 20:50:03 +0000,RC,9408,8264,16320,333,-726,-322
2016-05-03 20:56:50 +0000,LC,-6968,17840,-10340,-4321,1337,-3321,2016-05-03 20:50:03 +0000,RC,6876,6572,14836,-90,325,-1014
2016-05-03 20:56:50 +0000,LC,-4524,16072,-2176,6573,-5394,6679,2016-05-03 20:50:03 +0000,RC,7768,7280,13924,1154,1096,-1000
2016-05-03 20:56:50 +0000,LC,-2760,18444,-1340,460,140,4785,2016-05-03 20:50:04 +0000,RC,6360,8216,13704,1235,499,-684
2016-05-03 20:56:50 +0000,LC,-1376,18316,-5708,136,-1510,2409,2016-05-03 20:50:04 +0000,RC,6540,5976,11172,1167,253,138
2016-05-03 20:56:51 +0000,LC,-3136,19476,-5356,2851,203,-4016,2016-05-03 20:50:04 +0000,RC,6144,7324,11436,311,-1104,-786
2016-05-03 20:56:51 +0000,LC,-3296,18196,-6016,666,1266,-4226,2016-05-03 20:50:04 +0000,RC,4740,6548,7968,1625,-699,-1826
2016-05-03 20:56:51 +0000,LC,-1952,15812,-4008,1688,-411,-229,2016-05-03 20:50:04 +0000,RC,8556,12004,12696,-2281,355,13
2016-05-03 20:56:51 +0000,LC,-2376,16424,-4232,-1793,1865,1945,2016-05-03 20:50:04 +0000,RC,5880,7156,9032,-2815,378,-453
2016-05-03 20:56:51 +0000,LC,-840,15332,-4944,-4633,981,8306,2016-05-03 20:50:04 +0000,RC,4608,6756,9668,-340,480,277
2016-05-03 20:56:51 +0000,LC,1712,14548,-2112,-6945,1489,12279,2016-05-03 20:50:05 +0000,RC,4828,8900,12220,1471,689,-1143
2016-05-03 20:56:52 +0000,LC,2760,12960,-1156,-776,-4103,3700,2016-05-03 20:50:05 +0000,RC,4768,7160,8584,-4271,577,1057
2016-05-03 20:56:52 +0000,LC,7940,16568,-2848,862,-1177,-1796,2016-05-03 20:50:05 +0000,RC,9200,7964,11520,1115,307,-598
2016-05-03 20:56:52 +0000,LC,4984,15372,-2212,-1713,144,1811,2016-05-03 20:50:05 +0000,RC,6712,8356,11716,-1660,-1893,-1323
2016-05-03 20:56:52 +0000,LC,3820,16072,-1608,-1574,-452,-444,2016-05-03 20:50:05 +0000,RC,8492,8776,14312,1666,-1530,409
2016-05-03 20:56:52 +0000,LC,-952,15032,-4948,4466,-1185,-7970,2016-05-03 20:50:05 +0000,RC,8524,8932,13296,1145,1137,-2870
2016-05-03 20:56:52 +0000,LC,-1680,15440,-5272,6714,-2167,-8584,2016-05-03 20:50:05 +0000,RC,6012,9032,15116,-2391,346,999
2016-05-03 20:56:52 +0000,LC,-7400,15100,-8296,437,3182,-4310,2016-05-03 20:50:06 +0000,RC,7256,9916,13432,1190,69,-690
2016-05-03 20:56:53 +0000,LC,-5508,16120,-2728,1427,-1082,-5164,2016-05-03 20:50:06 +0000,RC,8176,11036,15612,-304,-973,1269
2016-05-03 20:56:53 +0000,LC,-3140,16836,-7316,-4164,-81,1757,2016-05-03 20:50:06 +0000,RC,6632,10348,13632,765,172,67
2016-05-03 20:56:53 +0000,LC,-6040,20912,-6684,-507,-3078,3796,2016-05-03 20:50:06 +0000,RC,7060,9732,12560,3156,-819,-2932
2016-05-03 20:56:53 +0000,LC,388,17736,-6088,-819,-3205,480,2016-05-03 20:50:06 +0000,RC,6612,10276,10640,-560,-1651,-487
2016-05-03 20:56:53 +0000,LC,-3748,18496,-7468,3276,-1417,-811,2016-05-03 20:50:06 +0000,RC,4424,6324,7140,1034,1044,-1324
2016-05-03 20:56:53 +0000,LC,-3292,18716,-6100,-539,1659,-4941,2016-05-03 20:50:07 +0000,RC,4272,9460,10128,-333,-1255,31
2016-05-03 20:56:53 +0000,LC,-1972,15496,-2632,11,-223,-2258,2016-05-03 20:50:07 +0000,RC,4212,8232,7988,-1326,-733,948
2016-05-03 20:56:54 +0000,LC,-2292,15996,500,-1758,605,2202,2016-05-03 20:50:07 +0000,RC,7760,11812,11892,119,371,1437
2016-05-03 20:56:54 +0000,LC,856,16928,-1988,-4403,2202,5708,2016-05-03 20:50:07 +0000,RC,6892,10628,10744,-20,1794,-436
2016-05-03 20:56:54 +0000,LC,3188,12592,-2540,-6490,109,10173,2016-05-03 20:50:07 +0000,RC,5156,9440,10644,-2270,475,135
2016-05-03 20:56:54 +0000,LC,2248,10604,-1376,-4870,-1580,7585,2016-05-03 20:50:07 +0000,RC,4268,7620,9432,-3280,-259,629
2016-05-03 20:56:54 +0000,LC,6212,13480,224,176,-1830,-231,2016-05-03 20:50:07 +0000,RC,6080,8656,10252,-45,-253,357
2016-05-03 20:56:54 +0000,LC,3024,17160,2488,-1196,584,-105,2016-05-03 20:50:08 +0000,RC,6000,7576,10108,646,-67,1222
2016-05-03 20:56:55 +0000,LC,5604,13896,812,1614,-4255,-129,2016-05-03 20:50:08 +0000,RC,5812,9688,12276,74,791,-252
2016-05-03 20:56:55 +0000,LC,3680,13856,-1572,4632,-186,-4501,2016-05-03 20:50:08 +0000,RC,7644,10108,13444,-2698,45,886
2016-05-03 20:56:55 +0000,LC,-1004,14204,-5712,6845,2375,-8249,2016-05-03 20:50:08 +0000,RC,7516,11628,14828,-104,993,-2511
2016-05-03 20:56:55 +0000,LC,-1068,12580,-5196,5015,-518,-9779,2016-05-03 20:50:08 +0000,RC,7384,9800,14716,-217,88,870
2016-05-03 20:56:55 +0000,LC,-3520,15860,-7216,2269,-22,-7349,2016-05-03 20:50:08 +0000,RC,6648,9560,14400,-1272,-295,1028
2016-05-03 20:56:55 +0000,LC,-4376,20204,-8080,3963,-2722,-3131,2016-05-03 20:50:09 +0000,RC,7844,8616,14376,-596,-515,720
2016-05-03 20:56:55 +0000,LC,-7400,16380,-5148,2943,-1833,2063,2016-05-03 20:50:09 +0000,RC,6996,9176,13036,700,249,-1269
2016-05-03 20:56:56 +0000,LC,-5596,17488,-5428,-2718,-2811,3801,2016-05-03 20:50:09 +0000,RC,6644,9380,12352,2554,-348,-2157
2016-05-03 20:56:56 +0000,LC,-4168,16508,-5280,638,-2704,1341,2016-05-03 20:50:09 +0000,RC,6008,10096,12024,1391,-1677,-2446
2016-05-03 20:56:56 +0000,LC,-5672,19844,-4940,3150,2374,-1540,2016-05-03 20:50:09 +0000,RC,4576,8128,9188,-1702,-1432,1275
2016-05-03 20:56:56 +0000,LC,-3400,15952,-1556,4036,-849,-240,2016-05-03 20:50:09 +0000,RC,3372,6604,6548,3351,-717,-1784
2016-05-03 20:56:56 +0000,LC,-2340,16528,404,1032,622,2322,2016-05-03 20:50:09 +0000,RC,5372,10620,11588,-3385,673,-548
2016-05-03 20:56:56 +0000,LC,-748,16028,-4208,-4493,321,5054,2016-05-03 20:50:10 +0000,RC,4336,8112,11624,-2869,-760,-817
2016-05-03 20:56:56 +0000,LC,1984,15032,-4696,-8215,-1014,12991,2016-05-03 20:50:10 +0000,RC,5612,10464,12532,1047,523,-317
2016-05-03 20:56:57 +0000,LC,2444,10064,-3336,-4273,-1506,6754,2016-05-03 20:50:10 +0000,RC,5428,10100,10648,-1150,280,1573
