,LTime, LSensorID, LAccelX, LAccelY, LAccelZ, LGyroX, LGyroY, LGyroZ,RTime, RSensorID, RAccelX, RAccelY, RAccelZ, RGyroX, RGyroY, RGyroZ
1244,2016-05-03 20:51:44 +0000,LC,-1436,10420,9836,1361,-1416,703,2016-05-03 20:41:46 +0000,RC,7156,11360,-672,-6439,6831,-18088
1245,2016-05-03 20:51:44 +0000,LC,-72,9908,8656,1941,-2631,-717,2016-05-03 20:41:46 +0000,RC,5600,13224,3980,-2730,-4716,-18287
1246,2016-05-03 20:51:45 +0000,LC,-1280,10176,7956,1233,-1458,-129,2016-05-03 20:41:46 +0000,RC,1104,13592,7092,-1734,3154,2279
1247,2016-05-03 20:51:45 +0000,LC,-1224,11016,9684,-2801,63,-380,2016-05-03 20:41:46 +0000,RC,0,14396,7140,-881,1479,678
1248,2016-05-03 20:51:45 +0000,LC,196,10128,10904,-1475,181,-288,2016-05-03 20:41:46 +0000,RC,936,14160,6016,186,378,1409
1249,2016-05-03 20:51:45 +0000,LC,-1100,9436,10728,95,-507,-225,2016-05-03 20:41:46 +0000,RC,3156,14604,5296,-300,-1538,478
1250,2016-05-03 20:51:45 +0000,LC,-912,12684,10148,3153,-1298,-1296,2016-05-03 20:41:47 +0000,RC,2984,14964,6852,-1265,-2839,-178
1251,2016-05-03 20:51:45 +0000,LC,-2404,12604,10776,-610,148,-1404,2016-05-03 20:41:47 +0000,RC,2232,14884,6204,-636,-358,447
1252,2016-05-03 20:51:45 +0000,LC,-796,13204,9588,1653,-5550,-3076,2016-05-03 20:43:21 +0000,RC,9984,11504,1352,108,664,1393
1253,2016-05-03 20:51:46 +0000,LC,-2264,14608,11024,743,-2740,889,2016-05-03 20:43:21 +0000,RC,9916,10684,220,1977,-2801,4316
1254,2016-05-03 20:51:46 +0000,LC,-932,13164,10696,-9209,1994,-4,2016-05-03 20:43:21 +0000,RC,12916,8472,72,3344,-5040,5027
1255,2016-05-03 20:51:46 +0000,LC,-428,11920,11852,387,-308,-214,2016-05-03 20:43:21 +0000,RC,13780,8792,-1864,4834,-8398,6688
1256,2016-05-03 20:51:46 +0000,LC,72,11336,12104,3642,-774,-486,2016-05-03 20:43:21 +0000,RC,13384,6676,-5932,2270,143,7484
1257,2016-05-03 20:51:46 +0000,LC,-908,11864,11316,1124,1824,1660,2016-05-03 20:43:21 +0000,RC,17220,4976,-4500,3637,-365,8950
1258,2016-05-03 20:51:46 +0000,LC,-1812,13868,10672,3917,-230,1355,2016-05-03 20:43:22 +0000,RC,14116,1752,-5992,2643,3441,2909
1259,2016-05-03 20:51:47 +0000,LC,144,12972,6308,2377,-1643,213,2016-05-03 20:43:22 +0000,RC,19784,2076,-6288,-1645,-337,-3860
1260,2016-05-03 20:51:47 +0000,LC,-352,9752,4260,-3175,-927,88,2016-05-03 20:43:22 +0000,RC,18628,4152,-7768,-1593,2555,-7434
1261,2016-05-03 20:51:47 +0000,LC,1012,8900,5320,525,-271,-49,2016-05-03 20:43:22 +0000,RC,17728,8752,-4644,-4348,5793,-11089
1262,2016-05-03 20:51:47 +0000,LC,-2104,17212,9252,2845,-686,1450,2016-05-03 20:43:22 +0000,RC,12264,11228,-2428,-7632,6630,-18014
1263,2016-05-03 20:51:47 +0000,LC,-952,13580,6096,-619,422,1114,2016-05-03 20:43:22 +0000,RC,5600,9584,1892,-7324,-517,-16286
