,LTime, LSensorID, LAccelX, LAccelY, LAccelZ, LGyroX, LGyroY, LGyroZ,RTime, RSensorID, RAccelX, RAccelY, RAccelZ, RGyroX, RGyroY, RGyroZ
195,2016-05-03 20:54:14 +0000,LC,12,7532,7968,5238,-2424,113,2016-05-03 20:44:11 +0000,RC,10532,6548,-280,351,-3476,8067
196,2016-05-03 20:54:14 +0000,LC,136,13224,8916,5989,-1355,704,2016-05-03 20:44:12 +0000,RC,11076,7712,-2680,-651,2233,6950
197,2016-05-03 20:54:15 +0000,LC,-1348,11760,9324,-1762,91,-613,2016-05-03 20:44:12 +0000,RC,17940,3744,-2768,1875,-544,3047
198,2016-05-03 20:54:15 +0000,LC,-576,12512,7544,2843,-2671,627,2016-05-03 20:44:12 +0000,RC,17588,1972,-4864,1493,-986,1830
199,2016-05-03 20:54:15 +0000,LC,-512,13464,8740,1564,-476,-607,2016-05-03 20:44:12 +0000,RC,20284,2748,-7132,1400,-1759,1572
200,2016-05-03 20:54:15 +0000,LC,-952,14500,8892,465,-5139,-397,2016-05-03 20:44:12 +0000,RC,20272,4984,-7676,-1570,-484,-1826
201,2016-05-03 20:54:15 +0000,LC,-272,15556,11040,-3594,-2199,857,2016-05-03 20:44:12 +0000,RC,17364,4232,-5752,381,2633,-6107
202,2016-05-03 20:54:15 +0000,LC,1296,14660,9684,-2721,306,1278,2016-05-03 20:44:12 +0000,RC,17944,5968,-5872,-1906,4359,-7487
203,2016-05-03 20:54:15 +0000,LC,-512,12256,9432,-1104,837,189,2016-05-03 20:44:13 +0000,RC,17212,9552,-2540,-5744,5225,-10514
204,2016-05-03 20:54:16 +0000,LC,984,12304,9840,24,1029,1543,2016-05-03 20:44:13 +0000,RC,8812,14932,-844,-7357,6949,-16345
205,2016-05-03 20:54:16 +0000,LC,1056,12720,9088,1998,1727,1289,2016-05-03 20:44:13 +0000,RC,2360,7624,5404,-4282,11204,-16507
206,2016-05-03 20:54:16 +0000,LC,1092,14316,8784,356,-119,94,2016-05-03 20:44:13 +0000,RC,8180,15608,2820,-1768,4452,849
207,2016-05-03 20:54:16 +0000,LC,484,12120,7404,-4344,701,-2111,2016-05-03 20:44:13 +0000,RC,2384,17856,2808,-409,3921,-1974
208,2016-05-03 20:54:16 +0000,LC,1008,9164,6640,-2167,3148,2706,2016-05-03 20:44:13 +0000,RC,1304,14968,4488,-318,755,-94
209,2016-05-03 20:54:16 +0000,LC,748,9688,7496,673,-1697,-1054,2016-05-03 20:44:13 +0000,RC,6120,14388,5180,204,-4573,2927
210,2016-05-03 20:54:17 +0000,LC,116,13072,9340,2484,-1848,605,2016-05-03 20:44:14 +0000,RC,10328,12468,4856,2375,-3405,5882
211,2016-05-03 20:54:17 +0000,LC,112,12416,8668,-397,-431,1100,2016-05-03 20:44:14 +0000,RC,5196,14108,4064,228,-3218,5125
212,2016-05-03 20:54:17 +0000,LC,180,10816,6640,6,-1131,-913,2016-05-03 20:44:14 +0000,RC,9748,14644,2284,3162,-3954,5105
213,2016-05-03 20:54:17 +0000,LC,1416,10276,7340,-1829,1156,2061,2016-05-03 20:44:14 +0000,RC,9412,12888,-2484,2687,727,7326
214,2016-05-03 20:54:17 +0000,LC,-2256,10892,4124,-4119,102,-3826,2016-05-03 20:44:14 +0000,RC,10524,10916,-1636,3393,-625,8115
215,2016-05-03 20:54:17 +0000,LC,4,10340,9148,4089,-605,540,2016-05-03 20:44:14 +0000,RC,9844,6172,-2244,4477,-1725,7370
216,2016-05-03 20:54:17 +0000,LC,-1084,13216,9116,3754,311,-2682,2016-05-03 20:44:15 +0000,RC,10864,4224,-2876,1483,-2833,5161
217,2016-05-03 20:54:18 +0000,LC,-1496,14844,8516,336,-2718,-328,2016-05-03 20:44:15 +0000,RC,12064,5892,-4520,-9,155,3853
218,2016-05-03 20:54:18 +0000,LC,380,15408,8628,-2077,-3243,-1239,2016-05-03 20:44:15 +0000,RC,19168,4544,-8376,1982,-736,4444
219,2016-05-03 20:54:18 +0000,LC,1132,14844,9540,-1204,-4027,155,2016-05-03 20:44:15 +0000,RC,15576,1744,-7956,1953,-903,751
220,2016-05-03 20:54:18 +0000,LC,1228,14704,9284,-1870,-1549,2368,2016-05-03 20:44:15 +0000,RC,16216,1480,-6044,-690,702,-563
221,2016-05-03 20:54:18 +0000,LC,-220,13204,9924,-4660,-387,-747,2016-05-03 20:44:15 +0000,RC,17680,172,-5844,-1620,-2080,-4083
222,2016-05-03 20:54:18 +0000,LC,516,12184,12256,-4084,-2172,278,2016-05-03 20:44:15 +0000,RC,15756,4360,-6312,-969,1702,-6771
223,2016-05-03 20:54:18 +0000,LC,936,9724,11932,3850,-777,228,2016-05-03 20:44:16 +0000,RC,14868,5268,-5452,-2341,3385,-7288
224,2016-05-03 20:54:19 +0000,LC,-620,10652,10012,2246,1846,314,2016-05-03 20:44:16 +0000,RC,15584,10884,-6008,-3492,5785,-8443
225,2016-05-03 20:54:19 +0000,LC,316,12284,10440,-421,208,1354,2016-05-03 20:44:16 +0000,RC,13748,11744,-1796,-3687,4672,-10801
226,2016-05-03 20:54:19 +0000,LC,1240,12692,10536,801,1935,943,2016-05-03 20:44:16 +0000,RC,8988,13668,-760,-6004,2037,-18118
227,2016-05-03 20:54:19 +0000,LC,904,13012,11652,-2172,-140,629,2016-05-03 20:44:16 +0000,RC,10040,6972,2060,-3194,-3856,-3352
228,2016-05-03 20:54:19 +0000,LC,1120,8844,6132,938,1141,-79,2016-05-03 20:44:16 +0000,RC,6388,13928,4288,-540,-3780,2247
229,2016-05-03 20:54:19 +0000,LC,920,7996,6248,-690,-212,-95,2016-05-03 20:44:16 +0000,RC,1492,11360,7576,-45,-1963,922
230,2016-05-03 20:54:20 +0000,LC,-636,12904,11064,2328,-729,2376,2016-05-03 20:44:17 +0000,RC,8424,14016,6024,-1254,-1328,813
231,2016-05-03 20:54:20 +0000,LC,792,9644,9404,-6034,1988,1607,2016-05-03 20:44:17 +0000,RC,7944,16020,2824,1167,-288,2304
232,2016-05-03 20:54:20 +0000,LC,-1192,11728,8868,3274,-2291,-363,2016-05-03 20:44:17 +0000,RC,6800,14316,2808,1206,1232,3637
233,2016-05-03 20:54:20 +0000,LC,-256,9800,6980,2139,-359,-18,2016-05-03 20:44:17 +0000,RC,5400,13184,2820,750,-3259,3888
234,2016-05-03 20:54:20 +0000,LC,968,9808,6420,-426,-1420,45,2016-05-03 20:44:17 +0000,RC,7280,13752,212,1424,-1709,4749
235,2016-05-03 20:54:20 +0000,LC,-596,10916,9716,4751,-2744,523,2016-05-03 20:44:17 +0000,RC,9380,8832,2488,4816,-6692,10063
236,2016-05-03 20:54:20 +0000,LC,544,12640,7120,1281,-1013,-727,2016-05-03 20:44:18 +0000,RC,9912,8012,776,276,-3906,8105
237,2016-05-03 20:54:21 +0000,LC,-776,14180,7316,-1136,-487,93,2016-05-03 20:44:18 +0000,RC,14904,8136,-3964,2887,-4454,5964
